review,sentiment
recently made switch android ecosystem io totally love smoothness ui iphone provides studio light feature camera supreme portrait battery life mediocre using oneplus phone one build quality excellent even tad bit confused whether great buy say go definitely worth price also delivery smooth hassle free,neutral
writing review deciding buy one going review quite mentioning people avoid buying iphone amazon however since gift coupon amazon prime sale offering superb deal decided go got hone delivered next day packaging good however expected cardboard packaging checked verified phone new one heating issue everything working fine phone great superb camera look good excellent battery life truly worth price especially switching android,neutral
phone good honestly expected much first iphone deeply regretted using quality camera phone weight facial recognition quality standard option return apple make change upgrade good camera much noise picture quality blurred image common picture facial recognition worst even sister able open big flaw ai part need change part overall satisfied,neutral
addictive new iphone,very negative
prosbatterywifi gigabit class ltecameraos stability optimizationperformancewireless charging software support likely year con screen resolution lack hdr support lack basic function androidverdict want invest premium built quality privacy super fluid performance without heating lagging issue android good option note buy 18w charger spigen tempered glass comboworth,neutral
always impression iphones overrated worth price using oneplus phone bit low price compared iphones great phone well thought giving go prime sale ohh god iphones surely amazing phone camera sound quality top notch surely moving android io give trouble using initially happens switching new phone love phone still find bit pricy great phone,neutral
guy stop buying product definitely old stock selling name offer play game youtube amazon prime fb wa calling charge device 24hrs still day battery health dropped pls buy genuine store,very negative
heat quickly first day tried lot reduce heating issue still present even normal us also lot time called amazon customer care reply disappointing cut call conversation heating issue still update reset phone,neutral
delivery got delayed day product came good packaging verified product apple website ensure product genuine jio airtel offer esim india mindful read iphone support dual sim support one esim one nano sim great camera bulkier older iphone model display sound quality amazing,very negative
aaaahhhhhhhh super battery lifesuper displayhandy phone must go 128gb,negative
well well well hyped iphone year quite least best camera undoubtedly side coin good android user plus specifically excited switch iphone maybe amazon pretty good delivery got within day first day usage noticed slight warm feeling right side phone top bottom back prominent could feel heat generated looked online fixed setting like location notification would put lot pressure battery thought fixed honest never thought iphones getting warm within minute youtube playback social networking whatsapp instagram never thought oneplus beast matter half price iphone nonetheless used day kept looking solution would say quite normal iphone get warm safer side thought replacement amazon allow unless job sheet authorised apple service centre quite new earlier matter cost product replacement window always open disappointment heavy heart headed towards iphone service centre km away place reaching put forward issue like sir quite normal iphones unless get warning heating ready make job sheet instead suggested diagnostic test came normal week still feel warmth right side phone suppose get used talking thing phone offer camera quality best get awesome video audio quality top notch must say cautiously use longer battery life charging brick good normal user bit slow charging necessary spend plus fo new charger cable face recognition fast still miss fingerprint time pandemic bottom line worst amazon experience better buy authorised dealer go appleonlinestoreindia good deal yeah winter coming got covered thanks iphone cheer,neutral
taking hour charge mobile fully charger,negative
writing review careful consideration happy product expected apple review per experience amazon iphone tell write liked pros1 professional delivery product received described delivery received mentioned dispatch date received made india device cons1 amazon prime day advertised product price changed price day purchase 6th cause payment issue 7th changed price also delivery date changed opt prime buy device bought prime subsription price raised device hence discount nullified discount hdfc day day ordered device dispatch date changed week prime member prime day second day changed next day delivery still receive device may understand delivery management felt cheated prime membership forced take use product delivery future purchase well month conclusion fallen marketting amazon would given five star least four star rating,very negative
received faulty phone buy buy store suffering problem phone amazon directing iphone store rather return replacement point purchasing amazon,very negative
awesome phone apple worth buying camera quality undoubtably best outdoor indoor seems good great battery awesome heard iphone battery never last day one exceptional time charging time high least requires couple hour load battery io simply awesome flawless working smoothly white iphone truly awesome premium loved simply go,negative
great phone shifted phone iphone plus iphone picture quality awesome home pic taken camera option covered flooring ceiling really crazy remaining feature top booked phone amazon appario retail private ltd delivered phone time iphone little bit expensive great selection iphone thankyou rk,very negative
complaint yet awesome mobile loved night mode camera,neutral
first iphone using android long exoect like io much yes io refined compared android iphone costly yes day highend android iphone doesnt much difference term price come build quality speaker sorround sound camera quality smoothness io display even lcd felt comparison different league dont need customisation liking io better u customization thing u may go android final verdict iphn complete package real value money really enjoy using,very negative
received damaged product scratch,neutral
one amazing phone apple insane pic quality improved battery life face recognition way faster previous one amature photographer like sure overall experience good enough,neutral
phone design build look premium camera quality excellent night mode work really well battery life awesome last day little moderate usage pro battery lifesecurity moved android feel differenceface id work even pitch dark environmentbest processor a13 bionicbest cameracons display could oled amoled liquid retina displayother excellent device use feel performance without lag ever,neutral
superb phone superb feature loving black colour royal one n offcrse camera quality awsme one face recognition gud go iphone specially black colour one bought amazon amazing phone,neutral
first iphone blown away performance phone experience io rich compared android get used realise easy intuitive day enjoying every moment using phone android might offer feature come overall experience beat iphone say go phone without hesitation,very negative
bought son birthday gift perfect product checked genuineness menu original one year warranty activated today date little worried review seller satisfied bought apple day gave discount,neutral
review month use battery health mostly use fast charger else health would yes phone heat load plugged even interaction phone hard temp go crazy never concerned storage use cloud fine update post later year invested phone long year w support,very negative
iphone user earlier switched old phone broke superb experience using specially upgrade old iphone iphone colour purple awesome loved look camera quality much better battery life well thing take around hour get fully charged otherwise best phone market,very negative
apple product usually handy use awesome phone good touch operation good picture bit disappointed battery backup get exhaust end day limited application running background many new feature like built scanner full page screen capture useful easy send share good face id detection,neutral
iphone improved battery life go one half day two day single charge face recognition really quick accurate best part sleeping none access phone placing phone front face eye open unlock phone camera really awesome mode really great line monochrome mode studio light mode give fabulous effect photo,neutral
amazing,positive
phone good fell broke display week purchase apple care agree change display pay 40k n get replaced,very negative
best ultimate value money got 60k camera display sound everything great battery life good disappointed inbox charger buy 12w charger separately overall best iphone lesser price,negative
starting built quality assure get best premium feel camera awesome rare front shifting android face battery issue charge great compared android time learn use properly face id work butter smooth dolby audio something great fan sound quality something heavenly display enough smooth give tough competition 90fps device thinking buy gaming suggest buy phone get heated classic match pubg leaving gaming aspect without doubt go phone vibration phone awesome vibrates sound variation,neutral
product delivery good first worried buy amazon got genuine product thanks amazon phone battery good slow charging2 camera expected3 overall experience averagenot value money,very negative
one word wonderfulbattery life good take day next average user heavy user rely battery one full day phone really heat except using heavy apps bad camera great expected face recognition awesome phone recognises even dark thankfully phone recognises quite smart used phone month,very negative
honest feel like paid price brand iphone definitely generation behind android find similar spec mid range flag ship like oneplus series recommend purchase looking value money brand money first iphone using oneplus series buying summarize comparison easy way camera definitely good best battery life good last day long also take long get fully charged overall experience happy satisfied android lot small feature make life easy iphone offering small feature also android offer customize phone way want iphone also single sim,neutral
android user reviewit convenient android simpler 1st day u may face problem gradually u adapt lack many android feature considering better camera powefull processor good battery life good smartphone morever apple give security android iam much happy,neutral
hi received iphone white gb 7th september charger working properly charging phone properly slow want new charger soon possible using iphone since iphone charger charge phone used different charger iphone charging properly request please send provide new charger,very negative
first big thank amazon delivering product time safely good packaging phone review honestly first time user io last year using android microsoft mobile iphone awesome performance battery life many feature camera used somewhere feel blur zooming may know setting test update future face recognition excellent say dark also recognise face performance a13 chip buttery nice touch color build quality premium phone costly boycott situation suggest indian go iphone price range experience new way premium quality awesome performance phone,neutral
battery life good normal use work percent hour heavy user mobile hour u need charge least every day camera quality beaten device really best face recognition best mid night also give mark cut battery issue big issue,neutral
awesome camera long lasting battery neat performance display good anything compare battery charging slow removed star display charging speed everything else awesome,neutral
awesome camera feature like professional many feature strongly suggest check tip trick video tube miss hidden feature say battery improved see much change may use otherwise ok face recognition suggest record face picture light condition phone camera record face bright daylight phone find difficult recognise low light condition rest fantastic even delivery lightening fast well secured packet opened front asked check content delivery enjoy carrying iphone feel proud go,neutral
took day order get phone working fine expected issue far face detection excellent,neutral
mobile getting heated min usage asked replacement amazon ate telling go service center told normal heat,neutral
wonderful product worth every money good study bought phone met expectation much difference pro pro max really like stander quality iphone real feel go,very negative
frank considering phone camera go oneplus8 pro better camera looking overall satisfying experience average camera apple ecosystem get one price higher side get almost similar experience op8pro said phone bad perfect size performs good face id amazing battery good fluid ui lag micro level tweaking get android missing hope help,very negative
day use found worth camera quality good buying bit worried reading review heating issue hanging issue first time charge phone bit heated manageable heat issue played game coz fan game battery backup also decent drawback see huge price 5w slow charger provided,neutral
hi got iphone delivered speaker damaged sound coming shaky cracked really horrible disappointing apple product provide poor customer product experience please refund money,very negative
like phone love camera io software perfect issue phone weight screen would preferred oled display seeing replacement xr reasonable tl drgo iphone x want good screen premium feeling perfect weight go want latest software camera upgrade,very negative
second iphone needle say quality iphone camera io experience great experience battery awesome a13 efficient overall screen could amoled instead lcd ip,positive
brought phone 58k prime day sale using hdfc card best camera sufficient battery smooth a13 bionic chip display speaker colour feature ve fast charger provided box telephoto lens cost android user find difficult initially overall perfect iphone thanks amazon fast delivery,neutral
wish return product per return policy within day delivery date trying many time appearing contact apple kindly return phone worthless phone kindly resolve immediately,very negative
button placement wrong best place power button top kept like android phone whenever want increase volume take screen shot phone also look average time mistook wife android phone phone happy iphone11,neutral
supplied defective product per policy replacement need talk apple customer care used phone time get faulty understand bad experience last hr trying reach customer care able get agent call kindly replace item immediately escalation,very negative
first time iphone user experience amazon awsome battery life display camera speaker charger earphone performance face unlock look dual sim esim failure bcz try use dual sim option esim always play trick like go offline show service end day iphone single sim,neutral
using phone 6 last year awesome clarity sensitive touch screen sound system photography size le 6,positive
everything iphone xr one camera extra change everything dipped phone aquarium phone working perfectly excited phone performance never used type phone,very negative
really fun device use battery life quite good however fun stop need charge take long charge apple charger included box display really good used s8 coming oled matter experience amazing miss oled speaker great color awesome feel good without case use without case dual sim working great,neutral
bad,
really wonderful product apple new user apple product 2nd product year price also got 68600rs using hdfc credit card initially afraid buy seller read comment site later think cancel holding good product finally happy product,very negative
worst mistake life brought product feyonce trouble started day onwards mobile display faulty reached apple store kept iphone week replaced display day issue happened still cycle 3rd time issue coming,very negative
using android year thought changing phone bought iphone green month super smooth battery good last day depends user drawback cant back whatsapp android people thinking buy go hesitation delivery super fast got phone delivered within 14hrs,neutral
5w charger really pain know apple providing staking hr charge iphone full adapter getting extremely heated min definitely need buy 18w c charger plus c cable u want get rid battery issue ready shed extra 5k rest found issue measure app utility section make iphone getting heated instantly within minute use anyone issue suggestion welcome,negative
good phone display bad one plus 5t better display quality compared battery average medium le usage last day time heating issue price high considering average display battery positive point o buttery smooth camera good great,very negative
one best iphone price problem heating bezel issue norma user display fine crisp like normal lcd screen far greater quality phone show resolution number sound quality great apple customer care assistance make unique,very negative
awesome body look weight little heavy 5g support finger print sensor fast charger case inside box best new e sim support use secondary sim e dual sim support others word say battery life ok best experience would given support 5g,negative
writing review using month performance excellent camera little disappointed slow charging come wt adapterbut facing bottom speaker problem big problem stopped working price point happened point view,very negative
best always expensive total worth use camera speed screen many like human application give amazing experience daily use special phone speaker terrific,positive
great product apple always delivers best switched iphone perfect switch great battery life faster face recognition find better camera market thanks amazon delivering product without issue saying ordered phone 10pm delivered next day 30am completely unexpected lockdown day,neutral
seal ni invoice original packing mobile panphlets clearly mobile used open originally given,very negative
mobile superbut book date 2020i received mobile 2020my account amzon prime,very negative
using device last day great experience switched android io seems good decision battery camera performance excellent display great compared oled display 11pro still better many android phone available market face recognition superfast light condition thing irritates 5w slow charger keep battery health better anyways hurry situation use 12w charger end super happy phone,neutral
month using phone e iphone ordered amazon got delivery 14th july since never faced issue regarding piece except charger issue must rapid charger instead watt charger still ok take hour charge completely,neutral
obvious amazing product otherwise reading review would like shed light amazing amazon got product hour advance perfect condition heavy monsoon season amazon really surprised amazing job issue product kindly read return refund policy ordering amazon really transparent information need page read intently hopefully question add cart think much,very negative
well phone good colour expected far better expectation faced problem adapter stop working week know problem behind suddenly stop working buy another charger without phone awesome good system good camera expected apple overall good phone recommend people huge fan apple brand,neutral
using iphone 6 needed upgrade decided buy iphone11 really awesome phone fastest face unlocksound quality way much better iphonescamera best way ahead smartphones except iphone pro pro maxif thinking getting one go regret apple product always better otheri added sample video shot phonedo look,very negative
phone amazing face id responsive super save camera best feature phone really good camera display still good compared one plus brighter sharperif want best display game go pro complaint,positive
iphone delivers charm iphone right face recognition battery life performance top notch bought 62k value money photo taken night mode light covered oil lamp,neutral
save song iphone like android phone,very negative
got july make assembled china 128gb black variant accessory phone box including outer seal intact overall happy purchase giving star packaging box piece delivered within loose amazon packet could easily damage product transit appario really put eye shipping handling paying fair amount phone everything look good,neutral
android usage back iphoneearlier using iphone series change using android back iphone due performance know apple performance one thisamazon delivery expected one day delivered thanks,neutral
2nd iphone iphone best thing liked camera battery life much great face recognition super fast overall must buy iphone want upgrade iphone predecessor apple could given better fhd display,neutral
lot bug mobile network go calling internet work time face id good said network issue hand set one friend purchased phone also facing issue,neutral
want return mobile ordered 21st july delivered 26th july battery life drain quickly charging mobile heating external memory card app like true caller responding properly mobile locked face id even unlocking brother face,very negative
pro battery wireless chargingbest ip lcdvalue money camera brilliant low light photo turn amazing con could provided oled display,neutral
best battery life upgraded iphone major performance difference hang major difference battery life drain slow device hold maximum two day heating issuescamera best,neutral
phone must buy gig display fab even though lcd side bright amoled camera wise best lens even front facing cam provides wide angle upgraded iphone definitely worth upgrade worry gaming everything playable ultra setting,neutral
phone quite good changed iphone oneplus phone really nice find android way easy handle operate camera best device audio good screen quality really decent,neutral
android user previously wanna update io go one pro camera best display lcd feel good the haptics give premium experience overallcons battery life could slightly better,neutral
upgraded iphone iphone loving new phone fast great camera extremely easy use battery life brilliant thing could better face recognition feature sometimes phone recognize face need unlock phone way otherwise amazing phone,neutral
io easily intuitive piece software ever use used ton different phone software hand taken least amount time taken learn use siri control phone every single app without ever touch phone camera also improved take crisper shot best part automatic night mode different phone tweak setting,very negative
everythin phn good thing like adapter given charging 5w take almost hra charge phn spending much amount expect apple provide compatible charger giving pro max pro,very negative
mobile battery getting drain fast also getting heat,neutral
phone awesome face recognition system super fast camera quality also amazing disappointed bit charging speed otherwise phone amazing,neutral
hang constantly,negative
review based switching android apple con switching difficult took hell lot time fully recover data data got copied3 apple customer service great4 samsung s10 sleek camera bigger battery heavier thicker samsung s106 fast charging,neutral
applied replacement response even though abt replaced july repacement window also closed contact detail also complain,neutral
far next excellent iphone 6 user 6 year still working fine 5c 6 great joyiphone big revolutionary product lot hardware worry money every rupee,very negative
worth penny battery supercamera ultimatelook wise stylishperformance goodover excellent,neutral
back basic moved android iphone year regret absolutely awesome piece tech hardware software small detail kept mind handled well thing miss fast charger,neutral
needle say happy phone using week love highly recommend,neutral
reading lot negative review seller faced issue iphone delivery question authenticity iphone really love amazing white beauty heating issue far noticed,neutral
superb powerful phone great battery superb camera audio ofcourse dolby atmos feel free buy budget around 70k delivery fast actually came faster expected date,neutral
loved everything phone someone really big upgrade want seamlessly smooth experience go totally worth battery capacity quite good think greatest con include slow charger ohterwise great experience,very negative
never go amazon phone issue lock screen informed asked replacement amazon agent said visit store chance getting refurbished phone name new phone careful buy good worth online site,neutral
able switch personal hotspot show approach carrier approached network carrier said everything fine side need immediate response,very negative
always iphone best keep mind worth 60k recommend spending oh want indian unit go either black white varient got green one assembled chaina,neutral
battery life awesomedoesn heating issue overusing really suggest update soon done configuring phone charger take way long charge battery go upto 12hrs extensive use,very negative
received used phone accessory iphone already installed glass see shocked trying start phone iphone started go near shop phone start shocked much accessory ok send used phone,very negative
mind blowing experience amazon apple iphone,neutral
received good condition working great great camera bit le battery backup think sometimes good look quick processing face id greatoverall great online purchase experience usthanks amazon,neutral
iphone disappointed charger decided buy 12w original apple charger go smooth experiencedon fall negative commentsi got prime dayas price value money phone,very negative
received damaged phone paint edge camera need help get sorted,neutral
phone pure class performance using month pretty satisfied camera excellent battery life last day easily average usage screen work fine complaint whatsoever look amazing face recognition work great secure accurate overall great buy,positive
nice phone must buy price range good quality camera long battery life nice lcd display face recognition much fast one heating problem common apple brand phone use continuously phone become hot also depands weather temperature suggest buy iphone without problem,very negative
used phone one n half month suddenly today got hanged n minute later showing complete black screeni asked apple said need go store device dead covid detect reason asked amazon asked contact dealer going round n round loopno one trying help,very negative
brilliant literally everything camera truly flagship usage last least 11 day battery life management tremendous apple logo,neutral
hard core android device user unmatchable device expecting apple truly joy using everyday expensive top class performance con charge slow could provided fast charger matter spend little expect everything single box,neutral
awesome packaging look good best part manufactured india face id battery life look good must buy,neutral
glad lucky switched android io best selling phone world iphone amazing feeling iphone beast best battery backup screen time suggest one best smartphone,positive
got r prime day love camera altogether let droids talk iphone iphone,neutral
good phone play pubg half hour low setting full charged camera good charger slow take hour full chareged,neutral
awesome phone solid build battery last expected camera quality outstandingbut take lot money feel heavy hand sometime annoying,very negative
excluding negetives best phone price point awesome speedawesome cameraawesome fluidic gesturesawesome battery backupsplendid facial recognitiongo regret bit,very negative
amazing phone indeed best buy ever expect considering android user much happy io user,very negative
know costlier phone finger print face id secure recognise face even close eye thats big drawback like one plus unlock phone sleeping need open eye iphone costlier phone must high security iphone need fix next update,very negative
well iphone tech reviewer checkout mkbhd phone charge pathetically slow might pick quick charger separately,very negative
product nice case money u get super amoled screen bluetooth earphone 5w charger disgusting shame u apple,very negative
love service scared bit phone issue figure phone app caused minor issue taking long charge one negative point battery back really great sometimes observer connection issue bos sound sport never issue used phone,neutral
much heating normal operation bad quality zero review note,very negative
best class feel good factor phone almost perfect regular guy battery life first class though need follow battery saving tip camera one best awesome clarity love studio light picture nice clean o new gesture face recognition almost worked loved anyone doubt need clarity comment happy help,negative
well received proper iphone brick received day order everything hopped beyond expectation improved service trust amazon deliver show thanks discount cost option,neutral
product delivered day received made india awesome phone,very negative
permanent manufacturing defect display screen,very negative
pro great camera night modepowerful processorip68 ratingbatter backupcons 5w chargerno mm jack,neutral
gud camera quality battery life gud white color attractive persnly love,neutral
switched iphone trust price range best offering apple camera 5processor 5battery 5screen 5best thing iphone keep getting update even year still worry flagship android phone,neutral
everyone talk good point like camera battery look would focus bad point found depends buyer refer investing phone fingerprint scanner camera app must exclusive feature phone migration feature troublesome,very negative
purchased december decent phone good battery backup per apple standard camera big upgrade previous generation io cause hiccup certainly buy apple lover apple hater camera quite good compared pixel one plus previous generation,neutral
used iphone already much excited ordered got hand started using pleasant surprise great package software inside great phone apple,very negative
right thing right amount camera typical apple impressive battery life feel big hand aluminium side feel slippery smoothness charm powerful a13 bionic let multitasking disappointment 5w brick apple atleast give 16w charger box,neutral
valuable product one want move android io great initial get great experience product,very negative
waiting buy phone lunch time stock know got phone amazon thankful amazon phone gift family birthday always like apple phone day one recommend buy phone value money good battery good camera thank,neutral
month use say one best phone market u little trouble u move android io since give u freedom download online video thiugh app u socamera quality superb issue slomo video get blurred room light use dodax app download youtube video,neutral
request headphone replacement pune location going take day replacement first one box tested correctly saw stopped working day use mobile bad thats expected considering apple,neutral
super fast delivery item delivered next day promised phone recieved sealed package working fine last two day get much time explore however build quality look phone fabulous tell camera quality technical detail used phone much post delivery,negative
better go iphone pro buy x rnothing different xr,very negative
impressed iphone battery life awesome camera quality dope let talk face recognition fastest face id recognition ever seen fastest chip a13 bionic inside worry performance satisfy product,neutral
working requested amazon replace product 14th aug till date received response kindly solve issue,neutral
brilliant design good responsive phone bought father thoroughly enjoying using amazon delivery quick product arrived perfect condition obviously battery life apple phone average continues iphone otherwise great product especially senior citizen,neutral
take 4hours charge 6hours running time present time nobody wait 4hours charge phone airplane mode otherwise bot phone charger overheat satisfying charger battery many brand far ahead price color light lemony instead yellow,very negative
happy sturdyness product yes add bulk knew safety phone important someone like tends rough handle phone happy,very negative
apple done great job phone want upgrade planning apple phone buy worth value,neutral
switched android io everythng working good except camera selfie shooter taking close selfies one side face appears like swollen like distorted shaped anyone idea fix please reply,very negative
camera working properly lot noise indoor photo seller appario rtl ltd issue phone whether selling authentic phone got replaced replacement unit also problem got refunded think time buying appario ltd seller,very negative
packing problem genuine company packing want replace return,very negative
need say much product universally known however one must try amazon offer genuine product thanks amazon,very negative
one care review iphone unless android fanboi well battery backup phone quite good also camera quality amazing,very negative
recived defective product spekar working properly mrp product price taken,very negative
product delivery time bit disappointing however product genuine happy overall service iphone really feel premium smooth used wonder costly started using came conclusion really worth money sure service hoping best,very negative
prophone hand comfortablecamera quality greatcalling quality bestbattery greatui smoothieconin box adaptor watt baddisplay hd average display qualityin box accessory cheap like cable handset,neutral
complete plan buy pro budget allow pick last month confused n pro finally go n feel awesome pro u get oled n telephoto lens n fast charger buying u never miss thing u r confused like go,very negative
back camera stopped working day,neutral
go display amazing honestly find difference oled iphone retina display people upgrading 6or 7or find pretty decent deal,neutral
camera good battery life almost day display awesome offcrse iphone,neutral
price much offer already iphone feel different yeah wide angle camera cool,very negative
received delivery amazon hour amazing experience,positive
good phone battery charging slow provided charger donor support w charger screen time full charge hr,neutral
phone brilliant lighter xr sure least felt camera brilliant sound amazing battery strong love hold long time happy associating apple product might expensive long stay product thanks apple,neutral
got day pandemic semi unlock day back look great front fairly nice apple make premium product weight breadth phone bit old age shifting slim trim oneplus5t tighter grip nevertheless photo amazingly beautiful great buy,neutral
using almost day feel phone performance wise amazing lag sound good camera taking good photo concern feel display price range given oled display rather lcd display thanks amazon delivering fast,neutral
speaker giving broken sound buying phone worth speaker damaged whats use buying iphone prime customer,very negative
look premium feel solid two con noticed first bulky heavy second lcd screen let overall good package,neutral
poor performance batteryios badmain return policyso pls west moneyno solution problem,very negative
camara quality great video good picture quality great look taking photo go another option looking videographi go bodered build quality awesome gaming also good battery backup also bad use hole day,neutral
switched oneplus one iphone basically 1st time io user user interface direct simple use gimmicky straight point camera excellentbatterlife fine18 watt charger provided instead wattcomfortable screen issuesoverall nice package apple,very negative
using iphone since iphone one far best great picture quality superfast processing brilliant display great sound lot,positive
optimized battery iphone fully charged phone using nearly hour yet dip battery percentage later long call speaker screen hour battery drained percentage far better,very negative
le month serious problem using dual sim facing problem sudden stoped net playing pubg big problem battery drain display brightness problem camera problem good bt r serious problem facing within month go iphone plz,very negative
lcd display internet connectivity compared similar priced android phone low know 30k phone 40k brand name,very negative
phone well every aspect camera good could price paying still worth best case rhinoshield phone,negative
first iphone since year first iphone launched india happy amazon delivery packaging product received genuine original product,very negative
received perfect condition amazon month approx worth cost apple iphone dnt disappoint u,neutral
worth every penny go blindly going tell con may consider rest pro bulky2 take hr charge completely3 low light photography good excellent single hand operation possible loud speaker sound good great,neutral
photo taken compete dark without flash visibility exceptional camera keeping mind small sensor battery surpassingly good using dual sim mode always apple product top notch,neutral
phone working getting restarting within minute apple support customer service closed day really disappointed apple price paying worth,very negative
rounder good camera battery life get disappointed display though lcd le resolution look like feel gud flagship experience better wait chance 11price come launch,very negative
missing thing finger print sensor phone absolutely fine nice camera nice battery life take black look like android phonesilver color look great easy use great performance never hang,neutral
received glitched phone full price amazon first time let apple user buy open want type random message screen unresponsive siri switch poor product quality,very negative
first iphone purchased must say much better android phone excellent battery life camera quality overall performance highly recommended,neutral
high apps game default apps get work work done new tech put together rather well phone battery left end day,neutral
bought month back like jeevansathi camera portrait mode amazing love performance little bit heavy previous model okay wide lense champ,neutral
mike n speaker issue n due lockdown dint got chance return dint expected frm amazon surely product like apple,neutral
much smaller plus size phone however o enjoyable fun use product came well packed,neutral
iphone assembled india product assembled chennai plant iphone cost effective beast amazon delivery quick product genuine highly recommended,neutral
liked camera lot fast processing good audio sound bit bulky shifting small phone also feel finger scan iphone earlier model better face recognition overall good product satisfied customer,neutral
favourite mobile mob 25days give problem automatically restart mint every time going service centre problem week give another new sealed pack phone yellow colour work fine thank u apple,very negative
go without saying green one best colour option choose product surprised term build quality,negative
mobile catching network exactly week worst thing stopped accessing wifi also changed sim done everything result spending money best brand product delivered faulty one never expected amazon,very negative
upgraded iphone 6sbezels side bottom little larger expected bother protected unwanted touch sidesif felt anything upgraded would say camera,very negative
overall product good term battery backup camera quality look device signal strength upto mark device lost network time time inside place,neutral
packaging good phone course amazing facial recognition awesome honest battery backup shockingly good compared iphones ever owned upgraded one good decision far also wide angle wow,neutral
received earphone connector town last many month checkes box detail say box contains lighting connecter earphone,neutral
phone awesome camera superb battery life far could got iphone one challenge come 18w fast charger adapter rest great experience,neutral
camera clarity phone think second hand phone delivered satisfied buy,very negative
like phone best performance typing battery life face recognition screen quality,neutral
iphone design good camera quality awesome also take picture wide angle image quality awesome overall look phone premium face unlocking fast grabbed phone hdfc 6k instant discount offer,neutral
absolutely loved loved colour unique refreshing,neutral
wud say best iphone great battery life worth buying eventhough screen look bigger absolutely handy typical fantabulous iphone thanks amazon prime day special offer 59k great deal last month,neutral
bought iphone day back black shade appears left bottom screen screen shot r taken pic affected black shade appeared 2nd time last day common issue,very negative
feature i phone pro max difference i phone pro max three camera i phone two camera,very negative
amazing device class apart,neutral
dream phone amazing deal,neutral
first apple product ever bought ngl absolutely worth using couple month phone never disappoint excellent performance one best camera picture quality super efficient ram management clean look frequent software update always big yes yes,neutral
always apple phone issue work like charm good battery life given bigger charger iph also,neutral
technology used face recognition good posse huge challenge phone closer phone ring volume reduces automatically mean get phone ring end missing call watching picture email video huge issue user,very negative
simply love using apple device since product better spec market phone nothing short best spec matter output matter totally loving,very negative
exited buy product bought mobile fully surprised use charging take hour get full charge embarassing planning return item able return amzon please help anything needful also heating using,neutral
packaging product original appleso please give product original packing,very negative
device getting heating check problem persists setting help,very negative
play pubg three finger shoot left fire button right corner working touch issue ur finger touch mobile frame screen time,very negative
need review buy awesome product would bn great finger print face id especially prevailing covid scenario rest ofcourse absolute delight use,very negative
amazing phone moving android iphone happy amazon great job delivering phone around hr,neutral
camera great battery backup greatlook feel greatbezels bit wide screen look great overallspeakers mind blowingphone take charge since fast charger provided in box overall great phone,neutral
wont disappointed sure delivered within hour placing order 7k exchange offer 9k mobile additional discount amazon sale day make iphone gb affordable 58k one expect,neutral
u r pubg fan battery last time u expect hour continuous use use abt battery impressive iphone,neutral
really awesome phone ever seen camera really next processor also great really impressed phone problem device heating problem rest thing really good,very negative
best fit series amazing camera true depth front camera portrait mode clarity ultra wide camera amazing battery life really good compared iphone model comparatively still le android gb le gb good go,neutral
iphone best phone camera quality superb user interface good phone doesnot slow anytime battery backup le manageable,very negative
everything phon perfect amazing picture quality long battery life value money compared 11pro weight mobile bit make feel like carrying brick pocket,very negative
battery life good time face recognition problematic,neutral
hi everyone writing review phone using month worth buying phone camera quality o excellent soo responsive careful order online please check accessory service centre whether received original accessory,neutral
superb phone camera good appearance good nice feel hand definitely recommend,neutral
iphone best phone camera superb display also good u buy im saying iphone user iphone xr x plus one problem sometimes dont show u correct name caller,neutral
first apple device nothing review seems good use also simple much complicated like android thing needed nothing else,very negative
iphone come elegant look great performance face recognition technology work perfectly battery performance amazing amazon delivered one day thanks amazon loved phone much,neutral
awesome buy observation far battery get discharged slightly quicker watching video online box charger 5w slow,very negative
love product delivered good condition set date phone amazed crazy battery life camera quality directly upgraded 6 plus 16gb 128gb find phone extra useful really comfortable,neutral
best iphone buy camera good battery life easy going single day heavy user overall experience top notch switched android regret,neutral
bought iphone first time iphone11 perfect phone friendly budget camera awesome feature io cool provide fast charger phone,neutral
