review,sentiment
one best android phone best feature however battery life barely hour hour ost carrying charger along always pain,negative
samsung selling inferior exynos version india significantly worse performance battery life camera performance due different isp also heat pubg performance much worse previous generation oneplus 6t laggy mess favour buy phone possible import u else avoid,neutral
best android phone market many benefit hdfc credit card cash back month cost emi mean effective price pre book offer get ear bud 46mm watch wide angle lens top notch screen brilliant5 smooth ui better user experience value money compared iphone x max cost lac con phone perfect1 ultrasonic finger print work skin proper engraving else work fine personal experience palm skin peeled winter icon pack really boring face recognition reliable battery ok use full hd always tap see get day battery battery charge improved charge cycle tempered glass facility work white stone glass work expensive around 9k india better import hope screen protector available pre applied one generating bubble post usage,neutral
overall phone quite impressive fancy use feel great feeling professional camera quality phone need improvement also infrared port phone really feel bad daily usage remote battery go discharge 5hrs playing game watching video looking improvement,very negative
buy oneplus pro wayy better gaming dept o smoothness snapdragon beat exynos processor samsung ship dont fall buying phone year back never thought would dissapoint much heat real quick lag game 20min usage low graphic setting cant screen record without lag truly dissapointed exynos worst processor,very negative
awesome product think samsung first ultrasonic display fingerprint scanner enabled mobile processor also better phone could beat iphone x max opening almost application camera also good improved setting take best auto shot improved low light photography storage also good also convenient normal person software also improved new android p new home setting display amoled could expect best screen quality think android 2nd secured phone blackberry samsung knox important new feature wireless power share could share charged power wireless charging enabled phone watch overall best phone since could expect samsung sorry error review even though bought experienced friend phone many number time dream buy phone fate restricts thankyou,neutral
product good mean u find beautiful display phone even iphone world first ultrasonic fingerprint reader another best thing phone writing review using phone one month complete balanced phone drawback observed battery backup upto mark like u r heavy user ur battery last day u r regular ordinary user battery last almost upto day end day charge ur phone fast charging require almost half hour charge phone fully overall say u budget problem u wanna buy best flagship smartphone present market go u gamer like heavy gamer heavy user suggest go else u carry power bank along,very negative
wonderful phon ever gud display quality dynamic super amoled screen powerful exnos chipset 8gb ram edge screen good,positive
used phone today first time full charge battery lasted hr disappointed giving benefit doubt due setup configuration multiple apps review later week see thing improved,negative
every thing ok battery suck hr screen time play pubg drain 1hr 30minuts heat lot hence winter happend summer,very negative
one flagship phone samsung observation pro look gorgeous display best classfantastic screenbuild design excellentin day light display perfectultrasonic fingerprint huge improvementthree camera give amazing versatilityphone perfectly fit palmsound quality amazingconsbattery life good expectedfront camera impressedquite expensivewill keep updating anything observed,positive
using phone month one know battery life good good snapdragon version difference half screen time performance vise one tell difference exynos snapdragon stress game fps without frame extended period time thanks vapor chamber pubg fps fluctuates till date fix provided camera quality excellent night mode need work future update get better fingerprint scanner work good accuracy use facial recognition least secure compared smartphones lag performance drop thumb punch hole noticed eye also phone optimised way punch hole get way playing game full screen information hide like resource actually see much punch hole way screen marvelous screen unbelievable use back cover hand many time touch back camera least case need wipe might help,neutral
regretting switching one plus phone charger worst take hour charge phone inspite fast charger one plus phone use fully charge within min phone heat pretty quickly worth lonely missing one plus,neutral
talk phone feature share tip finger print accuracy improvement use tempered glass thickness finger print work use clear screen guard best quality cost around registering ur finger print ur phone registrer way u handle unlock phone movement thing previous oneplus smart phone user u satisfy s10 plus performance campare one plus pro oneplus 6tbecause experiencing able consider oneplus user use oneplus use,neutral
april gave review s10plus receiving monthly updated one thing definitely improved night mode par pixel phone hit miss satisfying rest almost disappointment price tag feel vibration body listening song speaker price tag expect strong body display touch work ear phone cable stuff know samsung accidental touch protection fingerprint reader big failure many time fails recognize impression even update low light camera performance good get noise front facing camera smoothens skin way much even beauty mode face unlock fancy gimmick secure bought phone really high hope disappointment think ever gonna buy samsung star display video recording feature,neutral
packaging okay many people facing issue phone buying amazon phone heating issue battery draining quickly risk people got used phone damaged screen ear phone charger etc returned product,very negative
without doubt way better thann s20 plus dual cutout front camera mm headphone jack using samsung phone decade first flagship galaxy note started big screen revolution mobile industry new samsung phone bought till date always exceeded expectation one knock field super fast ton feature user friendly feel good factor hand nothing say super amoled screen actually feel million time better safer good high quality case edge edge screen menu convenient hardly get chance use opinion give bragging right battery awesone last close day heavy user fast charging phone work flawlessly charge much faster considering big battery mah camera big improvement last phone s7 edge adored taking photo video joy brings sense euphoria pic joy watch since sharper much brighter compared competition spend high quality screen protector since screen cost bomb scratch damage accidentally despite screen protector screen actually sensitive also nice improvement s7 much le sensitive screen protector built in fingerprint sensor slightly slow especially screen protector take getting used first normally use le secure face unlock phone blistering fast additionally gear watch pair easily phone everytime disconnect 512gb onboarding storage gb ram feel like god free download ton apps work almost zero lag absolute beast machine gripe phone far change notification sound custom sound something able s7 phone truly defines style attitude,very negative
worst phone bought entire life premium segment felt like slow charging speed poor finger print scanner worst water resistant total lie accidentally wet phone rain show error message moisture detected charging port made dry day without charging error come go every day prevent phone charging bought wireless charger try manage slowly phone started show muliplt issue search google knowfinally sold k bought mi a3 saved 40k god never much happy since want high end go buy apple oneplus buy,very negative
wow samsung gone way beyond imagination s10 dream phone exynos processor give tight competition snapdragon processor camera main highlight fingerprint pretty wack though animation cannot stopped think might bit problem future ram memory nice battery ok good compared market overall great phone great spec looking phone great camera gaming phone looking,negative
bought phone samsung outlet spending 73k phone totally nonsense poor wifi range poor proximity sensor screen look nice durable developed crack falling friend pocket sitting chair fingerprint worst everytime prompt u press harder camera impressive trust guy lg 19k phone far superior term camera quality know advertising feature worth 73k 40k worthy phone,very negative
phone best aspect except charging speed every new flagship phone support fast charging phone really take hr min charge using phone whereas using phone take 2hr min charge feature phone awesome super amoled display awesome camera awesome ultrasonic fingerprint sensor work really well even hand wet face unlock degraded due punch hole display punch hole display really look beautiful battery capacity nice battery drain night percent minimum must go flagship premium,very negative
would say blindly close eye order amazing smartphone using day issue work smooth best camera smartphone value money samsung amazing battery life amazing camera amazing screen amazing dolby speaker go,positive
first time writing review phone idea structure let see display one best display get form factor small footprint stunning amoled display colour accurate reproduce upwards million colour black extremely dark pixel actually switch save power give detailed picture battery life got unbelievable hour screen time intelligent battery analysing software involves ai deliver optimum battery life performance performance device unmatched especially getting ceramic 512gb variant exypnos processor good snapdragon processor good enough notice difference software new one ui come bell whistle android pie security samsung knox offering next level security security offeed samsung pas samsung pay secure biometrics security biometrics offered futuristic ultrasonic fingerprint scanner something bond movie face unlock pretty much useless prove fooled even picture face fingerprint scannerand6 face unlock6 camera camera phenomenal look attached picture took vacation look bright properly exposed even colour accuracy dual aperture great night shot wide angle camera allows lot flexibility taking good picture final verdict one best phone buy out performs lot phone market well balanced nicely built quite light durable might add overall would highly recommend,neutral
samsung galaxy s10 plus still best flagship smartphone buy 2019if planning buy galaxy note10 oneplus prothen plz look samsung galaxy s10 plus specifically superior camerait still better buy1 best smartphone display2 ip rating3 wireless charging wireless powershare4 still best battery backup flagship smartphone5 superior true flagship camera amazing wideangle camera supersteady video,positive
looking premium device would burn hole pocket best feature display ui build quality camera heart rate sensor improve battery gesture front camerasummary good choice within 50k perfect mix premium build quality power optic display ui given device powerful enough last year easily becomes backdated average user,neutral
yes time samsung got right great work specially people behind software camera think done lot home work note plus real computer meant great cooridination samsung microsoft google brought masterpiece tech world software smooth apple io never hang,neutral
s10 plus complete package modern tech u name u waterproof wireless charging loved headphone jack everything battery packed 4k mah battery drive u day full display samsung lead section since year let find competor software one ui developed lesson learnt many root option available box camera posting pic hater say photoshopd jk overall power packed device hand review month use,neutral
purchased reliance digital june july phone got busted correctly one month purchase time moisture detected error popped 4th time never used get charged dropped single drop water phone later enquired reliance digital told cannot help since day passed moved nearest samsung service centre puttur karnataka adithya communication authorized samsung service centre told dont proper equipment repair phone story next consumer court place voice heard,neutral
hey guy help query bought phone recently becas6its favorite using exynos version getting screen time maximum 5hrs 58min even installed big game like pubg etc one suggest apply replacement alternative improvement phone battery life except battery life phone fabulous consider charging speed big deal please please play plz plz plz plz plz plz plz plz help query,neutral
pre order phone s10 also got new samsung bud offer r amazing upgrade previous s9 display performance also good camera quality battery appreciate samsung product early,neutral
badass phone match happy month phone freak,very negative
got yesterday ui good lag get heated playing continuous pubg hr short huawei p30 pro far better samsung,very negative
writing review using phone month buy phone amazon writing review look phone amazing processor super fast screen resolution fantastic sound loud camera quality good problem time using earphone sound quality bad quality earphone provided phone premium phone,very negative
mobile fine pre book order followed amazon samsung prebook never got positive response pathetic,very negative
dream phone someday buy phone financials support,very negative
poor camera quality switched iphone 10 max samsung 10 plus thre comparison two iphone always edge disappointed samsung poor camera quality,neutral
phone battery life suck charge phone twice day fingerprint reader along sensor allows phone use gesture work phone get heated slows hang lot fast charging sake take around 1hr 45mins charge phone minimum one plus better phone spending r waste nothing else would recommend anyone think twice buying infact headphone quality also good give cheap earphone,very negative
whatever samsung famous software glitch thank samsung keep way nice phone design,neutral
like feature wireless power share good quality camera like finger security total like phone buynice screen good sound qualitymore storage battery life goodi like phone much front backcamera good quality give full ratingfor phone,very negative
phone good pubg going like spreading butter good beast like phone,very negative
make sure u take phone price point extent bank would call ask u want phone loan instead home car,very negative
best phone display design see phone display gonna see much difference term quality color way way much better x love using hand samsung really great job year,very negative
say cool finger print reader face id act known face finger forever responsive touched really high tech got five option lock,very negative
liked good phone nice cam nice storage good stuff cool phone ever seen liked gud,neutral
super product samsung loved,very negative
great product futuristic approach phone samsung still problem flagship phone rage mid year budget,very negative
certainly best samsung awesome camera speed interface processor every thing classy must buy phone,very negative
camara quality performance amazing,positive
s10 plus 5g phone,very negative
best flagship phone thumb model samsung expensive though expect flag ship phone,neutral
buy offline 64000very good fhone battery good display wa mza aa gya con fingerprint solw,very negative
samsung s10 plus amazing camera well performance great im iphone user first time using android phone awesome value money still worth buy flagship phone great,neutral
great product gaming like pubg well camera great take vibrant picture front back also,neutral
phone awesome smooth true flagship cost slightly high value money product,very negative
nice product punch hole camera front well processor also good get 8gb ram also variant 512gb good,neutral
wan free product use like world best mobile samsung s10 plus camera best prosser best user,positive
excellent product proximity sensor good also iris scanner screen quality excellent note series best,positive
rear camera good take selfie price phone,neutral
samsung galaxy s10 good camera video recording take crisp sharp image,neutral
great smartphone thank samsung samsung galaxy s10 plus pinnacle innovation device great value money,neutral
got today update soon soon possible look stunning one ui better old samsung style ui,very negative
best display phone best performance best battery usageonly con cost others good,positive
awesome phone time come battery life exeptable edge insane mean give value money,neutral
worst phone ever phone fingerprint sensor issue buy give replacement also phone faulty,very negative
camera display standout perfomance wise hiccup whatsoever fingerprint sensor battery little underwhelming,very negative
strong mobile sm impressed mobile battrey good enough camera excellent need think buy,very negative
good camera low battery life,neutral
best phone samsung galaxy s10 plusbest quality display cemra price due nice,very negative
feature vivo launch range 30k within 6months im sure wait watch,neutral
price worth right price phone 50k everything good extra ordinary,negative
superb battery back value money slim phone good camera selfi average exilent phone samsung thums,very negative
smartphone dream want buy phone bcouse costly phone,very negative
sb bddhy h pr mr lkshn pr ekscj oNphr nh h exchange offer locationgrttnq,neutral
superb flagship phone a1 mobile camera quality awesome word,neutral
nice phone good price amazone,neutral
gr8 phone lag,very negative
phone look gorgeous mujhe sabse accha uska power share laga osm phone battery life bohot achhi hai phone katayi zeher hai,neutral
best phone ever camera awesome,positive
beauty beast one best smartphone sure love phone,positive
beast way,neutral
screne got blank day use display stopped working worst devise,very negative
amazing,positive
quality screen bad screen break bit screen quality zero,very negative
limited joker edition,very negative
camera display security speed,very negative
osm phone ever seen screen ratio amazing buy,positive
best premium phn,positive
excellent camera,positive
best one,positive
fingerprint work pressed hardly,neutral
received phone yesterday nice,neutral
good,neutral
great,neutral
ultimate product quantity,very negative
good,neutral
awsome new s10 plaus wight,neutral
wow,neutral
osm phn,very negative
update worst fingerprint reader ever wish optical scanner rather shty ultrasonic take lot effort unlock device time say press harder moist yout finger everytime unlocking dry hand ultrasonic scanner detect dry skin gorgeous display time front camera great compared previous samsung phone used iphone x phone look way beautiful compared apple best manufactured india even get case box,neutral
used s9 month switched s10 feel virtually difference enhancement using s10 fact feel screen finger print scanner pain use compared s9 rear scanner power button s9 much lower compared s10 easier use looking buy s10 used owned s9 series please take word save 20k buy s9 instead s9 continue get latest android o upgrade next couple year worry software front well,very negative
everything great except average battery life using iphone finally wanted jump back android lot new option market went due price cut pros1 form factor bliss big screen thin form factor gm 200gm phone like oneplus 8pro great everyday usage great display standard 60hz display one best display term resolution great versatile camera setup lose anything coming iphone night mode pretty good well using s6 year back oneui far better touchwiz year major sw update promise samsung s10 series mean get android least several utility like hr sensor spo2 one phone mm jack heating issue far buy s20 review battery heating cons1 average battery life medium heavy user charge one evening get around hour screen time get exynos india snapdragon least s10 series much difference battery life finally ok average battery life go find inch phone slim rounder attached couple night mode photo taken 8pm one normal one 2x zoom,negative
got phone prime day bought blue version build quality top notch display superb one lightest inch device gram battery backup decent leaf around end day gaming come android assured update till android per recent communication samsung sound quality also good stereo speaker however expect quad dac quality sound lg flagship one flaw nevertheless device throw sd card read write error quite frequently like issue widespread s9 sandisk gb sd card got corrupted device working fine earlier device s7 v30 laptop service engineer sent amazon troubleshoot issue could rectify issue amazon issued replacement replacement s10 given flawless performance last week battery life good design timeless age well security update pushed monthly basis within first week headphone jack bottom convenient compared previous v30 jack surprisingly top display fingerprint scanner performs adequately samsung pay knox security wrap remaining feature elegant flagship phone samsung relevant objection heartily recommending phone looking flagship phone affordable price,neutral
hi everyone using phone last day time writing review position write detailed review samsung s10 look stunning without doubt packed latest samsung in house exynos octa core processor 8gb ram make multitasking buttery smooth keep apps memory without refreshing used predecessor samsung flagship phone let bifurcate review discus every segment display one word wow display superb always samsung flagship phone maintained legacy s10 series also punch hole camera look great undoubtedly better weird notch still distract creative use better way check walle wallpaper image attached camera second important think phone camera packed triple camera set back dual camera setup front total camera present s10 plus image crisp main camera love wide angle camera capture degree field view put frame without moving inch great fan telephoto lens come handy want take close short want record video although two front camera depth sensing camera great use least get short s10 camera front camera take good image great pre apply filter make skin tone brighter washed bokeh mode portrait mode great think solved using software update come different focus mode love colour point spin mode attached image find colour point action flower pic record 4k frame per second great also super slo mo video frame second though 720p great need little bit improvement front camera otherwise back camera great battery really happy placed massive battery mah provide least full day juice charging time charger supplied box around minute also reverse wireless charging work great using s10 plus charge s8 plus biometrics ultrasonic fingerprint really fast work even hand wet unlock phone even screen turned although need build memory muscle ensure putting finger thumb right place face recognition also fast secure fingerprint also hate swipe lock screen similar iphone x ui overall experience s10 plus come android pie topped one ui box cherry top one ui designed single hand user love night mode worked hard one ui seen also overall great phone highly recommended afford also pre offer coming pre booked phone get earbuds rupee registering samsung shop,neutral
big fan apple never used android device saw s9 picture quality decided buy next model soon s10 launched booked like phone much nice phone,very negative
one word power hand,neutral
although sept going buy s20 comparing technically hardly difference apart camera used s9 amazing s10 also continues legacy well built excellent quality cpu still better competitor screen amazing always,neutral
battery poor flagship phone price tag 73k battery life good last day 2hours youtube 5hrs calling music 2hrs heavy game ecchange phone still slight heating issue apart everthing good cant use feature battery,negative
bought launch date using chennai hyderabad facing kind network issue came home town covid lovkdown staying 2km away city facing bad network issue s10 change network setting nothing happened changed sim sim slot still improvement initially using airtel changed fr network checking whether sim problem still improvement network thy realize phone problem compared mobile samsung s6 edge highly disappointed2 samsung note brother mobile still point samsung m31s purchased last month launch issue per point network coverage s10 compared lot drands highly disappointed spending 78k previously using s6 edge thought upgrade product totally failed personal thought rider used around lot placed whenever network thought interior place tat real truth problem loli telling s10 issue hope mine option definitely ill return bought tested hometown ill keep 1st priority fr nxt flagship purchase fr sure,very negative
flagship exynos variant good phone general battery life average best definitely recommend phone also exynos version available worldwide except u snapdragon sold slower latter also battery life significantly different well done samsung mean u compete phone camera long topic discus assure samsung covered well domain photo vibrant full color plus wide angle cam amazing oneui quite intuitive smart software lot feature would give point oxygen o op phone also loved oh btw coming op5 thats complain battery life charged blazingly fast phone sadly doesnt also charged rate matter using phone samsung lag behind worst part standby time night s10 loses battery suck flagship phone big story short samsung great software quite good camera front back also design brilliant display complimented average battery life would wait see software update change update yr line say pretty satisfied phone even though charge twice day usage hr screen time whatsapp email youtube bit netflix football score app apps battery saving mode still wish snapdragon version heat charging pleased oneui software camera believe selfie cam upto mark take pixelated pic rear cam brilliant,neutral
used flagship android apple phone far keep buying new one currently using iphone x samsung s10 last galaxy phone used s7 edge replaced one plus 5t good replacement complaint samsung phone bloatware u uninstall keep using resource background changed system changed good good battery lifebest class cameraawesome screenfingerprint scanner face detection still beat apple still believe apple iphone x camera better u r gamer movie lover phone best screen u go,neutral
moved phone iphone one plus ask everything perfectly beauty screen gorgeous camera good last samsung note moved iphone samsung ui one ui great improvement much affordable iphone much better,neutral
using phone since month love super fast performance amazing speaker dolby music display amazing finger print bit laggy sometimes display respond properly screen glossy face recognition superb worth buy used hate samsung seems changed thought,neutral
using s10 plus month happy overall performance phone really fast work personal usage zero lag moving different application battery backup fantastic need worry charging even hour continuous usage picture quality probably best among peer would highly recommend device owing high quality component functional design,positive
face recognition cannot fooled photo video person fooled closed eye ultrasonic fingerprint reader super fast unlocks immediately finger dry display crisp work wow sunlight everything phone blew away except selfies maybe software upgrade make selfies appear le washed,very negative
camera quality low oneplus 6t far better comparing pic quality fingerprint reader work time battery ok far disappointed samsung camera quality possible want refund,very negative
upgraded lgv30 samsung s10plus firstly impressive design love super amoled screen great battery life last whole day surprise friend iphone x nil battery shared via wireless powershare definitely recommend,neutral
samsung galaxy s10 plus hand beast phone best display fastest performance smartphone currently absolutely great camera specially low light shot powerful battery best phone market right go,positive
fantastic display good battery good wifi network reception great audio quality good speaker good call quality speaker well great camera including selfie camera good ui could find thing complain,neutral
best android smartphone better iphone price range,negative
one high rated next generation phone excellent feature friendly adaptable unbeatable program handy high end cute smart phone satisfied proud member samsung,neutral
doubt best class feature waiting eagerly fold,positive
using since launch two month feel like best device ever used go blindly love feather quality,very negative
excellent product good battery life decent memory,neutral
best premium phone offer much huawei apple price proposed got money go one unique phone stand rest,negative
best except price,positive
good phone excellent,neutral
amazing,positive
camera display sound smoothness fastness look every aspect awesome,neutral
true flagship,negative
phone everything mean really everything u ask phone best phone till date,very negative
good battery awesome camera,neutral
great phone expensive,neutral
get price flagship experience,negative
battery could better,very negative
good phone,very negative
buy snapdragon processor selling phone snapdragon usa india pay phone one stupid move snapdry processor india processor good release phone usa snapdragon way better processor,very negative
super smart phone thanks samsung amazon,neutral
new innovation v earlier model,neutral
excellent moble,positive
using phone month bought local store r pro conspros first display always display best compared smartphone samsung king oled display software samsung one ui lot useful feature available stock android phone camera one best camera currently smartphone con reason rating processor exynos even little close performance comparison sd game like pubg lag phone heating phone heat lot gaming minute make omelette thing slow charging samsung updated charging speed since battery life poor battery life due cheap exynos processor punch hole camera feel presence everytime annoying bezel would better price spend phone oneplus pro offer lot thing better s10 verdict ignore indian version try get imported version like samsung phone worth paying much exynos,very negative
received phone first day done pre booking sold one plus 6t biggest mistake phone class piece doubt camer company say mah battery trust get feel mah battery phone charge phone twice company giving old charger claiming fast charger take minute charge phone comparing phone onle plus fast charger much innovation good phone company look go quick charging change camera phone gb ram phone samsung personal apps occupy 4gb ram find phone expensive old gadget plus giving smart watch era plug cheap price think preferable buy phone price,very negative
would loved phone shipped snapdragon processor snapdragon advanced mobile processor hope someone reading many like,very negative
buy android price samsung galaxy phone reduce price month resell value like chinese phone phone unusable within year poor software update think buy,very negative
ordered s10 plus samsung website got delivery day prebooked brought galaxy bud offer coming feature face lock pretty awesome unlocks within second found bit problem fingerprint lock need press little harder screen little longer around second camera good though beauty option still show exactly object image damn took picture like hdr picture downloaded internet lol camera resolution pixel density awesome took almost 50mb picture battery mark medium max power saver option thanks phone still working way battery lagging anything performance every nice heating bit faster play high end game like injustice2 within hour two ar emoji suck gifs ok always display another thing mention hell number option choose love worth every penny,neutral
coming pixel really missed certain feature upgraded led notification light simple smart camera clean ui device support navigational gesture even third party launcher pro better display wireless charging thing,very negative
using oneplus 5t day finding difficult start writing pro phone let start con battery suck big time charging slow drainage fast2 top keyboard language option missing screen cast option top grid use google home cast screen4 fingerprint reader disappointingkind pro camera better oneplus 5t otherwise great spend 74k see even gave 6t chance forget 7pro touch smooth get headphone wired one signoff statement phone overhyped,very negative
moved year old iphone s10 using phone week stating might well initial impression may update review based performance issue come across moving forward also would like state advance single sim user review point regard performance based single sim usage also apology advance lengthy review picked s10 figured time switch since phone getting old looked apple offer nothing impressed stability io offer time looking feature innovation iphone design feature remained pretty much last year minimal increment turned towards android whenever buy new phone intend use next year least following always best invest good flagship device hold coming year smartphone literally personal device anyone like mechanical pop cam one plus pro prefer chinese phone brand well looked samsung offer s10 got attention hesitant order online wanted first feel device look physically went store loved immediately offered price could refuse purchased model prism white gb 8gb ram without getting technical spec going list pro con phone quickly pro design major hit mean glance fell love everyone else copied apple notch samsung went different way something entirely different kudos samsung getting notch game totally coming new design innovation build quality premium display top class cannot go wrong like colour pop bright screen get major step up coming phone size smaller display totally loving samsung one ui polished snappy top android pie android come long way used year ago really appreciating last samsung s3 eventually frustrated move io love feature performance along customization done day performance really good app crash yet need need done camera another major step up yet explored everything way everything work open make happy take start clicking come good transparent plastic case screen guard applied screen out of the box little add ons like always appreciated average consumer phone looking good case seen many smudge scratch think continue use till would need different case since serf purpose sound quality via earphone good turning dolby atmos although wish little balanced smooth without earphone sound in built speaker also good loud complaint connectivity issue wi fi cellular bluetooth making connection snappy intuitive without hassle loving samsung pay feature many time step without wallet end paying purchase using feature phone loving headphone jack big win probably last generation samsung flagship phone sport headphone jack important grab one without second thought camera feature picture quality excellent bixby useful set correctly see using feature sure getting much hate may advanced google assistant use well good basic thing use run routine mostly nice feature con battery life since moved io really know make battery life think ok since device come 4100mah battery get around hour screen time also online research forum blamed exynos processor way handle network reception power consumption could also display set wqhd daily routine using phone involves using carpooling app work hour music focus work minute video lunch time hour call texting minute instagram watching hour two netflix night fiddle around little every day trying customize thing display also run night time routine bixby disables network feature location hour night daily also battery drain considerably stand by lost battery every hour keep aod show screen tap able get work day fine feel need top charge pm night else sufficient juice left netflix session phone battery 4000mah last day day fingerprint reader annoying sometimes could better unless press sweet spot screen need give try get used work quite fast actually could made face unlock secure phone made glass aluminium frame outside need handled delicately preferably case though phone really fast snappy time time lag stutter acceptable flagship device transition animation scrolling smoother ask heat issue phone get warm charging also moderate use camera know otherwise time remains cool charging get slow using device make sense use phone gaming cannot comment gaming performance said done phone good buy looking thing mentioned pro live con planning stick next year hard sell price 73k considering soon value go resale advisable grab sale day offer something le 60k,very negative
onpleus user quite long time desperately waiting pro weight form factor go however coming s10 plus eye candy feature screen without saying best market yet camera pretty good job day night lightning condition play game usage pretty heavy per day get easily day half small hand better go s10 samsung touchwiz earlier go samsung worked pretty hard oneui however come lot apps pre installed samsung like bloatware overall fab device great job done samsung year,very negative
using device since week top notch aspect nothing complain standard company oneplus redmi good people lower budget enough spend go samsung s10 plus believe disappointed screen buttery smooth samsung master oled panel device like oneplus using samsung oled panel camera produce vibrant picture high quality photo battery back decent charge quickly else want ultra sonic fingure print senser good water resistant phone nothing regrate feel premium hand selfie camera deadly amazing happy s10 plus god bless thank,neutral
bought hissar sold samsung s9 plus mobile s10 plus happy purchase liked much many new feature like ultrasonic fingerprint sensor front screen light weight lovely design,neutral
definitely plus pointsscreen x pixel triple main camera dual selfie camerabattery fast charging wireless charging 15w reverse wireless charging 9wsar eu w kg display battery life loudspeaker audio quality good,neutral
best phone ever using since month performance reduced camera awesome flagship phone used oneplus 7t since month performance reduced s10 plus ui smooth user interface thanks samsung,positive
overall great product bought samsung cafe great service also redeemed bud smoothly display mind blowing sound dolby atmos nice battery life best always display turned smooth fast performance,neutral
excellent phone excellent excellent phone excellentexcellent phone excellent excellent phone excellent excellent phone excellentexcellent phone excellent,positive
note series good device willing buy one unless samsung brings snapdragon powered device,very negative
selling exynos version price range snapdragon version u samsung fooling indian people,very negative
phone look great hand battery back superb got galaxy bud white color cool grt job done samsung,neutral
everything look perfect loved phone display picture quality awesome nothing negative say phone,very negative
poor quality pone must go iphone x max budget really poor quality pone hre,very negative
love stability,neutral
one best phone ever used,positive
bad,
fast charging,neutral
good phone,very negative
fantastic phone good,positive
