review,sentiment
please buy product carefully manufacturing defect brought product couple day back amazon dayone facing challenge network loss phone say number switched party without knowledge afterthat restart phone thing start working fine contacted customer care well clear cache reset network unfortunately problem remains would recommend buying product,very negative
best performance price segment bought 11th june till complaint usage fast charging battery backup good expected sound quality awesome using sony wireless ear one plus bullet wired earphone although use older mobile one plus 6t heavily gaming netflix played game one plus super smooth go,neutral
nothing dislike phone built alexa highlight warp charging improved really fast battery last day easily even continuous usage product delivered day thanks amazon sale great deal indeed,very negative
literally phone outstanding battery life decent far display quality view awesome phone build lit high speed processing snapdragon front camera blurry main downside expected oneplus rear cam ok say best hope oneplus may fix camera issue coming update apart camera phone killer honest,negative
awesome mobile sometimes found hanging issue know whether real otherwise awesome phone go excellent fingerprint sensorbattery life somehow poorcamera awesome check photo mp know unavailable zoom full screen 48mp solution guide,neutral
excellent mobile budget pro camera ultimatebattery performance awesomedisplay butter smooth 60hz 90hzfaster fingerprintoxyzen o ultimate featuresdesign give premium lookwifi bluetooth connectivity goodcons 5mm audio jackno sdcard support otg pendrive supprt therecould included c type converter boxif u budget go,neutral
minimal need speak anything phone reviewed large population youtube one thing would like highlight camera could made better importantly could provided camera set nord,very negative
one plus brilliant phone except two problem noticed far phone automatically turn silent mode though slider ringer mode effort slide up down wll help phone reboot final option location service started manually app get turned manually agin phone reboot option experience oxygen o superb nice phone hardware,very negative
awesome good using amases write riview aftre day experience,neutral
pro good battery life screen resolution responsive fingerprint scanner con wifi connectivity issue slow apps loading alexa poor respond google assistant function properly,neutral
camera 3rd graded poor 6k phone believe 44k phone camera overall performance ok batterry ok good buy better purchane one plus pro also far elegant aspect,neutral
great,neutral
box tampered felt thing little unarranged inside box like ejection tool lying somewhere inside box red cable card glued properly etc little suspicious beginning phone good condition,very negative
great phone little expensive diappointed camera quality hope oneplus improve update budget go got 8gb ram variant 39k including bank offer,neutral
model total beast star battery life finger print reader job like pro speaker model awesome must say front camera could better back camera simply great auto focus object come speed wonder play pubgg smoothly lag 8gb 128gb variant ram model boomm thankful great product fan gaming,very negative
well oneplus get hope decent phone latest chipset good camera decent battery life last almost full day single charge fully charged hour thanks 35w wrap charge provided memory card slot,neutral
coming samsung galaxy note would say one plus overall excellent device smooth touch excellent hardware software optimization never faced issue last month extremely satisfied second none,very negative
first op phone satisfied lightening fast performance good camera speaker awesome charging technology fantastic design build quality best value money go got problem bought r 3d tempered glass applied screen work fine smooth night time try take selfie screen flash due punchhole camera design light reflected tempered glass creates blue tinge image weird problem,neutral
overall phone great uplift compared existing oneplus7 come camera quality worst good outdoor bright light photo indoors photography big mess lot granulation loss sharpness nightscape major disappointment oneplus known camera quality front camera give output 2mp camera,neutral
oneplus fan fully disappointed playing game pubg phn heating high level camera expected feel like op7t much better camera performance heating issue gaming2 watching youtube minutes3 call tham minutes4 using camera also sometimes showing error like phone getting high temperature close camera,very negative
second oneplus device never disappointed got great deal well amazon sale purchased around feel great price phone display good also new oxygen o good look overall good phone someone want stylish looking phone sell kidney buy one,very negative
display black flickering low brightness overall product good smooth oneplus time need check quality control first order severe display issue replacement order opened box pre applied screen protector full air bubble also small tiny scratch beside speaker grill thought fine much noticeable,very negative
coming asus zenfone 5z feel like amazing upgrade way oxygen o glide daily use amazing given use camera le quality use worth overall amazing experience best thing phone definitely battery life gave half hour sot light gaming 45k definitely little expensive could get exchange offer definitely give bang buck,neutral
buy expensive phone try share google map cant shared checked one plus forum issue faced people didnt expect kind quality kind price please provide alternative getting new update resolve issue,very negative
phone recomenable took selfies lot meanwhile back camera decent enough give good performance battery backup nice warp charging charge within hour,neutral
using oneplus since oneplus 5t excited oneplus series ordered device expecting much however get delivery next day first impression wow using week giving feedback awesome phone must say match performance display quality feel premium hand must go phone awesome battery backup loved phone,very negative
iphone snapped photo never regretted phone fast smooth one plus said camera great want modern phone would suggest 5g capability confused one plus nord phone good way marketing want sell phone giving option customer people go nord rest go phone,very negative
spent 45k expensive facing finger print issue open oneplus care app showing device already registered mean may returned device refurbished really hectic experience premium amount spent,very negative
good product thing found per written product book sim card open pin expected one plus written place could found handset first purchase oneplus handset life,very negative
overall good phone bought phone camera quality thinking best kind honest seen better camera saying produce bad picture since expectation high disappointed say phone reach everything else phone awesome say fast phone actually true,very negative
bought one plus recived saturday worked perfectly today encountered issue camera rear camera portrait mode showing totally green window blv something happened camera lens happen brand new one plus,neutral
phone amazing fingerprint fast go straight bit disappointed camera okay battery life great 90hz display flow like butter smooth fast amazon service also fast secure totally worth,neutral
hi using past dayswhat goodclassic look buildgood overall performancecamera good professionalexcellent displayfast deliverybacking factorshefty priceno jackno full screen support aps black bar 2mm top camera punch recommended year old phone,neutral
one best designed phone ever general experience in hand feel awesome screen performance battery everything point except camera camera priority go blindly regret,positive
phone amazing battery life go one half day using casually camera much bad told youtube video normal person take casual selfies pic phone going impress lot,very negative
like everything phone thing could better like screen refresh rate could 120hz instead macro lens telephoto better also get ip rating like pro version price one plus increasing earlier known flagship killer turned flagship phone price little high come 40k rest good,very negative
wow beautifull product love one respective one plus 85g love phone especially notification feature whenever msg notification come sider light screen look beautifull camera quality impressive ok okk phone look wooooah amazing speed oh ghosh hahah,neutral
camera ok big disappointment 2mp macro camera useless front camera also ok type screen absolutely amazing also processor work great speaker spectacular speaker really good must say short people whose camera priority go r gamer medium consumer,neutral
mobile best 50k really loved oxygen o aspected much better camera also fine also contains wireless charging beast flagship 50k thanks neversettle,positive
rubbish device heating peak buy device amazon coz going solve anything wrong occurs go official store like relience croma test device buying beware poor service amazon,very negative
finally flagship device oneplus phone emersive experience missing previous model great camera amazing sound quality cheer team oneplus,neutral
using oneplus amazing experience use hz screen snapdragon battery life average camara better price range oneplus expecting better camara quality oxygen o make experience best hand experience premium weight management phone perfect display really amazing overall experience good phone,positive
network issue reliance jio network network appear call recieve possible sim work fine phone complaint jio one plus customer care one advise network reset issue resolved day repeated issue network setting change automatically wondering network visible able make call,very negative
delivery took long using oneplus past 2yrs upgraded oneplus writing review using oneplus 10days display camera quality super performance also super oneplus seen ph heat issue oneplus see heating issue battery backup good,neutral
selfie camera suck low light software charging speed amazing camera bad full charge min approx last upto hr normal use camera freak recommend look elsewhere,neutral
unable record video oneplus see screenshot attached showing recording stopped due error sadly tested video recording phone day purchase mobile return possible feel sad investing amount money still able record video phone,very negative
amazing phone real issue oneplus slightly behind oneplus8 pro camera dept consider telephoto lens beneficial otherwise wide ultrawide camera great best thing video quality par competitive product super amoled display loudspeaker bliss full mark oneplus,neutral
good phone powerful processor good camera pro lag free interactionno heating issue even long usage gamingbatterycameracons fingerprint scanner slower used oneplus,neutral
best package get box everything class one plus look wise weight wise performance wise look classy slight slippery use without phone case slim size curved look g tech amaze,neutral
superfast performance great battery life fingerprint reader also fast camera quality video recording excellent especially o update ver hevc codec use 4th normal memory usage picture quality also good problem headphone jack rely bluetooth headset use adapter,neutral
lot software bug giving back pre book amount also lot battery drain even working like heater also,neutral
received product day order bought wife gift loved truly worth emotion,neutral
great battery life reviewing day camera performance day light shot good gaming performance excellent heating issue u record screen recorder playing game like pubg display awesome n black colour variant look classy touch issue one plus front camera also good day light shot,neutral
oneplus got pretty awesome configuration range curve screen fullhouse power yes performance long day use battery drain quickly however performance end best use,neutral
waste mobile amazon waste fellow like ceating product sell problem day replacment wont reply amazon customer persion tell story left hardware software deatils check damage returnsdont buy mobile amazon,very negative
snapdragon handle everything easily amoled display also beautiful indisplay fingerprint work fine one thing think flagship level camera priority camera might consider phone find con oneplus go,negative
first one plus phone really happy decision buying master piece using last day love phone bettery back camera quality fingerprint reader everything wow planning buy phone budget go blindly,neutral
honest review battery life good display amazing regret go iphone xr one plus honestly one thing better iphone,very negative
sorry yesterday requested replacement order due color setting problem visited one plus store corrected color setting phone replicate right color dont want replace product thanks service,very negative
love phone worth spending money product speacial thanks amzon team cooperation thanku amzon oneplus,very negative
speed seamlessly awesome battery drain faster reach phone temperature rise camera really disappointing justify 48mp speaker best truly dolby atmos initiated return told camera problem genuine faced,very negative
happy front camera also miss mm jack badly bluetooth earphone working well apps like team also memory card mp3 know display back camera battery fine happy phone bit hot charging heat issue gaming feel good gaming,neutral
one package first time switched one plus phone really meet expectation picture quality awesome battery backup run almost day last least pubg gameplay super smooth graphic quality awesome love phone,neutral
display 10camera 10battery 10speed 10design 10u 10hand reachability 10fingerprint scanner 10previously used mobile google pixel,very negative
phone meet expectation camera nothing like previous version oneplus battery life ok ok finger print sensor slower older version buy chinese product,very negative
camera quality poor may manufacturing fault phone camera,negative
using since day battery life goodcamera quality picture night mode really good configuration phone amazing liked touch sensitive fast interacts application overall worth buy,neutral
overall product best budget offer heating issue playing high graphic game longer duration impressive handle large number apps running background,neutral
phone good looking like samsung s9 plus however good quality phone front grab soon expect much,very negative
hi teami facing issue speaker one pluse working managing one could able find tech issue option switch plz help one pluse team month back bought,neutral
overall great phone keep rebooting also weird distortion screen small annoyingits fast great phone two issue kill experience,neutral
amazing camera unbelievable display super sound clarity upgraded moto g5 plus best phone ever used life,positive
fingerprint reader awesome none phone match speed battery life getting 9hrs charge onscreen continous usage camera quality awesome daylight night time low light good,very negative
write pro con onlypros1 superb display2 premium feel3 form factor best4 oneplus mean performance fast chargingnowcons1 camera camera downgraded predecessor con found overall superb,neutral
iphone user comparing one plus iphone like battery life stay long battery life superb camera quality also fine fingerprint comparatively slow compared iphone otherwise really good phone worth price happy buy,neutral
reviewing usage daysdisplay 5body 5charging 5oxygen o 5fingerprint sensor 5camara 5issues full screen working apps may developer problem hope resolve update,neutral
need buy many display issue using phone day found issue display low brightness invert display option onon condition unlocking phone using face cam display suddenly brightess unlock normal,very negative
month use could find fault oneplus sometimes internet work sometimes call work sometimes touch work restart damn phone either need get update right would suggest brand please buy phone,neutral
coming mobile everything awesome give mobile feature person kept screen guard nice kept screen guard slight upward front cam cover partially want replacement screen guard please asap,neutral
,very negative
product awesome pricy performance great chinese mobile assemble india,neutral
one word review find alternative priceperformance goodcamera ok badoxygen o smoothand display awesome little curve accidental touch perfect curved display phoneyou would love buy,neutral
best phone 2nd quarter phone excellent built quality finish really awesome total premium feel hand spec best camera quality good performance smooth much comfortable use best phone ever used,positive
serious issue amazon app purchase using cost emi one product give cost emi option later go bank amazon take responsibility also phone bad performance front facing camera,neutral
find design worth money performance rest really good camera quality good price little high expect price op know high range phone,neutral
loved phone earlier op7 upgraded beast worth money camera awesome especially update smoothness ufff describe go,neutral
everything amazing device issue would say sometimes heat degree playing pubg often depends room temperature camera battery life display really impressive,neutral
perfect size weight perfect handy best phone available market price range fantastic feature,positive
oneplus received severe battery draining issue charge device twice day le thane 2hrs screen usage battery reached,neutral
phone look good performance wise also good phone getting heated using long duration camera much expected battery also getting drained fast using oneplus battery good used oneplus year without faced issue,neutral
apart good issue bug facing call disconnect frequently2 phone go reachable mode3 camera setting reset automatically4 phone get heated upon opening apps,very negative
oneplus prebook offer cashback credited post day,neutral
everything perfect camera quality average may software update get fix find display issue sound quality extremely superb loud back panel phone get vibrate,very negative
value money product snapdragon fnatic mode mobile awesome camera average u get many mode display good looking gaming casual using phone go best product rn 45k r,very negative
camera good oxygen o smooth bloatwares amoled screen superb always sure 5g work phone though,neutral
delivered device defective constant red pink line camera side strange note shipping box completely fine device damaged,neutral
amazing,positive
oneplus user since long buying oneplus big deal 1st week good later finger print sensor started lagging used another week phone started reboot sometimes thrice row,neutral
get charger phn time fingerprint scanner work properlyworst product ever purchase product worst amazon service worst finger print reader worst camera battery life also bad,
go power hungry user camera enthusiast look something else range sd buttery smooth even pubg hdr extreme mode awesome display body,neutral
user friendly,very negative
phone awesome delivery courier slow chutiya,very negative
upgraded phone oneplus7 oneplus loved onepluse phone though happy camera performance,neutral
camera handsomeoru rakshem illa poli saaanambattery charging speed goodbut battery power little low think reason refresh rate 90hz,very negative
loving everything perfect planning buy oneplus 7t upgrade budget switched oneplus totally happy satisfied wish could buy oneplus 8pro phone kind marvelous oneplus pro would give,very negative
good point phone display camera quality looking like flagship phone 30k nord better camera 45k one plus take look colour clicking picture give faded colour colour 2x zoom bad gallery,very negative
fingerprint reader fast battery life camera quality giving u next level picture awesome one beat one plus nowadays,neutral
phone heating even though playing game satisfied camera quality good video recording good gesture good amoled hz display,neutral
battery life good2 camera quality excellent3 fingerprint reader superboverall one plus mind blowing,neutral
camera quality good according devicethe photo realistic come artificial pixel break early zoom picture last need improve camera thing making le flagship,very negative
face unlock giving problem like unlocking phone face owner shock see quality one plus need solution early possible,very negative
everything good except camera price point camera worst given camera update global version indian version one plus treating indian customer badly screen vibrates play anything speaker,very negative
camera quality average installation uv glue tempered glass front camera blur option market tempered glass,neutral
charging cable broke within month us even handling atmost care expected quality accessory flagship smartphone like,very negative
first time using one plus phone overall nice phone charging time le battery backup good enough application opening time le thanks snapdragon processor overall,negative
fully satisfied oneplus super build quality performance awsome value money plan use mobile least next year hang performance issue,neutral
camera great 48mp one plus still sharp mp iphone battery nit great claimed still good great feature unbeatable processing speed would definitely recommend buying,neutral
video quality netflix poor mediocre chinese phone hyped u genuine buyer u shud consider alternative like vivo samsung etc dis price point iphone best,very negative
camera ok compared pro try upgrade oneplus pro amazon giving replace offer oneplus upgrade disappointing feel better buy high cost electronics brand authorised shop,very negative
front camera suck low light photo face unlock camera suck low light feel cheated 45k hope roll update 7t better sure disgusting oneplus cheat u,neutral
first time brought high spec phone happy made right choice awesome display good battery life excellent camera filter super smooth properly implemented ram optimization,neutral
brother unlocked phone face id either identical twin look like year younger possible hell security oneplus give,neutral
device best purchased till date camera network connectivity battery average run day bit costly considering competition value money considering feature available go,neutral
phone awesome camera battery screen good box provide headphone r able connect wired headphone device wireless headphone connected,neutral
mobile good delivery mobile horrible placed order show day delivery deliverd two day many follow customer care,neutral
sleek sexy design really excited phone researched lot buying worth kind phone go style even year think good investment go,very negative
good phone love use oneplus phone started use oneplus oneplus really happy oneplus product good got phone 1st sale delivery late,neutral
camera awesome quality indisplay fingerprint work perfectly battery back ok display consumes much power vooc charger awesome charge phone fast happy,neutral
one plus awesome phone thank amazon thank seller well,negative
phone good fingerprint reader fast camera quality also good first photo posted 12mp camera 1x zoom one plus second photo 48mp camera third photo super micro camera love smartphone thank,neutral
using device 21may know found lagg issue smartphone surfing found device stuck seriously disappointing talking camera price worthy sound screen remarkable,neutral
installed apps gh version hang randomly even installed game heavy usage apps would srsly suggest people buy iphonese hang like price range,very negative
good build quality solid battery life superb performance software camera impressive edze display good,neutral
phone good c cable missing box,very negative
best product oneplus battery life good best display quality value money compromise performance overall great product thanks amazon fast delivery,positive
camera quality upto mark worthy spend 45k op8 oneplus 7t much better option instead failure really bad camera quality compare price father m31s camera better one,very negative
best phone 2020best camera,positive
ohh awesome feel one plus 8it looking good smoothness good love,neutral
used many phone past never come phone one thing everyone love phone battery life add oneplus wireless bullet z stay away phone,very negative
front camera quality low light condition video call terrible know whether fix update regretting decision rather camera everything fine,very negative
best buy mobile till date justifies price display sound use camera much big gap click cheap phone click,very negative
heating issue phone also getting hang whenever constant typing minute infact talked amazon customer care received positive response side satisfied performance,neutral
received defective prodct amzon day purchase came white beias line display amazon nt taking return one plus store nt replacing,neutral
got first ever flagship spec phone long time camera amazing haptic vibration awesome full satisfied display quality hand feeling excellent overall good package,positive
well designed phone feel premium comfortable hand processor performance superb display quality excellent,positive
buy product emi amazon ordered product worth r 42k paying monthly emi amount 46k first told u cost emi emi amount includes interest principal gst,very negative
amazing fast phone loved battery life give day battery life min charging super smooth extremely light weight overall best phone thanks oneplus,neutral
battery poor quality mobile get hang connect wireless casting never seen old one plus pls buy carefully,very negative
amazing phone worth money camera improved oneplus somehow device one place need improvement night camera quality bit,neutral
abit surprise saw phone reality amazing phone impressed phone reasonable spending say overall good phone first experience using oneplus phone,very negative
got new phone phonenot happy experiencephone lagging screen go blank sometimes sound come poor experience,neutral
feature pretty cool personally feel fingerprint sensor mobile sometimes respond able recognize rest thing found smooth fastest experience aver life,neutral
good smart phone camera good performance excellent,positive
portrait mode suck completely showing different fade facecolor front camera full view give better updated camera even series camera performing better,neutral
excellent super awesome everything super one plus compare one plus 7t pro best charging awesome fingerprint fast camera also good like one plus mobile,neutral
perfect balance flagship spec fingerprint reliable fast enoughbattery life easy hr normal usage 90hz camera quality best requires camera apps,neutral
till completed one month faced problem fingerprint reader worse know happened expected better avoid buy new low cost phonesthat good many,very negative
best flagship phone love camera,positive
prosamazing displaysuper sound qualitydecent camerasgood design handyconslow light photographylittle bit slow fingerprint readeroverall worth 45k,neutral
really camera dont really care rest stuff top tier made china cannot sole reason hate something treat use like always,very negative
please purchase product within one month mobile got switched suddenly working due day service centre showing interest replacement,neutral
bought product month ago performance camera quality good body side panel color sticker removing please check attached photo,neutral
awesome phone sd865 like beast camera quality avarage fingerprint awesome fast reliable battery performance avarage build quality phone good,neutral
mobile worth money screen going blank flicker whenever u search google map tried product service option would great help get refund,neutral
would recommend phone anyone doen camera first priority camera quite disappointing still managable else nothing complain phone would say go,very negative
go without second thought loving amaxing product processor performance go feel phone first time hold trually flagship,negative
overall best smartphone market right everything hoping fingerprint scanner could faster amazing performance,positive
value money product everything good battery mark yes killer compare iphone xr,neutral
received oneplus yesterday amazon camera excellent cant aspect ratio working full working aspect ratio back camera also aspect ratio is4 full ratio working,neutral
pro battery good sleek screen good finger print reader good camera look good con kind mobile need wireless charger htz display ip,neutral
battery draining fast taking minute get charging promised provide charging minute true everything cool except battery,negative
camera quality amazing performance impressive looking premium phone definitely good choice opt,neutral
good phoneawsome look good quality camera goodeverything good im giving star built in alexa oneplus phonevery disappointed,neutral
wonderful device one plus need mentioning camera interface touch everything superb,neutral
nice phone,neutral
ithi mobile cost ihave got mobile via sbi credit card mobile smothly feeling ihave used samsung galaxy s20plus buy one plus go one plus 8pro,neutral
product heat much play heavy game e g pubg cod e c use smartphone ac room cool otherwise smartphone waste gaming,very negative
slider button issue working sometimes camera also upto mark price,neutral
really good slightly costly loving,neutral
got defective mobile phone hanging problem touch good facing voice problem also,very negative
speed design performance oneplus mustbuy,positive
using past day look good recommend oneplus give screeen cover also additionally,neutral
product good invoice recepit sent seller clearly readable therefore may sent atleast email krammohan2000 yahoo com mode,very negative
front camera quality good mi note series worth r front camera quality better,neutral
battery good mentioned specification dring faster,neutral
front camera good heating issue charging overall phone beast,neutral
performance wise top notch according price camera performance good great,positive
awsm mobile new oneplus enjoy feature oneplus given luved mobile thank amazon delivering product mobile,neutral
love phone heating issue degree centigrade turn 4g minute using youtube internet,neutral
within month start switching problem automatically get switched whole day like dead body idont know happens device also,very negative
issue display punchhole black thing missplaced look weired,neutral
worth battery life camera quality much improved compare series handling oneplus really impressed,neutral
wireless charger oneplus isnot working battery showing red sign,neutral
superb performance fabulous back camara quality good battery life smoothing need improve front camara quality opinion,neutral
front cam bad quality even redmi phone camera giving better performance,very negative
battery drain quickly work day normal usage last hr,very negative
total osm phn hand filling wow super comfortable hand snp dr loved,neutral
camera quality upto mark price range camera better oneplus 7t edge also good better edge phone,neutral
good product,very negative
phone amazing buy sbi offer emi charging form gst transaction want buy discount go full payment,very negative
recent update oxygen op8 battery seems drain lot fingerprint reader accurate camera quality awsome,very negative
1st oneplus device day purchase working smoothly heat issue drawback 2mp camera back absolutely crap,neutral
since upgraded realme pro huge difference performance battery life great camera good overall device great oxygen o best,positive
phone slippery need case front camera par grainyfringerprint sensor slowonly pro version cooling,very negative
review use one week phone ossam nice quietly looking sexy phone paisa vasul love wid one plus thank u amazon shipping lock period,neutral
jus go,negative
first oneplus device really happy performance camera battery life bought onyx black color stunning,neutral
oneplus look amazing stylish continue use battery life hr fast charging cemera crystal clear superb front cemera normal,neutral
nice phone butter smooth,very negative
sometimes strucking time hell purchased mobile thought comming writing review also strucked second n reponse one,negative
good buildup,neutral
like everythingdislikes camera performance zen mode limitation night light,neutral
powerful phone oxygen o smooth run multiple apps breeze issue camera great screen good sound also good,neutral
phone display good issue regard green tint red tint battery get heat playing pubg think time one plus disappointed u much,very negative
screen guard peeled quickly indication charging adaptive brightness bad sensitive,very negative
excellent phone need improvement battery life camera quality paying 45k phone definately want best thing,negative
awesome phone,very negative
overall performance good bit disappointing front cam,neutral
product highly hyped one real quality phone get heated charging speed claimed spec sound quality also pathetic,very negative
best quality product provided oneplus compared prize im impressed thewrap charger thing optical camera missing otherwise goodbuy product,very negative
fabulous,neutral
phone working properly dialler shutting screen hot stuck able use apps properly need resolution soon possible,very negative
top notch display 90hz refresh rate could provided 256gb price instead 128gb,very negative
purchased oneplus month ago two month phone camera open three month phone service center responding,very negative
buy phone nowit good product,very negative
excellent phone access available anywherelike back cover panellike tempered glass screen,neutral
gyro sensor working properlydisappointed,neutral
one plus focus built apps ai voice enabled functionality,negative
good,neutral
display camera charging fingerprint face unlock specially oxygen ui best feutures phone perfectly made youth,neutral
trouble oneplus 1 phone speed slowed 2 heating problem,very negative
update fixed initial issue decent phone,very negative
overall good phone,very negative
mobile came without tempered glass promised amazon mobile tempered glass said pre applied mobile nothing shame amazon,very negative
oneplus 5g better finger print reader battery life watched time camera quality appears great,neutral
product good satisfaction regretting purchased chinese product looking current clash,very negative
overall experience good camera need lot improvement hope oneplus roll update camera earliest display awesome,neutral
like product price point,very negative
worst experience guy bought one plus tuesday touch screen working today buy cheap mobile amazon guy,very negative
wonderful product awesome sound quality ultimate touch feel smooth gaming fingerprint scanner damn fast good camera,neutral
prebooking 1000rs cashback offer big scam every time customer service agent tell wait day later tell eligible,very negative
one complain phone screen go long call wise best phone budget,very negative
worst,
like,neutral
selfie camera worst oneplus5 u want google oneplus selfie camera bad,
upto price 45000oneplus nord faster camera also better phone compared 45000i want replacement,neutral
fingerprint battery life camera quality excellent many time facing hanging issue poor touch frequency sensitivity,neutral
totally beast performance fps throughout setting high end game hz display op best competition,neutral
network stable need restart phone every minute,very negative
nice phone excellent quality highly recommended good value money,neutral
yeh phone nhi brand h brand fantastic 5gphone value money luving,very negative
love muaah always oneplus buyer 3rd phone still good performance,neutral
phone quite good fast expected back cover wrothy otherwise ok,neutral
camera o good stable o ever used,neutral
powerful phone go,negative
fingerprint sensor murmering finger receive,very negative
best performance colour saturation poor need improved hope oneplus solve issue asap,neutral
overheating issue le battery,negative
simply awsme worth everything next level,very negative
power house phone feature rich one great gaming performance,neutral
best mobile dis price range processor camera look overall compare samsung go also order oneplus pro,negative
display good 1440p resolutionoverall excellent device go care higher resolution,very negative
worst battery life 5min browsing drain battery,negative
best phone true flagship,positive
great phone great slim curved design good battery life lovely display nice camera overall worth buy,neutral
front cam quality cloud better,very negative
one plus g gb ram good phone nice slim look fast battery good display good camera need improved good phonem,neutral
hype great phone use,neutral
great phone specially gamers warp charging quick get charge,very negative
overall best phone price,negative
awesome product oneplus disappointed delivery time took nearly one week deliver service good,very negative
overall perfect front camera premium look like normal low quality camera,neutral
loved curved screen smooth decent camera stablization given video battery last full day moderate usage,neutral
worth spending precious money masterpiece,neutral
loved,neutral
got faulty handset realize return date look like software issue many time hang screen icon disappear,neutral
regular one plus user good,neutral
good camera smooth display everything work really well hand free alexa need update good buy,very negative
speed never settle camera feature autofocus impossible quality flag ship edition one plus love,very negative
expected disappointed oneplus,neutral
fingerprint really fast battery life easily lasting hr camera quality really awesome,negative
using last one month great experience phone problem facing last update bug shorted,very negative
excellent battery life one best mobile gaming rough usage fastest phone ever seen,positive
best phone never seen faster using worth money buy phone oneplus,very negative
like build cualitydisplaybattery lifevideo qualityperformance dislike dislike,neutral
smooth experience love warp charger actually charge phone hour,neutral
camera quality poor night modr price mobile high mobile specification display graphic good,negative
one best phone ever used kudos amazon make available even time pandemic,positive
performance excellent fingerprint sensor good overall first class,positive
good phone,very negative
amazing phone smooth attractive mobile camera screen display touch also nice amazing battery life wrap charging,neutral
mind blowing one,neutral
great phone use fast smooth worth buy,neutral
nice phone required featues android10 cherry cake,very negative
decent spec performance value money 45k much,very negative
battery worst one plus ever used,very negative
facing display issue browsing google display blinking continuesly,very negative
overall good,very negative
excellent phone good battery backup switched iphone android felt difficulty,neutral
close ur eye go worth money,neutral
improve camera quality battery life,neutral
finger printer censor sometimes working proper mobile heating problem play game broblem ur batter,very negative
superb camera fastest working great processor buy good smart phone 5g also,neutral
fantastic phone,negative
front camera blur even slow mo also,neutral
fingerprint sensor working well hating sometime work well suddenly stop working,neutral
think hate curved screen many wrong tap unable peform back gesture smoothly,very negative
ok,negative
front camera good worth money,neutral
one best oneplus device ever loving itand delivery time fast secure thank amazon,positive
1st time go oneplus family good product price range product unsatisfied go oneplus,negative
loved every bit except battery camera amazing better 11pro le worth every bitawesome,very negative
camera good expected,neutral
beautiful phone say,very negative
osm experience oneplus love never settle,positive
performance outstanding smooth use camera could little better see fake blur portrait mode,neutral
wow beautiful product oneplus excellent display battery life much better camera good except macro liked,neutral
great phone super fast camera good good interface overall great phone,neutral
great product,very negative
good mobile phone,very negative
extraordinary display speed camera battery charging superb great feeling one plus product,neutral
phone getting hot playing pubg anyway replace apart heating problem phone lit,very negative
best phone price range,negative
excellent mobile,positive
super performing device note mm jack buying get type c to3 mm adaptor well,very negative
like thing oneplus camera could better may futurw update improve,very negative
nice one worth cost everything good still experience wifi day purchase,neutral
oneplus compare oneplus mobile phone compare android smart phone latest n best smartphone ever,very negative
product overall good super speed awesome display amazing camera else need go,very negative
perfect android device smartphone lover,neutral
thanks amazon really beautiful smooth fantastic display really love thank u,positive
flagship performance,positive
good fingerprint good battery life good camera quality good amazon service full satisfied,neutral
chinese phone sound quality bad,very negative
phone awesome loved camera battery life display 90hz display mind blowing hand feel,very negative
performance look technology excellent could better bullet wirless z headset provided oneplus,neutral
awesome,very negative
looking phone better processor battery go one plus,very negative
onplus best ever launching oneplus enjoying one oneplus 6t,positive
poor quality phone waste money,very negative
okay phone budget feature meet expectation,neutral
good concern regarding one jbl headphone supporting,neutral
phone made switch iphone android difficult,very negative
best displayawesome lookbut selfie camera worked full handy phone,negative
still cant beat 6t,neutral
everything good front camera quality mark compared one plus pro,neutral
front camera working full screen back camera clarity oneplus fake handset purchase,neutral
battery performance good,neutral
use phone use oneplus best one price overall,negative
awesome oneplus always,neutral
camera average even 20k u get better camera except camera phone awesome,very negative
overall good powerful phone sometimes phone get heat even normal call,very negative
good product really amazing feature smooth display good camera video fabulous phone,very negative
nice phonebright displayawesome cameraawesome uijust good package,neutral
one plus rating excellent purchase loved thanks amazon one plus,neutral
one slim sexy phone oneplus smooth use,very negative
nice device camera good service oneplus poor faltu hai,neutral
helloi need replacement phone getting heated day since bought,very negative
buy screen quality performance bloatware free oxygen o,neutral
front facing camera good oneplus device,neutral
camera flickering slow motion good battery cahrging fast,neutral
nice productbattery also superone plus value moneycamera also nice,neutral
everything fine camera bit mark expect phone range,neutral
wonderful item life smooth awesome camera photography n enjoy,neutral
like everything phone issue cemra cemra soo good,very negative
poor quality productphoto clarity much poor shearwastage money,
one plus dominate,neutral
feature good except camera improved camera picture quality price,neutral
master,very negative
batery backup prove 4300mah rest nice,neutral
nice mobile loved experience oneplus never settle agowrishankar13 gmail com,very negative
worth money phone camera photography switch 8pro,very negative
nice product include wireless charging specification cost,very negative
sound quality best battery backup bad quality camera quality poor,very negative
le weight compare mobilesprocessing speed awesomeoneplus always king,very negative
nice future,neutral
everything fine one plus give powerful phone,neutral
everything thing good camera quality great compare price,neutral
somewhat overheating charging otherwise top class flagship product,neutral
adaptive brightness great phone tuning well based lighting,neutral
supper smooth phone ever useddesign impressive performance,positive
hang problem,very negative
one plus better phone high good ghz display phone better,very negative
close eye go phone felt best experience using phone,neutral
bad experience,
rear camera wowin price range optionjust go,negative
waste money,
good,neutral
really worth battery life ridiculous totally wastage money,very negative
phone hanging heatingwaste,very negative
best device,positive
using oneplus 1st time didnt like oxygen o k20 pro much better,very negative
amazing device go,neutral
