review,sentiment
packet containing redmi note mobile received following item missing sim eject tool warranty card clear soft case request send missing item product good far user guide printed small font difficult senior citizen readsebastian alummoottilmob,very negative
writing using mobile day going mention major flaw mobile support volta buy new sim insert u insert old sim already volta enabled mobile show volta symbol u buy new sim call sim operator enable volta particular sim reply device support volta insert sim sim automatically read mobile asked operator told computer showing device xiaomi m2 pro yr old model may issue resolved also complaint amazon thank fully refunded money actual problemi think check imei info mobile somehow default written xiaomi m2 pro device support volta turned volta showed device support volta decision,very negative
writing review daysfirst battery lifeit take hr fully charge itwhen u charge percent battery easily long min day high usagei used attend online class continuously hr starting morning 4pm eveningin use whatsapp instagram often also used play pubg hr break evening used listen music pm battery nearly percent battery life good next camera quality goodnext fro playing pubgit work flawlessly hd graphic went slight lagotherwise gooddisplay quality goodalso continuously playing pubg abslight heating issue common redmi phonebut nonthat extentconclusion worth money money segment,negative
pretty much impressed camera clarity impressed fast charging took minute get overall performance good undoubtfully purchase mobile looking budget phone look awesome,negative
processor qualcomm snapdragon 720g surprisingly powerful segment also get 5020mah battery suppport 18w fast charging redmi note pro powerful everyday work go smoothly display large crisp making game movie look good sound quality le got issue phone price 8mp ultra wide angle camera also decent job quite impressed camera performance 5mp macro camera result super detail oriented,neutral
nice mobile hotspot work battery backup good display better,neutral
minus mishandling newly launched phone amazon delivered phone time opened bag found damaged box mishandling shipping affraid open box seal gum seems repacked finger print arround seal proceded return app got call amazon executive told seal fine open box open box online also assured day return use found anything wrong take back inside phone ok packaging impressive let hope best phone awsome arctic white look rich hand girl go surprise see phone made china thought coming indian factory,neutral
great phone pricemy rating according product valuestorage 5camera 5money 5battery 5performance new processor problemsdispaly,very negative
mobile small price amount high performance,neutral
battery last unit replaced piece horrible charging time hour darshita etel bad quality control wish gave enough attention selling quality piece buying stock flash sale re selling display quite awful camera poor comparison 8th gen redmithe screen cheap look battery issue no go overall phone seems pointless comparison poco m2proreeling people extra storage selling cheap chipset empty batty seems marketing play,very negative
aotu contact fire stick youtube good display good look battary perfect long time use camera medium quality 15k ok useful short cut added mobile coming front back side protecting guard,neutral
nice,neutral
hi friend hemanth andhra pradesh redmi note good like redmi note series bcoz like use different costom rom root perfect redmi note purchased good butwho love pubg plz go variant hang much lag much think bcoz 4gb ram go 6gb ram using asus zenfone max pro m1 super 3years lag hang pubg smooth,very negative
previously use redmi note purchased redmi note 6th aug mobile far better note screen touch performance really good smooth camera quality battery backup good recommend buy product without doubt concern mobile slightly heavy note,very negative
redmi note line android based smartphones part redmi note series redmi sub brand xiaomi inc first amazed 5020mah fast charging battery 5w fast charger in box need hat charging phone frequently secondly camera 48mp quad camera array ultra wide macro lens great touch,neutral
okay go honest review got phone today expected phone looking good back kinda plastic lolif youre looking budget phone buy dont expect good camera cause camera expectedthough processor lit amazingcheck mobile defect damage place replace immediatelyin buy parent causual use people prefer real redmi rock buy trust,neutral
return policy fraud cannot return phone even received defective piece amazon bought phone today found issue blur video voice clear went return didnt give option return instead amazon send technical person look day mean cannot buy another phone manage please buying electronic item like phone must read amazon return policy earlier like bad expereince shall inform consumer court also amazon fraud please please buy phone electronic item amazon,very negative
call phone flagship level phone best camera nice phone performance big monster battery use phone whole day tired using phone best phone best price looking mid range phone buy phone fully satisfied phone,very negative
redmi worst phone day used phone day phone back camera full dust think wasted money buying phone take two half hour fully charge charge full use continuously 15hours checked camera camera good good overall look awesome important thing notification light missing,very negative
even hold feature fast charging nearly hour 40min time needed get battery full really issue camera 48mp number display good battery life good body around mobile delicate finger print fast sound baddest bad worst leastnot easy handle finger useless apps mi preinstalled mobile r unable delete heating problem,very negative
mobile good price range camera excellent mi remote working problem really frustrating solution please guide able operate volta ac mi remote,neutral
phone good camera quality good enough battery life better good charging speed good performance nice price range phone disappointed reason back made china written contains third party application like zilli ossum rummy dream moj public see photo xiaomi clean masterbut phone value money,neutral
worthy 12k camera resolution low expect much camera quality compared oneplus best buy normal usage satisfied buid quality display quality battery stand 2days speed heating issue dissatisfied camera quality resolution especially front camera mi pre install unwanted mi apps,neutral
wrost mobile redmi main problem wifi disconnect sleep mode updated software nothing result also hotspot cast screen wifi related device disconnect sleep mode bad experience give short period return could find problem within stipulated time return,very negative
spending much money worth feel normal user wifi hotspot get frequently disconnected disconnect data voice get call internet connected hotspot wifi hot spot hz show sure given support future planper day normal usage kid playing game tube least time need charge get heated door funtime may support may carry power bank mh mg camera good zoom 10xdoesn impress,very negative
ordered phone 23rd september got replaced new one 25th september coz handset received earlier faulty replaced handset received still faulty get reset reboot everything downloaded get flushed phone screen reach intial setup photo attached started happening week leaf option return really excited new phone seems wasted money excitement dont buy,very negative
Totally Worst Quality A Plastic Shit previously price mi quality mobile made metal body today become cheap plastic phone front camera utter waste,very negative
excited thisback design awesomeespecially arche white,neutral
thanks amazon accurate product promise get phone flash sale thought product could little bad turned wrong guy given product expectation reduced price almost 4k truly worth,very negative
good phone use made china clearly mentioned label phone buy cuz price indian country phone available market picture quality quite impressive good battery life lage heat problem,neutral
redmi note good value money phone low budget rate 15k cam 48mp cam good also install google camera inner lighting real camera effect glossy vibrant colour utmost attractive 4 gb ram segment low 128gb internal still benchmark rate note9overall rating,neutral
3rd day reviewcall voice goodvidieo clarityvery strange mobile manufacturing xiamoi subcontractorwait time check performance15th day reviewbattery charging good mobile battery might duplicatescreen hanging,neutral
strongly recommend phone budget around battery life display excellent normal usage perform upto day take time charge hr camera quality quite good samsung sensor u compare sony imx obviously u disappointed processor given phone performs mark loudspeaker quality excellent atlast want say overall experience excellent compare phone phone priced good luck,very negative
recommended buy selfie camera good,neutral
good budget mobile normal use gaming experience smooth heavy gamer however except gaming everything good,very negative
phone full powerhouse feature company compete mi loved also recommend friend relative camera quality awesome mi,neutral
post 10days usage must say battery last 2days single charge though seemed drain faster first 2days camera quality phone look pretty decent speaker also good enough however touch screen could improved bit sensitive especially around corner screen smooth performance overall truly budget phone,neutral
recieved today microphone working call,very negative
say overall good product camera better according price processor slightly slow normal phone price range surely go taking home use playing game gaming phone heating issue phone start lagging normal use,very negative
highly recommend guy plz buy phone take 5sec take shot camera 3hours 20min charging service amazon good complain wid amazon issue phone really fed time get hang also thing delivering made china product government rule mi phone manufacturing india know delivering made china product app name cleaner remove phone manufactured india app plz think buying,very negative
good phone clarity speed sound battery feature really good look wise really attractive camera quality specially video mark still camera bad mp sure video slow motion mode stable always screen slightly blink overall good choice,neutral
totally amazing price dont hesitate even hesitated saw review camera quality good natural saturation selfie also good u adjust camera setting given awesome camera quality nice drawback camera picture much low light think take much pic low light camera good battery life best charge quickly draining much overall worth one buy ur beginner go,negative
day usage writing review money spent worth performance good sometimes feel stuck battery stay day normal usage internet camera quality expectation really feel mp also playing video really feel good clarity though expect price paid feel overall u get fully loaded paisa u pay,very negative
first brilliant style camera fantastic looking battery backup marathon hand look perfect processing smoothness brilliant display,positive
overall phone redmi note performance good time using one month fingerprint reader good found camera quality per company say mpix also found front camera good sensor zoom webnar app auto adjest britness one hr webnar heating problem found till hanging speed good charging fast due covid work home aspect mi need take note,neutral
first received thought wrong device received gray color blue gradient checked online pebble gray picture confirmed phone overall good spec price range camera quality also good touch sensor also work up to mark battery back up good normal usage lasted day also percent battery remaining phone usage low also lasted day quite good charging time average,neutral
bad phone camera good battery good big problem colour display dull even return replace policy buy phone amazon misguiding showing made india made china tolerable purchase deal refund replacement policy,very negative
best smart mobile forever veey low budgetfaster charger mobilei usde mi smart phone last yearsfor us best thing another mobileit give finger print lock face lock quick unlock mobile phone mi best market phone love mi phone,neutral
display quality pretty average brightness low watching movie tv series color saturation great either point full hd display company provide good brightness used mobile phone much better display quality battery good though camera average expect much careful purchasing return option available,very negative
fan mi product suggest go buying transparent pouch suitable camera protection chance quickly scratch camera worest camera 12mp instead mp exact day got issue u tube voice toooo low seeing youtube sound increase decrease mobile screen suddenly switch even switching also open min important one calling phone hanging sec,very negative
r good nice super battery nice camera,neutral
phone ok butcamera quality bad battery life averagetotally unwanted apps everytime need clear memory cleaner usewhen use cleaner trash apps closed,very negative
great mobile great camera screen quality use gaming functionality like calling youtube whatsapp used heavily functiosn work seamlessly awesome battery life camera stand feature phone using month,neutral
looking made india review part seen review attached photo made india tag one received made china tag phone facing audio issue even put loudspeaker hear anything pathentic,neutral
really awesome phone price blindly go battery really great coming update support watt fast charging support camera average overall great purchase price,negative
worst service amazon get faulty product whenever open utube service automatically restart try contact amazon technician told send pic whatsapp response try contact response either call amazon service told thats technician mentioned report issue resolved like kind product service getting paying k great,very negative
everything good phone phone meant normal game heavy game like pubg u still play little lag phone good multimedia usage like streaming youtube movie social medium etc soft case provided phone good quality flash light doesnt work properly wearing cover phone,very negative
redmi note available starting price r offer exceptional battery life decent overall performance camera also take good picture favourable lighting despite budget phone design phone score highest polycarbonate unibody design minus creek look good hand looking buy redmi note invest base variant redmi note offer feature except come 4gb ram,neutral
wonderful product delivered time pain mind made china product towards banning chinese manufactured product since gift somebody birthday want return mentioned promo product amazon made india product,very negative
good phone range pro conspros1 good ui2 screen display good3 fast charging4 selfi camera good5 face unlock fast good back cover come goodcons1 apps preloadded unnecessary remove get gb gb2 battery life average3 camera quality average expected mp,neutral
best phone segment great crisp display excellent battery backup loud sound big game easily playeable high setting must go range found issue,negative
ok let talk review redmi note mi another big blockbuster redmi awesome phone budget good specification battery display quality good talking gaming performance rate,neutral
good battery life2 good processor medium tek helio g85 good gaming purpose3 camara quality awesome4 one thing iam fm redmi note phone fm facility iam really no5 fast fingerprint sensor6 many india banned apps like mi store mi credit etc fast charging 2and hour fully charged8 selife vera level9 review,neutral
note great phone budget pretty much pleased performance phone even play high graphic game issue like tearing stuttering phone would recommend everyone purchase phone mi,very negative
honest like camera phone give good battery life come along fast charger gaming performance great honestly camera section disappointing offer 48mp bla bla bla end day samsung sensor coupled helio processing camera performance optimization done coming upgrade camera phone would probably worst hit ever,neutral
always offering also good altogether package redmi writing review day use lake camera department saying camera worthy okaish main drawback form factor big chunky phone,neutral
battery display performance camera everything absolutely amazing per prize love phone super smooth enjoying clicking picture different mode looking phone 13k best choice otherwise go pro version,neutral
water spill repeellent dust water drop easily enter camera within one week microphone selfie cam damaged service center asked paying replacing bad built quality,very negative
best thing phone battery lifelooks feel decent plastic good body design feel bit big hefty display good miui12 update look even better nice gaming con camera good price range realme,very negative
miall redmi series phone good redmi note really superb camera battery performance unbeatable price brand offer spec liked phone much,very negative
redmi note better note term camera battery display sizebut helio processor quite negative qualcomm snapdragon processorfor ultra gaming better opt snapdragonvideo making also better snapdragonoverall rating worthy money,very negative
camera quality good old device redmi pro best quality compare redmi note low performance compare redmi note pro3 paper redmi note specification good practically r bad optimization,very negative
fabulous phone great feature good price camera quality good battery life awesome gaming also nice received miui update day delivery happy feature phone good go thank redmi product,neutral
best phone mi mobile awesomebattery excellentprocessor fast like bullet traincamera upto markthis megapixel camera note9,neutral
dont buy slow phone charger fast written charger watt fast charger full charge phone hr use 18w charger charge phone full charge front camera like megapixel always lag dont buy phone,neutral
simply superpros display2 battery3 fast charger4 colourcons 18w support plastic back3 front camera,neutral
ok honest review long one awesome product price back camera display great selfiie camera satisfactory normal us great redmi lover like best phn price go,negative
reading viewing lot user review video opted mobile fingerprint sensor work really good multiple option battery life easily best market today smartphone size happy least charge daily basis camera quality simply superb,neutral
phone faulty laggy feel cheated buying phone asked exchange technician kept hanging day asked schedule technician visit first time using replacement feature felt like amazon partial indian customer amazon world class customer centric service applicable 3rd world country,neutral
nice phone beautiful full display bought set different colour pebble grey arctic white although grey anywhere else bluish colour arctic white moreover shaded blue rather white still colour look great happy battery life back cover inside box also good quality worth buying money,neutral
browsing experience good compare xiaomi mobile hanging issue apps notification led option available back panel polycarbonate material cost product compare feature,very negative
like product thing good happy front camera charging speed box get watt charger support watt charging speed front camera also take prefect shoot night request redmi please improve charging speed camera requires many major update required phone others wise one buy wast money redmi please improve,neutral
phone battery capacity good screen performance good also primary camera clarity good take selfies take picture,neutral
love redmi note farbolus design style specially back camera thanks amazon timely deliver front camera could place middle never le best phone price purchased 4gb gb 5k,neutral
mobile performance pothatic application hang use 30min per company claim mobile charging time taking hr charge disgusting thing apps like facebook google meet contact internet sometimes even performing basic troubleshooting like clear cache clear data uninstall reinstall,very negative
usage day writing review phone hanging lotcamera quality marknetwork issue phone connects quickly requires restart overall money waste product recommend buy,very negative
beast device delivered b amazon redmi excellent performance term processor battery amazing camera worth money every single penny gamers best phone price range thank much amazon redmi device,positive
good phone full battery life screen quality good go price ja really accurate much feature phone,very negative
want money back first week ok started hanging good performance phone hang many time slow processing speed camera also upto mark better buy snapdragon processor mobile,neutral
good specification honest price,neutral
buy mobile waste money camera poor showing natural colour opps f3 megapixel camera better thissound also low mobile fast charging mobile take longer tome chargeits day replacement policy amazon tried return returning phone stuck fake worst mobile,very negative
made china mobile sent product description mentioned made india felt cheated amazon seller,very negative
nice phone price good value money feature also nice even arrived day early thing find improvement battery draining fast expect nothing disadvantage overall good phone price,neutral
lot issuesi writing using phone abt days1 started heating game hang too2 camera protection good one lens getting dust inside causing decrease pic quality3 battery life good thumb that4 finger print reader face lock also working well,neutral
fast charging take hour full charge received bad charger power bank take hour kahan ham w fast charging kahan ha tha 1ghante charge hoga fon good charger bad aur one day battery life redmi note9,neutral
good,neutral
nice phone bought sale good battery backup brilliant display lag free processing good gaming experience also camera clearty upto mark go,neutral
petty nice design good battery life weight mp camera average selfie camera ok ok lockdown yes worthy processor also nice,neutral
brand always getting better better coming time people really get amazing phone price range good quality battery life phone performance grade work really smooth without problem would highly recommend want good phone range,very negative
used hour first impression made china india per pasted sticker back pannel update time working well amazon mi cheating u mobile made india recently miui updated mostly unwanted pre installed app removed 4gb rom 2gb ram got free,very negative
decent product high expectation camera ok sound quality okif anyone want buy phone gaming never recommended photographer never recommended want general use like calling playing song buy otherwise recommended,very negative
price awesome play game usually charge phone day even battery left battery longevity great though quad ai camera upto mark good,neutral
awesome product well nice mid range please go phone budget 15kit take around hour get fully charged biggest concern smartphone support fast charging pretty nice performance term gaming high end work,neutral
received chnies product battery got drained past also fast charging taking hr full battery chinees product pls donot buy dealer,neutral
phone look good decent configuration amount would recommend primarily choosing photo video quality expected look like painting zoom much pixel breakage matter ever pixel say camera good,neutral
fast delivery amazongood performance price segmentlong lasting battery full hd displaysleek stylish looksound quality okaycamera upto mark okay meoverall like,neutral
mp ai quad camera namesake always capture blurr image compared 7pro 7pro far better design gud working fine made china many apps supposed,neutral
week phone given service center time actualy display connecting call cant cut call cant activity cant see display screen rectifying issue giving back issue continues return time already need replace mobile new one product goodpls help u,very negative
totally awesome phone give solid sturdy feel hand feel like budget phone feature high end phone bang buck cannot get phone price point definitely recommend friend family love mi redmi,very negative
phone build quality poor totally made cheap plastic video quality poor phone seems short life used hate xiaomi redmi mi believing one friend bought hate forever poor brand dear redmi please take back return money please buy want get,very negative
gifted sister delivery fast packing nice note good us phone le recommended gamers heavy user also recommended selfie lover happy bcoz sister happy selfie lover gamer reson like note much thanks redmi,neutral
back look beautiful frame plastic look low quality camera optimisation good called dual camera phone gcam mod working given snapdragon,neutral
hi redmi note best phone range camera quality design processor look good got problem phone sensor amazon replaced replaced item also problem amazon going refund anyone sensor problem,very negative
awesome phone segment appreciate price time delivery,very negative
redmi note best budget phone year excellent feature good camera lot lot recommed budget phone budget phone buyer,negative
upto expectation battery life ok said fast charging charging take lot time camera average macro waste slight heating also observed lot preinstalled unnecessary apps cannot uninstalled disabled,neutral
typical xaomi phone come miui update,very negative
charging fast said phone specification,neutral
good phone say value money felt lag zooming hang secondly colour missing tried capture sun set turned pink insted sun set orange colour third zoom option available front camera otherwise good phone,neutral
product nice invoice crushed packet rcv proper invoice package giving contact asking copy invoice,very negative
phoen made china many apps like cleaner getapps present turbocharger say charging take 75min back camera good front camera look like vga battery performance le average economical phone value money,neutral
overall phone good battery easily u use one day full charged camera good time redmi win heart want improve back plastic body phone sound goodlooks decent sexy redmi note value moneytoo quick delivery well thumb amazon redmi,neutral
battery life time charge per daydisplay starcamera star finger print sensor work fastgaming experience budget starover budget killer fo mid range user sure go u rely good long term use,neutral
today received white color redmi note 4gb 64gb version ooen box first noticed labled made india completely chinese product even charger also label made china second thing noticed big scratch start camera bottom believe new product totally disappointed,very negative
nice product got delivered hour scarlet red colour awesome compared note glass back provided quality also good consumer used glass back would definitely find awesome camera thing good got miui update setting phone,neutral
take time charge battery hour gaming wonderful gaming phone helio g85 disadvantage camera good mp camera also average camera good bad front camera mp low photo nearest good distance landscape behind face good capture,neutral
please buy phone taking 3hour complete charge hanging multi task poor camera quality better buy samsung mega pixel mobile return possible poor performance try buy mobile line local shop bad experience amazon,very negative
major issue wd phone day hanging time day bought fr wife mother facing issue gb ram worst redmi note gb ram clear processor major issue older version r betterredmi regret launch worth,neutral
great phone value moneygreat camera pricegreat batteryoverall 10xiaome put screen protecter attached display buy knewdon buy knew phone,very negative
good phone great feature amazing battery life camera quality average alexa though good purchase price range,neutral
product amazing lot feature camera quality awesome mp back cam 13mp front cam phone really gaming master carry many apps important thing product reasonable price recommend hesitating purchaser u buy without hesitating made online study even good,very negative
mentioned mobile made india product detail delivering made china mobile lost trust amazon xiaomi please verify whether made india receive product else return back disappointing thing amazon xiaomi misleading people,very negative
phone good gifted parent happy,neutral
good smartphone price range purchased cant say bad phone processor high end usage cheer good one,negative
awesome phone would like say problem miui many bug xiaomi informed bring update soon anyone buying phone upgrad miui beta version suggest everyone use miui11 download bug fixed,very negative
sure supplier fault manufacturing fault mentioned specification camera worst device mention 48mb even 12mb readmi series last many year seems time switch brand note9 big disappointment regardsmanav9137025791,
worst mobile made china mark camera quality like yr old technology hidden aaps data transfer china dont,neutral
good mobile price rs10800 segment case discount suggest extra pay purchase redmi note pro poco m2 pro,very negative
nowadays major problem mi redmi phone amazon delivering phone tag made chaina made india recent day problem whether buying phone mi store everything made india type major problem,very negative
good ph overall price camera upto mark painting photo add bright effect change originality picture,neutral
day use found best fone budget required spec gaming experience good heating playingbest camera experience see attached picsquick charging goodlong lasting battery life complete satisfaction,positive
worthy exchanged real mi u1 note disappointed display quality badcamera 48mpmy recommendation go device price range,neutral
ok per cost screen rotate trouble lot,very negative
smartphone really goodeverything excellent smooth fast user experience loud clear speaker earpiece battery drain fast fast charger charge phone quickly display immersive software issue device showing chinese language folder like downloads file manager,neutral
overall phone good great multitasker due processor guess pubg mobile lag lot smooth graphic great gameplay experience able cope battle royale game like pubg mobile brawl star great camera battery life good fast charger,neutral
hello everyone please confirm facing issue model facing issue time listning song youtube others app time device automatic change speaker mode change back call music restart mobile solve issue time issue face,neutral
nice phonebut camera performance like mp1st delivery phone damaged camera quality replacement improved little bit like mp note camera performance redmii note id better note 9if expecting much clear camera buy itfor gaming phone best,neutral
buy mobile poor quality started mobile working automatically different color shad come display automatically still want buy buy seller amazon become looting people fruad,very negative
bought redmi note oct phone got switched oct charging rebooting contacted amazon saying crossed return window period people mi service center also helpful issue phone purchased amazon app suggest buy electronic item amazon,neutral
product performance much worst compared redmi note7s ordered assuming improvement redmi note7s much heating issue hour online class getting heated even mobile charging much disappointed redmi note,very negative
awesome battery life easy catch hand amazing display performance amazing front camera dull low light good light camera click amazing image rear camera marvelous sensor fast movie watching experience great everyone loved phone house,positive
phone charge automatically going kept phone charge 7hours charge although use request solve problem pls bought redmi note pls fix battery pls amazon,very negative
delivered per schedule perfectly packed good condition bought green color color available however everything good except color,neutral
nice product purchased last week struggled get note lot people trying get waiting join even waitlist provide detail review month use,very negative
phone hang maximum timebettary life much lowcamera quality acceptableonly phone mamory good part phone useless hangness totally wastage money phonespecifications shown figure resultsi suggest anyone buy cell phone,very negative
totally waste worst product screen casting application,very negative
normal phone front camera worthy back camera also ok snapdragon chipset really lacking phone weight phone battery good fast charger also ok,neutral
great phone great spec facing lot ad disspointing found solution annoying common people,neutral
daily normal use best mobile necessary feature good camera negative thing felt auto brightness working accurately 5w charging support capable 18w getting frame drop playing heavy game,very negative
see cleary redmi note weird display issue device exposed light dark mode turning greyish contrast decreasing requested replacement amazon keep rejecting explained everything totally unsatisfied product poor displaypoor service amazon,very negative
nice pro fhd battery camera screencons bit slower game okay common usage worth strict budget otherwise go poco 9pro gaming,neutral
front camera problem back side stiker made china order made india get made china problem,very negative
like redmi note charger taking much time charge phone battery also draining fast charging phone use mobile maybe one half day charger taking hour charge camera average look wise phone good overall good good product,neutral
feeling fluent performance good problematic miui update good overall rating camera performance star device price 12k 4gb 128gb,neutral
bought phone higher battery capacity use much camera social medium despite battery kind disappointed managing one day per full charge,very negative
excellent phone,very negative
good product 12k2 battery long last charging also fast3 nice look big display4 front camera expected look like mp rear camera good5 design also good phone little bulky overall product amazing amazon service good,neutral
battery performance poorcharging taken hrsfast charger wrostoverall battery poor phone looking good system performance poor wrost quality,negative
best quality smartphone market good feature like mi bestpros good display size regulations2 best battery backup 5000mah3 possessor good4 price sigmant good5 mp camera nice6 selfi camera feature beauty best7 lovely mi smartphone redmi,positive
heating problem,very negative
one heating start hang using seemss used,very negative
specification goodcamera goodbetteri excellentbut company fraud indiathey show thay made india deliver made china product,neutral
warranty card box plz send,very negative
mithis phone blow mind spec price point one thing tell never dissapointed buying feature rich phone great camera performance design purchased phone family membera,negative
well price range smartphone good choice mah battery give half day battery back normal use also mediatek helio g85 chipest quite good gaming like pubg call duty fortnight etc high graphis frame drop stutter lag noticeable,neutral
fingerprint sensor seems pretty good battery life awesome overall view actually decent phone camera quality actually disappointing like real third class 48mp camera capture worst 16mp camera compared device 13mp front camera even deserve half star,neutral
fantastic phone battery life good nice camera quality build quality also strong loved fast delivery amazon thanks,neutral
good phone battery taking hour charge fully draining fast look phone fooled recommended definitely returning waste material,neutral
phone good choice range come huge battery life rear camera work good dark also front issue come frame drop front camera may solved system update although good performance phone value money,neutral
disappointed see made china better option price cannot return product think time purchasing charger 5w mobile support 18w,very negative
medium varient,neutral
time returned heating issue battery issue camera quality good better go samsung m31 instead mobile,negative
budget phone one good thing reverse charging mi company removed chinese apps pre installed rear camera bad like 48mp fakefront camera best instead samsung m21 best,very negative
amazing product long battery life best phone online class online study redmi phone best world love product long screen amazing feeling best product 4gb ram gb storage r,positive
nice phone 12k worth,neutral
phone overall good pro battery life overall processing good good display good hand feelcons camera average display brightness low average speaker,neutral
smartphone 48mp mah battery capacity price range highly recommended look smartphone like go,negative
important cell phone must made india redmi provides made china bought phone redmi official website describes phone made india product reality made china really disappointing amazon redmi monopoly sell u chinese product,very negative
overall good phone sometimes get hanged using camera multitasking build quality good weighs need reduce weight successor,very negative
nice phone smooth use camera quality little bit poor front cam ok much good ok ok mobile under12k,negative
camera quality good day light quite good dim light night quality poor like camera 8mp instead 48mp feature good except camera,neutral
finger print sensor convenient back find side otherwise phone excellent piece technology,neutral
early review first impression great mom liked much thanks amazon keeping day delivery promise review detail usage day must say gr8 exchange deal,very negative
camera quality worst please go model video recording always get blurry object people properly visible full day time lighting well,neutral
nice phone battery performance nice display touch little poor loved look phone using snapchat changing filter screen change fully mean place phone edit properly although little problem display,neutral
made china really disappointed made china product made india redmi giving 1star 0star option giving 1star made china reviewing quality,very negative
camara ok charging like mentioned xiomi battery life good design quite good display normal play game long time face heating issue lag normal use quite good ho gaming,neutral
original bill found,very negative
honest review first impression really nice phone really good really good camera battery obviously look pebble grey color look really good screen size awesome know gaming using gaming think phone would awesome buy 12k,very negative
ever red redmi note review mentioned fast charging fake commitment done company experienced fast charging either given false charger cable cable even fitting properly charger want check problem,very negative
good phone 12k price range however camera quality satisfactory photo impressive sply photo taken night dull else everything fine,very negative
battery life good camera good mobile price costly compare mi others device facility sending app memory card provided mobile,neutral
u r looking best budget phone close ur eye buy phone awesome gaming purpose picture quality processing speed amazing wich make gaming smoother battery life stunning word say,neutral
hello every buddy buy phone phone supported fast charging attached image mi fast charging device charger try fast chargingif buddy device support mail add space,very negative
satisfied phone purchase specially playing pubg lagging much,very negative
would great redmi note better processor like snapdragon would given battery performance fingerprint scanner fast charging face unlock fingerprint scanner camera performance goodbut processor low,negative
never use amazon wrote day replacement product visiting order section day return replace created confusion hence unable return product want return mobile phone camera performance poor low light situation,very negative
large battery quick change large screen screen quality also well go budget k,neutral
average phone,neutral
like phone,very negative
wrost mobilehanging problemif u play offline game also heat muchhbattrry charging worst give fake chargerfrom take charge hour,neutral
buy mobile within month phone hardware issue visit service center fix later came know common problem redmi mobile learnt mistake never buy redmi mobile,very negative
redmi note phone got made china although redmi advertises phone assembled india course take responsibility know xiaomi chinese company however could satisfaction least assembled india,neutral
nice device great performance lagging issue camera quality good perfect may better heating issue smooth performance fast delivery delivered one day earlier overall review good phone price range thumb,neutral
got note9 phone sensor working time redmi giving worst phone check done amozon online test report failed still amazo replacing phone istead arranged servise person visit guy dont buy redmi note9,very negative
12k budget phone offering 48mp camera insane looking budget phone along premium look go regret 48mp camera awesome love phone better 12k smartphones market note9,very negative
awesome mobile price segmentcamera quality goodbattery life fineattractive inch long displayvideo quality good full hdoverall good quality product happy product,very negative
super,neutral
made china faltu phone like china make problem le day advise indian people dont buy money come real hard work also said amezan say phone made india sale made china phone name made india,very negative
month actually want buy product time looking new one charge phone hr day,very negative
everyone know pro con found camera quality upto markmegafixes fake front camera good ad present big bad thing bloatware present uninstall bad,very negative
good phone parent limited usage camera good price range battery backup awesome full hd display wonderful overall good phone slightly entrylevel definitely mid range,neutral
phone simply crap speaker sound bakwas 48mp camera even close 2mp old samsung smartphones much bigger size heavy weightedback front easily get fingerprint tough clean back pannel,very negative
day use writing phone nice display quality camera battery good phone little bit bigger able fit pocket issue screen lock sensor problem phone automatically unlocking without finger print security lock,very negative
ordered phone recently flash sale however received made china phone sad see xiaomi bragging product made india truth supplying chinese phone moreover seller description reveal country origin,very negative
awesome mediatek helio processor macro lens wide lens top powerful battery screen camera 401ppi mediatek helio etc many feature best price love core quality affordable price mi,positive
easy usecamera quality bestlooking goodlight weightbest gaming mi,very negative
milove wow awesome phone buy happy buying phone really pretty good phone thanku mi amazon,very negative
phone good segment good looking phone camera display battery performance main feature phone starting take average minute one percent charging charging take average minute percent charge,neutral
redmi good device price lot feature inthis price coming four camera setup front camera mini punch hole camera top right side display redmi powered mediatek helio g85 processor large battery 5020mah,negative
display quality good battery backup average screen time hour lag heating issue overall price range better realme narzo camera quality fantastic price range,negative
mobile good look important feature within budget worthy purchase reasonable cost,neutral
ok manufactured china good amozan selling china product india legally valid stop dump china product really good,very negative
phone good charging fast take hour charge battery life ok sound phone good camera ok,neutral
awesome built quality provided note camera quality good rear front camera performance note like beast good price range,neutral
good productbattery life 8preponement 6fast charging 5good price ragedisplay 5sound video 4you good product,neutral
best mobile phone 12k4gb ram 64gb romit come mt g85 processorthe gaming performance excellent high end gamessuperrrr,positive
worst redmi experience using mi redmi phone since redmi note sudden degradation aspect camera processing display feature slow battery charge aspect put investing amount never buy redmi note,very negative
camera surprisingly good price range selfies clear expected xiaomi device also light considering mah battery inside arctic white soothing color though rarely look like white,neutral
received faulty product even worst customer service amazon told amazom service support person telling anything contact company service center,very negative
hated product used like mi yhis bouhgt phone came kuch bloat ware even uninstall phone give good vibe recommend u,very negative
good phone price overall performance good day day use camera definitely perform 48mp rate give,neutral
day using phone battery life good according chipset g85 performance good ram management good screen fhd good camera quality slightly le mp primary sensor improve update overall good phone buy,neutral
