review,sentiment
good phone received package well packed issue coming phone awesome one went lot review phone negative encouraging though scared purchase still wanted buy feel made right decision find issue phone everything phone good,negative
big fan oneplus using one plus 6t past year really excited bought oneplus nord mobile wife excitement finished phone look premium look cheap plastic biggest let camera shoot like year back phone selfies really suck thinking buy please invest take one plus 7t better buy disappointed many oneplus product,very negative
one plus user since bought phone lot review month wait reviewer absolutely one pointed fact great power come great responsibility ask feature cant say le expected fond photography neither heavy gaming require heavy multitasking good network seamless performance day day basis good battery clean o phone ask house modem op8 op8 pro camera hardware op8 almost similar o special mention network data speed lte advanced several additional capacity absolutely flawless network screen time consistent charging flawless battery drain hotspot mobile data charger heat phone processing doesbut drawback snapdragon far highly weak cant handle long heat much even knowing manufacturer adopted different cooling system like copper heat desiccator cpu camera even screen help experienced heavy temperature degree normal usage min video gaming also heat equally even op customer care agrees degree damage cpu story return something aware ofi dint order return till 7th day day contacted amazon cc oneplus cc followed suggestion wiping cache testing safe mode factory reset etc followed min max theory battery chargingon 7th day ordered return understood condition day return warranty saysitem received physically damaged item received missing part accessory item received different description product detail page amazon oritem received defective work properly last case mine highly subjective determine thisamazon technician visit inspect third party engaged amazon first visit fellow fellow call 11th hour say come minute ask detail hour find service completed report phone working fine issue make non eligible return amazon come rescue listened issue arranged another senior technician also share technician report everything time already temperature screen shot shared second technician agrees item received defective work properly thankfully phone return picked money credited back thanks amazon ordered phone amazon word caution,very negative
received mobile even sale started amazonso one first customer usethe phone touch like butter design really goodi switched oneplus 5t nord issue understanding feature oxygen beast ui mobile phonespro s1 90hz display this understand difference switch apps gaming reading articles2 fluid amoled display better many phone range compared mobile friend oneplus nord way better3 battery life awesome even 90hz4 design pleasing elegant5 camera rare camera front good use much still think oneplus must give update improve alot oxygen o best market best class7 warp charge insanely fast wow fast con side body metal bring plastic2 colour like one would delighted could got moon light black important note many feature apps dark theme quick zoom screen size customize app icon colour customizing many give oneplus mobile like nord way advantage mobile market even give bigger screen better camera battery2 important thing give android update next year sure got started oneplus 5t oreo even got android android mobile company present give oneplusnord stayhome staysafe,neutral
battery life good awesome take around 1hr 15min full charge performance wise smooth fast use really sad nord camera found problem camera first portrait single person mode click black white image second worst slo mo seen third micro lens bad seen one two problem watch hd 4k content problem auto brightness issue display brightness low anyway deal breaker overall give,very negative
battery life drain fast heavy user get hr battery backup also charge battery hr display goodsound averageperformance excellentif need good battery backup please go another phone nord battery drain fast really fast,negative
great product third phone x blue marble color catchy battery life good oxygen best always camera quality good got update macro camera setting nightscape camera excellent face issue tinting low brightness processor fast full charging hr good phone range,neutral
hiafter usage day writing review pros1 look n feel definitely premium2 fresh feel product3 battery life good mild usage easily last day fast processor5 amazing capability multi tasking6 oneplus o gr8cons1 camera okay could better depth pic lack original color though day light photography okay2 back finish gloss tend slip hand back cover must,neutral
one plus nord lack camera stability take sec capturing photo moved photo becomes hazy keep phone object steady till photo load havent seen budget phone well hopefully one plus fix update future one problem picture clicked back camera lot saturation like realme hone look artificial front camera worthless mean atificial light much light head example big showroom mall big shop supermarket lot light nord completely mess white balance mean hardly see background properly even colour come disortedi mean accurate click photo condition notice face filled light hardy use photo dont know happening phone everyone phone plus point phone haptic feedback hold phone fit hand beautifully need mention oxygen o fingerprint average think due animation look slow amoled displayis beautiful charging speed fabulous mean recharged battery around min backup also average overall average phone nothing extra ordinary better phone better price market hopefully one plus fix camera issue problem managed,very negative
review month usage pre ordered phone coz feeling going good totally overcome expectation screen performance give everything need daily driver phone morethese bad thing noticed phone mono speaker mono felt like battery issue improving software update nearly hr sot whoever think camera bad well goto xda try google camera port still bad whoever complaining green tint looking reason buy phone coz honest god visible normally must really looking must nord phone defect actually see nord know people fond inbuilt phone recording dialer sadly nord overall think phone great much camera person therefore dont mind ok ok camera dont take many photo wanna use daily use go bought especially processor inbuilt 5g modem,very negative
received aug performance good voice clarity quiet good device speaker good even high volume clear sound camerafront wide camera option good described back camera okbattery charging quiet fast half hour phone get charged normal use whatsapp voice calling survive one day overall good handset range looking performance,neutral
build phone look premium however surprisingly lightweight way lighter compared redmi k20 hence redmi k20 feel bit sturdy hand imply nord well built hand feeling well bit disappointing camera kind okay main camera one give impressive picture macro weak personally preferred telephoto let compare k20 primary camera nord way better ois help click better shot camera nightscape impressive find right gcam nord guess photography sorted ultrawide camera give mixed feeling even decide k20 better nord battery wise last day regular usage pretty good charging speed pretty exciting 90hz screen pleasant affair yet experience impact swiping scrolling fingerprint reader guess best class fast accurate come love always favored hardware fingerprint reader experience k20 nord loving one thing love software fan preferred stock android skin maybe oxygen o deserves best quite stock ish used android one phone switched feel like home renovation rest hardware cover complete experience guess metal frame could made better jerry bend like beckham looking great camera buy honestly realme x series fare better wait pixel casual clicker primary camera disappoint nord tick box think experience oxygen o make lack mid ranger expect flagship quality pretty well balanced,neutral
awesome camera storage space,neutral
gotta say quite unsure experience brand new oneplus would turn damn best choice probably made feel smoothness customisation performance absolutely stunning made experience even better fact device seriously light weight better mobile experience gpu though beast tested heaviest game seen till though could see trace stutter sort lag used find flagship lmao yeah nord good yeah camera experience little alright really care much happen camera freak yeah might hard choice mid range gamer sucker fps performance yup best device get hand battery life yeah tested much think last time specifies battery optimization window really issue make sure get best optimising specific requirement enjoy good time oh yeah think twice buying xd,very negative
bought product exchange policy phone exchanged one plus 3t exchange policy mentioned charger item required exchange however ended exchanging phone along charger addition additional amount paid exchange waited long get nord forced pay additional amount else return product performance wise phone good one plus pocket friendly upgradation previous variant however go bad experience amazon exchange policy,very negative
bad camera give better photo nord camera specification bought nord one plus dissappointed nord thought mp camera give good quality picture really dissappointed dont bye look camera otherwise phone good,neutral
got today display issue heating issue battery take cycle get maximum capacity already getting good battery back back phone get slightly warm warp charging bit notice look great phone issue casual gaming well processor capable selfie camera rear main camera absolutely amazing pretend macro camera update issue face,neutral
using old mobile long time 2gb ram looking perfect mobile one plus launched nord iam using day 12gb variant performance superb camera quality also good disappointed one thing iam stream prime volume icon struck place interrupt much time touch working close aap problem still continues restart phone clear place problem occurs playing pubg hope fix update,neutral
overall phone goodfinger prinr goodbettry life good 90hz better 69hzno heating issuse found till nowonly one problemcamera require time capture image much time proocesingsome slow motion video portrait selfie night photo given found good require much time proceess save,negative
excellent spec beautiful design major bloat ware clean o dual sim make sense business personal number get 8gb ram 128gb internal storage 5g although get 5g connection everywhere yet performance device fast smooth af regarding display thers oled distortion issue extreme viewing angle ie slight shift color temperature oblique angle screen visible non white background green tint issue everyone talking though look normal looking screen head blue glare stripe visible tilt extreme angle screen affecting white phoneone point note warns put two sim card unable connect 5g network release software update 5g make device future proof lag phone tick box decent camera get better update included phone case screen protector definitely flagship killer,neutral
color gray onyx perfect oxygenos run smooth come quality sound speaker bottom look like extra louder plastic design look feel similar metal feel premium phone screen refresh rate great mentioned battery last long full use game multi tasking gamer good perfect mid gaming phone processor perfect budget phone camera processor premium feel compare brand feature price range,very negative
absolute value money considering feature provides definitely second best everything although would rate screen performance first class first two update camera power backup got lot better ample ram processing power daily mobile chore including playing cod except oxygen wrapper couple oneplus apps o pretty much clean neat still sure people bother spend half lakh indian monies similar phone logo bitten apple behind pdownsides really miss 5mm jack could also included telephoto camera instead second front facing camera,very negative
battery life drain bit fast continue usage software amazing osum superb design beautiful totally happy phone thankyou one plus nord packing delivery thankyou amazon,neutral
excellent phone definitely allrounder gud price everything fine battery life gud 7hr 8hr screen time use normally like insta fb twitter play game hour camera main sensor excellent also wide angle sensor decent macro okay front cam photo gud video excellent screen excellent amoled 90hz ui excellent already update came till oneplus always known fast update oxygen ui performance fine even pubg call duty running smoothly oneplus also give update pubg high ultra setting color tint issue mine tried dark condition check many time phone giving much spec price truly value money comparing european u market cheaper 10k 12k con big battery fine heavy gamer plus fast charging handy macro cam macro cam average gud gave two update macro depth cam also averageslow mo 480f,neutral
waste time disastrous phone 2nd day purchase software got crashed plz dont waste money phone returned choice star product,very negative
gamers please go 128gb 64gb pleasepros performance fast2 screen look fab bright color great refresh rate 90hrz3 oxygen ui u fall love look premium except plastic side well ignore u great phone case fast charging watt warp half hour full charge camera ultra wide mp cam rest dummy7 selfie camera okay8 mono audio good feel diff stereo though9 5g mobile man go itcons camera depth field macro show case battery drain faster continuo usage nothing worry recharged half hour 5mm jack big dropback expandable slotfinally go u much gamer worth buying price remember 5g processor,neutral
yes got version giving review day use finally charge phone used hd online game lag free experience impressive battery back even considering new phone great overall built look value money quite impressive camera camera set unnecessary keeping market demand inbox phone case simple one great protection camera bump apps come pre installed might unnecessary last point may considered time waster fault could barely find legit ground complain haha please keep mind flagship phone cater mid tier need oneplus nord supersedes though,negative
within week date purchase phone getting rebooted automatically happened couple time receiving phone call unable attend call phone get hanged time battery life also unsatisfactory purely based luck get good piece product enjoy otherwise may die like return policy valid week problem start week time run service center home,very negative
speed goodrear camera goodwhen come battery life last 12hrsand worst part phone front camera upto mark oneplus,neutral
looking premium phone oneplus nord option phone give feeling oppo vivo phone need pay 28k 30k fast charging good camera fine display good heating problem still persist oneplus device,neutral
screen fingerprint reader really slow back side fingerprint reader time finger print detected face unlock super fast work really good even complete darkness battery issue play game camera quite good google chrome issue sometimes search result show back search otherwise phone running smooth,neutral
green tint screen phone ie bar camera notch bix came crumbled side heavily disappointed phone please buy,very negative
received dud phone refused start quite shocking given oneplus brand one top phone unavailable wrt refund amazon pickup person want start phone picking overall pretty stuck phone paperweight waiting amazon resolve disappointed oneplus though,very negative
phone serious flaw bluetooth connectivity issue cannot use headset call disconnect till call cannot reconnect listening music jumpy headset disconnect reconnects frequently2 aside notification issue lastly bit lag certain application never apps older phone op 5t,very negative
display problem one plus fails address obvious hardware issue trying fool customer rather bought pixel 4a check tint stop grey background trust much noticable red hue white screen night feel iff use night eye get spoilt red hue annoying disappointed one plus expect cheap product like adjust anything display,very negative
great battery life easily last day normal use great screen lighting condition oxygenos nice clean offer extra feature pretty cool fingerprint scanner screen work well best phone buy price gb option use dual sims looking daily driver phone great option camera okay bad great buying phone camera anyway,neutral
review day use well last year dreaming taking one plus finally nord attempt online much hype year finally got 256gb variant review every segment1 ease use well oxygen o something smooth always wanted experience finally o smooth crisp hz refresh rate literally run many apps background getting update every week get ready android year end performance told earlier smooth hardly feel lag one thing surprise google keep application set desktop try use writing feature phone response late battery life hardcore user used byod work office apps microsoft many call whole day battery depending usage screen time hour daily best thing wrap charging best hardly took min get charged beginning take sometime collaborate screen daily use day stable battery life get upet drain quickly first 2nd day gaming well pubg banned played game experience good also fnactic mode disrupts background activity notification good thing see camera well would rate paying k expect something good macro camera uselss hope improve per update front facing camera good wide angle camra lacking detail nightscape good portrait good udpate per usage upcoming week month,positive
onepluse nord prosperformance 765g sustainability rate performance give powerful cpu mid range phone gaming something oneplus nord handle fairly well term performance popular game like pubg mobile cod mobile run stabilitycamera come quad camera setup front wide angle range rear camera wide angle range wide support feature hdr give video 4k 60fps 1080p 60fps offer amazing selfies quality produced photo good natural low light condition image video text look sharp clear attractive fashionable wrap charging oneplus given promised wrap charging 30t support provides within min seems like last long day built gorilla glass front back make phone scratch proof plastic frame considering low cost fine speaker one speaker oneplus nord ideal video game becomes reasonably loud sound good red club membership provide 50gb cloud storage also several benefit con battery mah battery provides le backup gaming drain quickly gaming person last day normal use camera quad camera setup micro lens 2mp use pro photographer better know click micro photograph headphone jack maybe call business strategy oneplus nord mm headphone jack one buy bluetooth earphone ear bud expandable memory slot unavailability expandable memory slot might give problem later year use considering memory storage 5g oneplus nord future ready phone 5g setup allows 5g 4g sim one 5g sim could used time end fan oneplus love good performance phone mid range better chose promising,neutral
loved display big super clear viewing angle phenomenol coming pixel wanted phone stock android near stock android ui hate bloatware ad need regular update thankfully none fingerprint reader superfast agree many ppl pro mentioned thing like phone android auto working connecting phone car using cable see android auto screen car get flickering sometime lost connection check issue oneplus community well time stay unchanged focus screen even clock app get updated time fration second happens night mode well take phone night bright unlock become dim edge round cutout screen partially hide content application google play update fails every time camera upto mark expected person coming pixel device hardware button protruding side sensitive easily clicked unintentionally took many screenshots without realising locked screen many time well button could little hard geekyranjit mentioned one video auto brightness sensor calibration could better lot time manually increase brightness overall great value money phone feel premium hand,very negative
mistake life gifted mom restarts automatically couple day show bootloader mom android developer end formatting every time asked customer care best solution take phone service center possible due covid situation nearest center far far away buy one plus unless understand bootloaders android device want go pain never parent everything else phone ok,very negative
arrived today one plus nordexcellent phone12 gb ram gb romi ordered phone hubby definitely love variant one plus colour onyx gray steel finish wowcamera quality superb selfie camera good mahal feature also inbuilttouch screen performance better phone marketa complete combo fantastic phone nord thanku amazon fastest delivery time,neutral
month using phone one happy oneplus user last week got update installing update serious network issue sometimes feel like throwing phone away new phone suddenly cannot call anyone net also stop working written mail oneplus let see till get update dont know going manage hi oneplus team couple issue facing since last update please note problem last update took place whenever call anyone full signal suddenly run network show error also international call get disconnected often error sim card work well device even full network showing 4g network face loading error google app even whatsapp able send hi reboot phone get working request find solution oneplus trusted brand consumer expect major problem device,very negative
worst phone ever please dont go phone really worst phone battery drain bery fast even last hour play game pubg come game camera worst specially front camera low light showing picture clicking keypad phone noramlly click soo much noise please avoid buying phone,very negative
huge unkown strage network issue oneplus nord internet work browser network issue apps could play free fire pubg due network issue connected wifi able play game tried changing sims resetting wiffi internet setting even factory reset phone nothing work either oneplus explain strange network issue come solution everyone get refund replacement,very negative
phone serious bluetooth connectivity issue bluetooth device automatically disconnect connects since equipped mm jack make situation worse oneplus community forum stacked complaint time buying,very negative
bought phone load good hope disappointed hugely experiencing flicker scrolling many apps like google slo motion video gallery every apps expectation shattered since came know run km service center problem go leaving work service center donot know get phone back seriously disappointed one plus recommend phone anyone,very negative
first al thanks amazon shipping really earlytalking phone phone really good give u expect lot phone think coz mid range phone wont give u flagship feel yes premiuimness talking screen top level 90hz screen really smooth n give vivid colurs screenthe battry life also really good fast charging thanks warp chargerthe performance crisp day day user even u hard user phone wont let u gaming experience also really good didnt felt lag playing pubgthe camera also good best would say video quality really nice also front camera niceit look really good grey colour look really niceoverall phone complete package branding oneplusi woukd say go phone u want good performance nice camera really good battery backup even storage goodbrand like oneplusi think u shoukd go iti happy phone,neutral
phone superb quality every aspect except camera low light condition using phone since one week playing pubg daily hour heating issue fingerprint reader accurate good battery life tested playing pubg percentage could play livik map tint issue observed usage heavy gamer suggestion average user woul higly recommend phone would rate star reduced one star camera quality oxygen superb usage smooth,very negative
initially issue phone mainly bluetooth connection stability recent software update resolved issue battery life decent gamers finger print scanner work advertised camera quality improved slow motion feature longer give option choose resolution frame rate like,neutral
writing review using smartphone around two month daily driver con display tint issue still persists oneplus address properly even though rear camera shutter speed normal image processing take lot time end blurry photo facing lag issue scrolling news feed transition strangely smooth 90hz refresh rate compared built app usage push notification strangely alerted user phone idle seems like software glitch even though change setting done call speaker grill area tends heat voice call time pro stock android nonsense experience fantastic afraid experience post oxygen os11 update haptic feedback small feature effective usually get sot hour based usage charging time quick minute room temperature normal phone temperature hand feel solid thanks weight management accross phone signal reception good call speaker quality crisp clear daylight 48mp rear shooter take stunning photo slow mo 60fps video recorded super smooth courtesy optical image stabilization latest software update battery backup significantly improved hand signal reception taken hit signal drop,very negative
fingerprint reader lil bit slow compared old phone vivo v7 instantly detects n unlocks one plus nordbattery life also upto markno doubt charge quickly quickly drain toocontinuous usage 3hrs heat phone slightlycamera quality good specially ultra wide modeonly camera rear one working extra useso basically promise camera n give 2front led screen flash ok ok typenot able see dark clicking exactly u r clicking n also take much time process image u remain steady second u capturei mean capture n process instantly take much time process imagei miss notification blinker helpful methey added unless u unlock ur phone u know u received notification notm using phone since week n say evertym comparing old phone vivo v7 found v7 better ultra wide mode vivo,neutral
got hand product august beginning finger print senson bad camera good battery life optimization bad one morning saw phone died overnight remaining update today finger print sensor much use face detection phenomenal job even camera started improve anytime bad getting better battery life also improved update,very negative
review mobile using week simply nice mobile feature expect one plusonly negative point battery drain fast normal us run day cannot play full screen video amazon prime netflix etc rest really nice phone go,very negative
day screen showing blue spot replacement date also gone kind manufacturing defect low quality expected oneplus quality dropped exponentially,neutral
battery life bad serious buyer go brand another one plus model like 7t,very negative
first oneplus phone good every phone good bad thing let u discusspros display quality amazing colour vibrant experiencing quality wil defenetly impressed display better samsung phone battery somewhat good providing 30watt fast charger box good thing full charged approx 55min oxygen o super experience lag using finger print scanner fast accurate camera super great resolution pic coming even monospeaker loud realme samsung phone surprised sound descent worry sound output goodcons battery somewhat draining fast come percent use high brightness high refresh rate evening battery saver mode come till night macro lens waste pic coming high resolution better use main camera macro shot also bug go setting enable full display amazon apps showing apps may fix via update overall good medium gamers best good performance defenetly use phone year another thing observe tint issue prize somehow little bit high better bring base model 256anyway satisfied device,neutral
budget phone,very negative
mic working properly even call recording request return forced get replacement replacement getting delayed lastly stuck faulty piece waiting replacement never bad experience amazon,very negative
prosvalue money availed amazon exchange program well hat oneplus engineering product 90hz panel best feature phone 765g feel slow 12g ram variant build quality good even though frame plastic marble blue color beautiful stock android experience really cool consa little disappointed camera package though feel cut number focused improving wide angle lens overall image processing,neutral
old oneplus user disappointed sharing view based comparing old oneplus 5tif consider camera worth upgrade oneplus 5t 6t camera sound averagebattery life oneplus 5tonly good think display smooth processor slow compare oneplus 5t take time click process image initially show pixel in the image sometimes load apps repose slow network up to markif downloading something try use apps take time respondeven full network coverage browser go offline hype saying 5g ready lesser availability marketing phone 5g minimum yr away think buying phone,neutral
phone good overall performance issue whatsoever good old oxygen o snappy ever display good main camera great lot detail handle dynamic range well photo come good wide angle camera okay best macro meh selfie camera fine overall good phone good main camera,neutral
con biggest con software lot glitch phone feel like done hastily last moment due deadline pushing stability update fast enough major bluetooth bug ghz wi fi home whenever connected wi fi connect bluetooth earphone switch apps earphone disconnect refuse reconnect really annoying since phone earphone jack either pushed update fix problem still exists update review get completely fixed macro camera software beatification even beatification tends smoothen whiten skin quite often macro camera useless already knew p battery drain quite fast playing min cod drain battery almost percent call camera also consumes lot battery pro first pretty decent phone well rounded performance run anything throw relative ease game run max frame rate medium setting moderate frame rate high setting display one best get extremely smooth vibrant camera good trust one hardware fantastic like beatification use google camera normal photo turn excellent decent photographer easily take phot comparable iphone charging really fast verdictstay away till bluetooth issue completely fixed bluetooth disconnection make experience terrible frustrating even ghz wi fi home public place wi fi type,very negative
one plus nord worth even r setting mobile found power button working mobile switching display becoming dim phone heating like hot cake draining bettery quickly,very negative
good phone pro con equally camera good except macro cam completely worst use even update still put black tape macro camera lens better least see regret next thing display awesome first amoled display phone watching netflix amazon prime device awesome experience battery decent 4100mah charging speed something love keep eye charging like keep unattended battery become fully charged super fast charging heating issue till say anything gaming play game mobile bedtime mode grey screen sometimes work start working important thing tint issue black bar think completely negligible device especially tint black strip line front camera okay big issue shown many youtube reviewer especially get reviewer unit video something say awesome even one subject capable bokeh video shooting 4k 60fps mind boggling last waiting update macro actually give performance like macro camera looking like impossible task near future plastic frame bit disappointing case one prevent scratch overall good phone hype created somehow justifies product totally,very negative
display 90hz usual smooth amazing camera main camera bad got system update improved camera quality battery usual warp charge one plus best feature 30mins performance blazingly fast performance performance issue added advantage fnactic mode gaming purpose,neutral
really per oneplus standard phone restarts randomly every network coverage bad often people tell phone reachable see network bar show issue problem jio network area jio coverage good phone often show jio network need keep switching flight mode regain network r two main issue phone body writing,very negative
product good battery drain fast even n use apps background except battery overall performance good phone feel handy fit hand perfectly like much add feel safe use internet apps provide rating got o update battery draining slowly thought one plus team effort battery issue,very negative
display ok doesnt look like amoled display samsung m31 far better display low price nord quick sound system bad sound explodes feel look like hz either feel like cheap quality one plus phone samsung m31 far far better,very negative
moved redmi note big upgrade game little bit heat playing pubg light gamer hardly spend hr heat closing game become normal fingerprint sensor perfectly ok right thumb work perfectly left thumb sometimes hit miss even though left thumb got two fp stored camera good processing take time asusual two back two front good wrds two back front give raw image selfies low light need improvement overall okayish perfectperformance top notch happy display love audio goodbattery disappointed sometimes need optimization 60hz seems consume battery hardly hr ui missed small small requirement like haptic feedback someone attend call helpful many able see daily data usage small improvement say o good bla bla bla yeah minimal especially moving miui missing thing used basic requirement give battery processing speed camera need small improvement o,neutral
writing review using phone month overall performance really good almost premium level experience mid range price range fingerprint reader superfast failure rate camera quality kind okay outstanding even though justifiable within price range battery life met expectation day backup mixed usage 90hz refresh rate tremendously using battery o experience felt premium feel time design oneplus tried best meet expectation,negative
received phone fantastic cum satisfactory iam saying good must say awesome unique aspect thing macro lens useless lens bad quality main camera isquite nice need update overall amazing selfies main attraction oxygen o love battery quite good price range bad gaming also quite nice full review month usage okay enjoy nord,neutral
one plus hearing time felt cheated camera hype much good camera camera one plus branding purchased phone totally disappointed looking forward replace soon possible till wait update regarding camera august iw happy keep phone replace,neutral
overall satisfied facing issue like tint issue bluetooth connectivity issue i using device since th august happy say nord definitely value money smartphone looking negative review basically simply degrading hyped oneplus nord hope guy would like phone feel camera best price segment,very negative
oneplus nord good choice r r segment average user may good idea go low end variant 6gb ram get best bang buck ever wanted buy oneplus price deterred nord right opportunity get oneplus flagship experience lesser price nord fine overall package expect replacement true flagship device run latest snapdragon series processor said good battery life promise timely software upgrade make nord compelling choice r prossuper display fast charger battery backupdesign weight thicknessoverall good performancecons plastic framingmacro depth use worst camerano headphone jackwhile dark mode face colour issue google crome gamer like get best performance go realme x3 redmi k20if overall medium user go,negative
best phone one buy within budget 30k pretty much confused first many negative review nord finally decided buy 12gb variant say completely worth wanted phone multimedia purpose requires good camera good resolution display smooth performance nord completely meet expectation battery could lil bit better also forget device run 90hz refreshing rate reduced 60hz well longer lasting battery warp charger great charge around 70mins quite good suppose people saying over hyped phone brand jealous oneplus way capturing market go without second thought regret,neutral
camera quality product pethetic even compete phone market purchase definitely regret amozon one plus answer ing call even able return,very negative
best phone segment go negative comment want everything 30k device camera upto mark mp main camera pretty decent job main oxygen o people buy love go look premium,neutral
one plus nord tag line true stolen mp camera one plus would bought sony worked camera software image taken one plus nord could better compared low budget vivo oppo realme model battery upto mark full charge go upto hour moderate low usage year old honor view give battery power one plus nord,neutral
dear using phone since day heavy usage pro con pros1 excellent display super amoled2 refresh rate hz simply wonderful way phone response fast typing battery pretty decent even heavy continuous usage like call music movie last hour easily get charged easily minute pretty good finger print unlock heptic feedback next level sleek design look stylish one handed use easily possible last least one plus user experience really awesome get lot r phone customise per personality video quality also good make really good video con one one plus get camera straight color punchy picture sharper trust might direct competition apple,very negative
reviewing week usesphone running buttery smooth face problem thing like mention battery backup much better problem camera problem image processing shoot raw post process get best camera nothing perfect world go ahead buy good value money phone segment,very negative
first one plus smartphone loved smartphone one plus nord specification 90hz amoled display8gb ram128gb internal storage48 mp rear camera32 8mp front camerasnapdragon 765g processor5g readydual sim fingerprint reader fast face unlock security parameter quick fast camera quality also good amazing picture quality enhance picture quality come 48mp main camera 8mp wide angle 5mp macro mp depth camera love nord camera quality good processor snapdragon 765g help good gaming experienceoverall device performance good loved smartphone,neutral
phone used redmi note ui feature far better nord model battery life good battery drain faster even idle state speaker quality mark go model brand name alone,very negative
oneplus phone always awsm read many review camera quality good case love picture quality ofcourse front camera also awsm battery life also good charge use whole day go without doubt n love phone,neutral
seeing negative review worried phone trust guy amazing phone need know take picture saying camera expected got good camera smooth functioning n also new update also would recommend people buy product even video quality good youtuber feel happy phone camera display light sound,neutral
design super awesome handy smartphone 90hz display super smooth color vibrant camera great mode 4k fps front camera wow wrap charge job simple clean phone thanks oxygenos battery life also good,neutral
got phone day back mixed opinion first camera great get phone much better camera price range noticed frequent lag picture camera take sweet time process enhance photo front camera beautification photo artificial light let low light performance bad side panel fragile prone scratch fingerprint scanner decent much heavy phone user yes battery drain fairly quickly saving grace oxygen o hence smooth normal user experience poco f1 earlier even call upgrade overhyped phone much value money plus got invest extra phone accessory maybe update would solve issue future,very negative
writing review week use skeptical buying also buying thinking returning main reason display white appears little yellowish every screen setting using found pro con display awesome colour come real good phone feel good hand better mi a1 camera bad camera app google cam give far better result lower resolution setting although nightscape better stock app problem gaming battery charge min fully normal usage battery last atleast day heavy mode battery last hr battery time get warm even normal use overall good photography best gaming phone offer 2nd best everything phone price segment,very negative
overall device pretty good performs well charge super quick everything good several area facing issue connect nord car bluetooth car display show button connect older oneplus 5t button displayed e playpause repeat shuffle list etc nord using moto g4 plus still button thought reason older android version issue oneplus nord totally disappointed checked grand i10 stock infotainment system help thankful rear camera setup able record video 4k fps front camera lesser megapixels able record 4k60fps oneplus roll update soon solve issue,neutral
best mobile ever smooth like butter feeling happy one plus hand battery back awesome first response camera good use mobile data wifi data simultaneously instantly find object help google lens inbuilt camera nice feel handset hand dedicated ringtone vibration key right side dual channel network selection dual volta good indisplay fingerprint sensor get back cover box screen protector already handset thinking good high end alrounder phone purchase oneplus nord regret,very negative
would like say look feature phone really nice found missing notification light camera quality oneplus phone user one plus last two year concern part bettry life using phone much still phone sucking battery fast n taking time charging also top concern otherwse feature nice much technical whatever last phone better easly go device perfect rather u spent lack thousand ull find lackness something everywhere thanks amzon best deal got phone k pretty gud concern bettry pls let em know someone facing go exchange,neutral
good smartphone display quality excellent bettery backup good smooth o lag happy go,neutral
phone worth pro oxygen o butter smooth experience amazing screen superb well breeze watch content screen battery life great well usage getting almost 5hrs sot everytime fingerprint sensor pretty accurate time con camera could better dont get wrong main camera op8 totally worth camera either useless mark selfie camera also great compare previous op 16mp sensor mono speaker loud enough even near amazing experience 7t stereo speaker con rather wish unfulfilled phone worth amount paid received almost 5updates till improved camera battery etc,negative
fingerprint reader face unlock fast camera per hype created launch decent processor quite good satisfied everything except battery nowadays almost smartphone brand offering bigger battery oneplus compromised battery nord charge twice day charger quite good get charged quickly,very negative
phone looking good hand feel nice camera good audio jack missing phone oxygen o superb experience forget everything disappointed auto call recording basic require time every phone please oneplus improve immediate basis would great also battery backup mark dear friend go phone every thing good,very negative
pro display good con return policy bad front camera look like le 5mp heating issue 25mts usage hanging5 proper response amazon customer care poor whatsapp video call quality,very negative
phone worst price range get heater browsing facebook wathing min video youtube totally disappointed 12gb ram mobile getting heated browsing totally satisfactory,very negative
actually cost around 10k r 12k expected good camera quality display issue battery draining like hell cant use message authentication google pay r app recognizes auto otp dual sim feature totally failed voice assistance command going wrong accessibility feature blind people totally ignored cant use many case failed youtube channel sold find issue showcase fake news abt phone totally failed product chinese manufacturer proved good selling dummy product,very negative
well honsetly redmi changed market completely superior configuration smart marketing strategy delivering decent budget phone said using redmi phone past year needed change came mid budget phone extradinory spec premium design mention got steal deal price exchaning previous redmi phone pre order bank offer pro display fingerprint reader well big surprise used beautiful effortless display follows command want make feel holding premium phone without doubt fingerprint reader exactly right position work seamlessly speaker well people reviewing speaker upto mark based experience speaker good compared previous redmi phone using fact would easily satisy sound oxygen o google nexus fan initially used give straight pure android box well oxygen o equally good balance original android oxygen o ui friendly new user definitely feel sense friendliness ui already got two major update battery life plus point average mobile user easily spends complete day lot phone call app chat good amount juice still remaining durign bed time charger man minute charging required boost like anything con camera quality yes right could mprovement area camera section based price tag still part medium user headphone jack missing probably new trend still pushed spend additional buck wireless bluetooth headphone overall good budget phone one definitely consider price range surely justify tag pretty much everything could ask,neutral
