review,sentiment
ordered gb ram version earlier one family member worked fine gb ram version started giving problem week use screen often start blinking phone restarted return window closed think pathetic phone buy,very negative
find finger print reader phone strange battery life good camera quality ohk ohk phone face reader unlocking phone tested till would update review testing good normal use,very negative
using month got really worth range except camera every thing upto mark battery backup awesome paisa wasool,very negative
look front redmi note u find difference battery life fantastic audio quality also good overall good smart phone price point u get phone like bit first let thank appreciate amazon sending phone within time good packaging,neutral
dont go buy review spend 5k phone expect performance flagship phone problem decent smartphone work flawlessly camera ok ok great overall didnt feel lag ot problem till month recommended,negative
good phone price good specification feature price fingerprint sensor,neutral
phone battery charging kept phone charging like crazy working even charge hour charge really need replacement please someone help day ordered return data also crossed much disappointed product return policy device someone help,very negative
phone one best entry level smartphone 10k valuable feature like type c port fast charging gorila glass protection snapdragon processor better p22 p25 a25 mediateak,very negative
waste money worse experience amqzon ever display shaking automatically minute using worst thing charged long hour foumd fingerprint whereas asking review fingerprint,
good price range cousin using 2years yet time become slow restart help fix thing,neutral
first chinese phone manufactured india indian option choosing phone 10k found redmi 8a phone phone quality superb gb ram gb internal storage microsoft sd card ai camera awesome hang use go,very negative
good phone budget sound clear loud camera quality good day time mah battery better phone may operate whole day good usage except chinese apps update sure would update,very negative
approx day use screen start getting freeze sudden shutdown unable access anything contacted customer care keep day amd replaca still giving problem using yet customer care replace help anything,very negative
mobile really good price fingerprint reader camera quality ok battery awesome stay long budget friendly mobile fit gaming better choice online class hope review help,neutral
guess camera used better earlier redmi phone button side get accidentally pressed often sometimes fast boot open phone feel safe hold constantly feel like drop perhaps due size,very negative
within month purchase phone crash hang lot used whatsapp youtube mostly simple application cause phone responding requires restart bought gift mom handle previously yet phone huge let first redmi phone doubt ever return redmi hope patch fix improve,very negative
3gb gb without heavy app installation even phone get hang reboot option case except issue battery camera sound design display pretty good range,negative
colour ph outstandingbut outlook inside phone satisfiedlittle bit lag pixel regulation disgustingonly battery good charging time hour get really satisfiedbetter buy resmi 8a le price phone,very negative
display destroyed available item available,neutral
fantastic phone quality great experience first time using redmi great performance price qualcomm processor fantastic job battery perform first class camera also good job would true say phone quality fantastic,positive
desh ka dumdar phone redmi india suggest go amazing mind blowing product also phone fingerprint reader present budget phone award go 7500rs superb,neutral
good phone far working fine price range pick phone good quality camera ram management also fine best part battery life normal usage may day backup,neutral
mi phone worst quality hanging much even simple apps loud speaker mode even speaker mike seems working properly day phone heating issue worst service center never provide quality service,very negative
really amazing price point recently received android update battery run two day light usage camera average long shot awesome enough powerful run gta sa free fire ultra setting opinion priced around,very negative
bought mom c newto andriod price product good camera n fingerprint reader good battery depends use apps,neutral
bought phone dad gamer tkoght 2gb ram would enough yeah enough daily usebattery stay whole day two full brightness youtube streaming know fingerprint reader bummer yeah 5k meet requirement,very negative
good mid range phone camera quality mark pubg codm run smoothly gyroscope good heat charging like redmi phone,neutral
awesome smartphone price range nothing beat nice smooth processor normal usage gaming though,neutral
good battery backup give hour screeen ontime one complete charge case interested wireless fm radio dispointment xaiomi sued wrong publicity wireless fm radio,very negative
mobile super everything great battery backup camera display avesam design impressive like mobile much budget mobile superb go,very negative
picture quality much bad bad camera quality sugest try option better phone problematic mi store also every time required update,very negative
nice mobile according price camera average everything good happy product one problem time incoming call cover proximity sensor screen turn ring screen side button solution raise wake option thnx amazon,very negative
1st time purchased mi phone thought exactly like worst product software issue see upload video apps automatically start running irritating experiencerequest dont waste money buy product,very negative
good long use battery camera mark,neutral
good budget mobile battery back good really 5000mah battery camera good dont expect high quality pic,neutral
goodphone,very negative
first impression good bought mom detailed review soon,very negative
schedule power find device option working though followed direction provided mi customer care factory data reset problem software company notice problem customer notice thanks replacement initiation,very negative
lightweight like look battery backup nice camera average like dslr processor fast,neutral
phn isntoo gud amazon cheat cant give charger nd complained said self return product,very negative
overall mobile good bad camera quality selfie camera good good battery life3 slow mobile4 back side cover quality good5 better good quality pouchit suitable normal usage people,very negative
good battery back watched tube hour battery consumed good mobile cheap price,neutral
never suggest anyone buy phone day quality mi phone getting degraded phone hanging lot also inbuilt feature like screen shot working good phone plus point battery life good apart aspect good phone poor,very negative
one best mobile low budget good quality camera good online access surfing good video game player,neutral
excellent product good touch quality2 hd screen3 good camera quality4 nice design finally great product affordable price,neutral
received used device pin cardboard broken switching ask google account home page ooened straight away cleared data locked saying someone mi account already linked unable even turn phone,very negative
performance docile week use battery indeed exceptional along several feature make phone distinctive marketplace however camera quality could massively upgraded finger print sensor present otherwise okayish price range,neutral
india third class brand mi satisfied product first day faced issue recent app key work properly recent app areautomatically dilited poor camera quality setting complicating full 3rd class feature satisfactory thing battery,very negative
super phone great look battery back phone pic video quality great,neutral
good product budget price lockdown battery good speacilaty product phone good happy get product due study purpose thanks amazon gave cod product,very negative
product good made india made chinaclearly written boxit imported china,neutral
day phone started misbehaving section mobile coming back home screen automatically le minute miui experience good faulted phone sent seller mi company amazon please look please compensate hurt,negative
battery capacity given 5000mah actually like battery capacity actually proven 3000mah draining speed le mah overall performance good term battery capacity little compromised whether internal falut battery problem cannot understand,very negative
purchased 3gb ram variant r think overpriced camera processor screen quality bad,very negative
screen redmi 8a pretty good r price phone purchased mom happy surprise light weight thin easily use daily life really satisfied camera quality,very negative
sir product hanging lot past day reboot updated time still problem continues also replace warranty option given extremely disappointed amazon service please solve problem something wrong software product,very negative
till date issue good working think may problem good one range fingerprint reader camera average,negative
phone much laaging cant play pubg ff smoothly best thing like phone battery performence back design,very negative
dont seller took day shipping didnt get free basic transparent pouch side box late ship product apario pvt ltd,very negative
phone good normal user 2gb ram hang phone sometime note battery awesome call quality good speaker average design also good slippery camera average u get jst,neutral
best phone price segment built quality camera performance battery backup awesome redmi get everything best affordable price,positive
phone good camera quality poor written megapixel camera take picture like megapixel camera good photo taken night overall good phone recommended buying camera,neutral
doubt regarding manufacturing import date product date manufacturing june date import july possible phone imported india july yet come,very negative
bought phone 3rd march returned 7th march due mal function sent one cell im facing sane problen always tell find device closed unexpectedly due problem im unable open apps like whatsapp youtube even im unable open camera app time,neutral
best phone,positive
incoming call display showing unlock phone see calling also wnet mi center reported sensor working properly please buy phone increase buget possible buy phone friend also bought phone also received defective one,neutral
contains fingerprint reader battery life ok dissatisfied camera quality overall phone satisfying till ok phone,negative
got budget phone gb gb truly needed online class also suggest sale previous discounted price choice phone nice clear display sound good network connectivity good basic need fulfilled,neutral
purchased mother really nice product cam quality ai also good battery life awesome sound quality good miui supporting system fast charging w plug go best budget phone,neutral
dear everyone please purchase phone day purchased display working properly automatically many app opening closing without touching phone software issue telling good option within budget range totally waste money,neutral
budget smartphone expect much display quite satisfactorybattery last one half day use constantly finger print sensorno gravity sensorcamera averagelacks night escape modecharger heat lot charging,very negative
battery got discharged one night kept aside without sim wifi check feature phone charged,neutral
mobile day old processor malfunctioning product could returned within day return request could processed due tedious policy self check could materialized disappointed,very negative
product service amazon good purchased mobile r marginally price high drawback pre installed app like mi account mi browser mi store mi video mi pay mi credit shareme mi community lead unnecessary memory cosumption,very negative
nice phone priceprosbattery lifegood displaygorilla glass protectionsd energy efficiency 12nmmiui interfaceconsaverage camerano finger print censoroutdoor visibility direct sunlightno ir blaster,neutral
bought mom mobile set dazzling great appeal good set le price,neutral
serf need display camera satisfactory signal capturing capability really good touch response time normal battery life also sufficiently good,neutral
whole mobile set function good compared price phone fingerprint sensor camera battery life good satisfied purchase,neutral
good product worth ideal phone calling whtsp since le ram storage suitable eldersaverage camerabattery drain mucha bit slow really slow back cover rough texture better grip,very negative
product working fine budget got 3gb ram 32gb storage mobile camera pixel also compare competitor product simply worthy good product,very negative
product exalent mi 8a dual phone intalegent mobile superb quality mi company quality first rank really great technology dolby dts sound ear phone thank amazon ilke phone one million,very negative
best mobile ever bought one thing like never hang processor damn fast mtlb amazing one thing dislike device design come design lil bit odd overall phone amazing,very negative
dislike two day battery screen resolution dotty mi apps useless uninstalled like best option 10k better samsung satisfactory ownership,very negative
expected quality mi week using sound speaker functioning mobile also hang frequently also getting hot long call worst quality got true customer possible request mi change mobile new one,neutral
budget mobile worthy money little bit disappointed processor could upgraded speed good normal user rather gamers especially battery tooooo goooood type c charger advantage 18w charger,very negative
ear speaker noise le compaired redmi 6a always need use speaker unable heard properly creating miss understanding good product price battery life good need also improve selfies camera awesome compaired specification good,neutral
good quality finger print sensor yet used battery camera good pre installed apps problem,neutral
would rate product zero pls buy product waste money inserting sim phone always switched due got sim also changed issue phone continues sim work phone perfectly fine,very negative
budget phone spec quite impressive come camera almost similar redmi 7a battery life okay okay fast charging support type c charger face unlock okay okay performance amazing attractive look worth,neutral
amazing phone battery great power long last fast charging also super duper fingerprint reader security performs best camera quality good best selfie auto focusing fantastic loving,positive
battery markscamera 7 1 2 mark performance mark good dual 4g speed show lag playing game overall mark,neutral
know ordered phone returned received new piece issue phone well microphone issue able hear voice person side going return phone purchase phone redmi 8a,very negative
day phone display flickering called customer care simply told help return window closed support received amazon,very negative
good phone price range back camera got good quality front camera little bit low quality,neutral
backcolur white awesome camera always average redmi product processor good compared range realme mobile,neutral
bad quality speaker mic bad quality speaker micvery bad quality speaker micvery bad quality speaker micvery bad quality speaker micvery bad quality speaker micvery bad quality speaker mic,very negative
nice product redmi budget smartphone everyone nice battery backup nice design amazon service also good delivery agent polite overall good experience amazon service hope amazon provide flexible service everytime everyone,neutral
looking great product looking back cover selfi camera looking great packing good delivery well gb storage phone application snapdragon good processor mid range 8300rs thank amazon,very negative
hanging screen working properly work swhich time hanging bad feedback side,very negative
good phone bit bulky may big battery awesome back camera average front camera lagging overall good budget phone ideal elderly people,neutral
pretty bad performance battery drain hour camera quality great could gone brand range,negative
basically phone basic usage u gaming person go one u hv give ur parent u urself limited usage u give phone shot totally worth value money phone,negative
using week writing review fon awesome battery good camera also good mostly good fon parent,neutral
dn m redmi 8a dual k touch khrb h gy shkyt pr kii rspns nhmr khrb anbhv k aadhr pr redmi k kii fn nh khrd sttr,neutral
older text message go phone limited memory text message approx save message per number beyond certain limit older messsages diasppear knew never buy phone,very negative
phone fine charger workingit faulty charger thought phone fine new charger charging happening realised late piece bad one changing port phone faultyit diffective peice,very negative
though phone battery great internal storage wasted installing many un necessary apps worst part built antenna stooped working within day purchase use head phone fm receiption,neutral
good one ordered dad seems ease using appearance colour display battery fine far,very negative
2gb ram get phone slow,very negative
low price big screen good normal use people low budget nice also got emi also went smooth,neutral
fingerprint sensor normal charging speed camera bad pubg play gfx tool extreme setting smoothly gyro repond veey slow phone made normal usage,very negative
excellent phone competitive price great value money people looking low budget phone comparable feature high end blindly opt phone make ranking mobile,very negative
regret buying got know could bought note pro slightly higher price better phone one,very negative
gave phone gift sister loved phone charger received along phone faulty charge called amazon however entire product returned also stock option retutn charger hence return,very negative
defective piece delivered replacing problem seen mobile day deliverybso replacing bad service satisfied,very negative
damdar product price range battery good last long front camera awesome back panel colour look cool overall best phone price range go,negative
liked display notch area give feeling large screen happy battery cam descent could better price range,neutral
battery life day smooth display classic look fast charge good camera average performence price low padjet high range mopile,neutral
redmi 8a average budget friendly phone bought redmi 8a dual felt issue automatic brightness normally work light condition put suddenly brightness getting low never back normal light device pblm,neutral
good phone price range expect much phone sufficiently loaded,very negative
price range best smartphone basic use run pubg also low setting basically made gaming purpose best non gamer user like used phone calling normal streaming purpose speaker phone quite loud also like phone,negative
good mobile camera good performance good recommended day day work,neutral
bought phone momthe smartphone come mah battery large screen good camera,neutral
overall good phone quite interesting specification youth need powerful processor specification,negative
good mobile price mean budget friendly phone battery backup great,neutral
finger print sensor available,very negative
thank amazon time time delivery super packaging excellent redmi note 8adual 3gb 64gb mobile super,negative
amazing product range say battery backup amazing camera suppose expect much overall quality amazing love,neutral
faulty product charger faulty phone charge unfortunately got product start lockdown stuck faulty product without option able return extremely unhappy feel cheated,very negative
good phone budget price need improve camera quality especially front camera need improvement give silicone cover atleast charging improved fast front,neutral
bought day back phone ok sent corrupt charger working please replace never get charge refund money amazon take care product delivering wander courier office often n often,neutral
product bad quality tried connect amazon call due lockdown possible connected told volume button working said try restarting phone problem still persist every time restart phone operate volume button,very negative
phone give lot feature come brand price range battery good camera okay fingerprint work fine low budget go phone,neutral
redmi 8a dual bought mobile month ago using bet best mobile phone cheap price battery life good camera quality ok ok fingerprint phone otherwise good working people,neutral
camera camera quality good considered portrait shoot image sharp find camera tiny great build body build quality worth moneyram okay gaming mobileai face unlock good,neutral
made china imported beware,very negative
top class spec price well design xiaomi value money people buy new phone price range one thing mind value money excellent service amazon,very negative
basically phone bought mom love happy product offer issue finger print sensor given,neutral
ok ok soo better go samsung nothing product ratingopen light camera good ratingbut inside house camera 5u decide,very negative
screen start flickering use month without rough use phone suggest phone rather u get better mi fault screen tolerable,very negative
worst product feel like brick hand heavy phone hang lot heating issue o fast remember produce lot radiation go,very negative
product seemed excellent one month began restart frequently redmi customer care executive suggested visit service centre unable visit service centre lockdown pathetic experience first time amazon,neutral
warranty card inside boxno ear phone connector tooand day screen guard transparent case given customer amazon there nothing,very negative
get hang within week rebooting calling customer care running ok risk remains,very negative
review month usenice phone rangegood cameragood batteryfeel good nice look,neutral
dislike head phone available packing like like redmiuse daughter,very negative
look cheap buy advanced better mobile adding two three thousand budget,very negative
good product face sensor work good camera battery life performance fantastic price happy mobile back cover given mobile,neutral
set suffering lost network know occurs sim tested mobile instrument problem network set spoken various time customer care test done per instruction vein kindly help,very negative
phone worst screen start flickering three four day use,very negative
phone worked fine day facing problem apps getting crashed opened contact screen automatically running called someone screen go turned turned even pressing power button multiple time,very negative
phone great every aspect bought phone mom amazed see battery backup phone camera good price buying phone mom dad great buy,very negative
product delivered good condition satisfied packagingi bought smartphone old person need primary use camera whatsapp calling purpose whosoever buying basic purpose definitely go product,very negative
big problem occurs mi mobile delivered march mobile locked mode watching video calling unlock phone watching video calling mobile phone format problem remain kindly exchange phone refund money,very negative
product good genium product packaging poor best relation seller already purchased camera seller love seller genium product delivered thank amazon,very negative
honest best phone price range packed lot feature long lasting 5000mah battery life real view giving camera systemoverall giving unbeliveable performacego,negative
awesome best value price range best part battery amazing battery life negetive point get ir blaster phone notification led also phone cover,negative
network issue area covered good cell network scenarioredmi 8a dual worst unable connect 4g networkwhereas band low price range handset also manage connect work 4g,neutral
pathetic service xiaomi redmi india already banned chinese app remove app phone till remove banned app like helo app also uninstall clean master new phone seriously amazon,very negative
affordable mobile phone good stuff operate whole day battery con video calling get somewhat slow one month installing necessary application,very negative
pro best battery backup fast charging good brightness big battery used day normal use ruf tuff use get extended hour overall good budget phone worthit,negative
bought mom surprise gift speaker sound good good battery life camera good price,neutral
defective product apps crash time cannot make phone call cannot see youtube video never worst experience day purchase mobile cannot replaced expect deal,very negative
screen touch sensor vey bad quality,very negative
awesome phone price felt fluid 7a nice hand feel camera disappointing,very negative
actually bought phone daddy totally love phone value money,neutral
camera quality awesome battery life also nice delivered given time awesome experience like phone colour camera battery life really awesome must buy really nice,neutral
phone glass quality poor company say corning gorilla glass phone glass broken phone fall one foot bad experience product,very negative
receive product charger functional urgency purchased another charger using day charging come switched status within mint phone taking charge really shocked wrost produxt total waist,very negative
bought phone 20th august day screen working properly amazon give seven day replacement guarantee already know amazon anything phone amazon deserves star,neutral
amazon selles refubrired phone doubted beginning sure within return period must return confimrd thing one month usage please dont buy,very negative
speaker good camera quality upto limit,neutral
product good product provide type c charging cable fast charge support processor average display camera good according price recommended normal user gamer camera lover,neutral
product poor quality buy mobile eligible refund phone replacement option quality really poor camera worst battery heating buy mobile amazon buy mobile flipkart,very negative
budget cell phone primary user new user every technical specification matched high end phone battery backup screen size fast charging every feature good,very negative
slow hanging started form 1st day worst purchase better buy samsung asus smartphone,very negative
fingerprint,very negative
message otp coming late device phone full gb unwanted chinese apps image buyer see made india logo box device made india amazon specify asap,neutral
charging speed slow take hour 15mins charge many unwanted apps installed default uninstall default factory setting getting atleast notification per day quite irritating,very negative
nice android mobile feature price cool go friend gaming performance medium high camera good sound quality supperb screen feel like butter slipery,neutral
display screen keep fluttering occasionally mild blinking screen fluttering screen difficult even switch automatic loading page apps without indication pressing,neutral
battery life one insanely great best battery phone ever 10k play game normal day day task go 2gb varient play game pick 3gb varient buy phone never ever regret,very negative
nice great mobile hang sometimes glitche said want buy hang glitche rarely bye,neutral
unexpectedly amazing phone speaker mind blowing front rear camera awesome gaming phone ram gbit would better fingerprint sensor,very negative
phone good colour nice ordered blue color nice problem exchange exchange person rude asked phone charger box said give charger give charger earphone also,neutral
product overall good get issue inserting sim using sim tool ejector try many time also battery life good discharge rapidly overall product good camera quality also good,neutral
phone pathetic wait sec open app camera shutting automatically always phone get hanged,negative
bought worth buying smart phone price plus give real smart phone experience get 15k plus phone thumb purchased,neutral
phone everything need low budget phone awesome product looking light moderate use low budget phone product sure make happy play high end game though,very negative
bought phone mother phone awesome mother value money,very negative
delivery boy came card swapping machine rule regulation government every person online payment delivery boy card swapping machine although product good,very negative
ill give fair reviewit finger pring senser remotecamera average slowmo lapse etcif u buying gaming worstand main thing notification lightsover recommend dont buy,very negative
bought daughter online class considering quality hardware built quality price r smartphone complete,very negative
budget phone go,negative
display good u sunlight display color change blink sometimes touch also working,neutral
good phone affordable price always amazon delivered time wonderful service,neutral
best phone best quality think battery start draining fast sometime charger burnt two daysi would like community change phone ir blaster also working,very negative
problem mobile phone sold price seller high otherwise complaint service product,very negative
fingerprint available phone purchase found available seller post display start blinking problem within day received purchase time item show phone make india received written made china,neutral
battery life goodfreeze applicationsoverall rating,neutral
friend complaining number connecting start using phone use buying mobile useful phone call using old mobile phone call waste money,very negative
nice product iam happy see product quality product good packaging good use product day result good suggest person buy product completely value money,very negative
camera quality good battery far far better product like moto g plus havn tried fingerprint reader skipped time setting mobile need atleast couple month detailed review phone,very negative
best phone 7500rs price segment build quality good according price camera quality superb battery life good 5000mah also camera impressive good package processor sd439 best price segment,neutral
fabulous mobile range great battery power face sensor good loved phone,neutral
great phone amount paid,very negative
product good fully disappointed amazon delivery delivery person refused accept call product showing delivered get product collect hub please take care casual delivery facility delivery person,very negative
good productbattery backup overall good charging take little usual timeall feature goodcamera goodphone little heavy overall feature phone good,neutral
bulky handset bad display doesnt feel like phone like phablet,very negative
use full mobile phone india best mobile phone redmi 8a camera butifull battery mah mobile chargeing fast thank best mobile phone thank much,negative
worst defective product fraud chinese product within month phone stop working recommended buy,very negative
worst experience amazon phone stopped working day use requested return product return guy came tell cannot return imei cannot checked return period feel cheated,very negative
sea blue smartphone looking good fast working battery life good compare mah battery front camera awesome rear camera little desopoint redmi note rear camera good compare redmi 8a dual,neutral
overall good one problem charging heating hour countiniously charging charger heating otherwise camera battery backup look everything awesome,negative
phone average gifted music teacher online class recorded minute audio sent student audio low sound could barely audible otherwise average phone,very negative
everything fine except issue automatic brightness feature working even latest miui update also,neutral
good smart phone budget friendly camera quality fine using since week hang issue experienced good phone self use want gift parent definitely go ahead,neutral
xiaomi mi big brand world n phone goodawesome mobile phone thx min big thanks amzon incarefully delivery phone,very negative
fingerprint sensor ok good build quality awesome design still worth made india imported china camera quality ok,neutral
best product price range order daily work use compare flagship phone almost quality compare price best part phone battery performance definitely go value money phone,negative
price segment could expect good feature good battery camera good display dull,neutral
dear amazon team opened phone today deliver aug phone battery charged hour nd battery still fix charged battery showing charged phone charging please replace soon,very negative
mind buy chinese phone samsung model good costly buyied network connectivity issue lack proper video call network hotspot connectivity hotspot range low miter camera also average,neutral
received reused phone going charge 1st time already charged many apps available one device usually many apps present new device ordered new phone received reused phone disappointed,neutral
camera badin little dark unable take photo13 mp camera quality le mpmicrophone also working properlywhile talking phone callplease return order weast money purchase,neutral
common use best segment regarding price range fingerprint senser face detection unlock working dim light properly good sound camara quality also good ok good phone,neutral
value money display resolution ok overall good buy given budget,very negative
writing review 1month phone good first 15days facing lot issue apps opening closing automatically one worst product amazon please respond,very negative
product value money delivery boy nice delivery day earlier without prior info second delivery boy carrying po machine third delivery boy returned r extra,negative
battery life 5looks 5performance 5built quality 5after sale service overall go good product range,negative
superb quality phone expected,neutral
waste money buy purchased phone instead redmi 9a even costly camera quality even good amazon also ready return product disappointed amazon,very negative
mobile sound connection disconnection problem device rooted financial apps installing threat security returned,very negative
camera highly impressive ai sensor battery also good 5000amh one best phone affordable price,positive
awesome look good build quality decent display price range camera quality average dedicated sd card slotno back cover average processor video recording good,neutral
low budget good storage high battery life best phone fingerprint sensorcharger includedearphones included,neutral
great lover redmi brand redmi 8a dual disappointed alot also amazon service requesting towards return product thay responding well amazon please make sure return policy well appreciate customer experience thank,neutral
charger got box getting overheated charging rest product good,neutral
product ok service amazon worst customer care executive know anything stupid service amazon denies offer go amazon cashback offer give cashback happens twice,very negative
dont know making call disturbing voice received bill total regret,very negative
back cover amount realme 3i give back cover also finger print scanner found redmi dual performance good good camera poor quality overall price happy,neutral
inserting sim card network issue started internet performing well touch screen automatically operating restaring good happen,neutral
mobile 2gb ram last 1day received amazon test speed satisfy good performance,neutral
good budget segment internal storage increased worth price,neutral
sometimes unable disconnect call disconnect side call disconnected touch issue phone,very negative
product received getting switched often look like genuine one feeling cheated seller,neutral
use day phone totally gang many processing problem auto video play display black dad worth buy,very negative
smartphone good branded company display also goodcamera bright light fabulous dim light little bit badbattery life wonderful normal us stay hoursi satisfy range,neutral
ok feature good compared redmi phone could better finger print lock available accessibility feature good home screen app setting,neutral
good mobile range disappointed hear company provide android update,neutral
budget phone best student starting online educationin country parent worry smartphone 20000but phone best rated pricei recommend buy phonefull paisa vasool phone,very negative
personally using device since month key point want share quality phone price camera quality good little bit lag playing pubg heating problem display quality also average,very negative
look good light weight display colorful prominent yellow tint china made screen lag sometimes flicker camera good light,neutral
decent phone average spec say price point good,very negative
battery charging properly hence raised replacement,neutral
bought mobile july month within one month purchase network shown even sim inserted mobile restarted network come regularly notification come sim toolkit error,very negative
wonderful super fatest delivery got within hour oder awesome look nice slim colour perfect best mobile day post review performance mobile,positive
battery life finger print sensor good camera nice built quality also good storage nice good pick price,neutral
price rang good phone snapdragon processor good enough calling video youtube process dual rear camera good battery also plus point mobile overall value money,neutral
month order phone much satisfied phone good smart phone budget would suggest others want buy phone rps go phone,very negative
power volume button stopped working merely month purchasing product highly dissatisfied cannot even go return exchange product month buying per amazon policy phone even used much still giving problem,very negative
75005000mah battery10w fast chargingsupport 18w fast chargingdecent cameradedicated sim card traygorilla glass 5good quality2gb ram32gb internal good day day usageprocessor also good,neutral
touch screen great used phone week started issue screen respond touch switch n switch phone touch screen work smoothly,neutral
camera quality decent pic come quite good fast charging helpful daily use design good sd work smooth daily task lag gaming preferred light gaming done easily better realme c3 c11,neutral
like product much give lot feature low budget advice others searching mobile rangel great product fingerprint sensor given become awesome,very negative
got faulty piece sim slot opened received march stuck family issue open month opened sim slot opening tried several time wanted gift mother useless buy,neutral
totally waste product register google meet urgent basis stupid ph stopped supporting google,very negative
product received good condition packaging also good overall product great value money something gift parent budget pretty decent high end specification,neutral
good,neutral
best product medium user great battery life great build quality problem screen full hd overall good product,neutral
average product good badit camera quality poor mi 5a mobile 13mp still mobile camera goodbattery life average internal software also goodworth money,neutral
worst phone ever purchased since purchase phone slow take much time navigate applications2 speaker working month usage3 camera quality ok,very negative
good battery backup nice picture quality little issue charging take longer time full charged,neutral
large screen dual camera screen quality upto mark simple use ok battery nice camera quality great ok price range finger print sensor overall decent phone normal user heavy user,neutral
picture youtube video forward without pressing dragged backwards forwarded without finger touch type inferior quality send ridiculous return window also disable,neutral
redmi 8a good smartphone price range happy purchase product battery capacity feature good price range thank amazon,negative
day get switched working even approach customer service replacement unavailable option solve itplease first check use wise buy,neutral
everything good like basic usage phone two better feature long battery life second use copy apps phoneif want basic usage better,very negative
good product cheap price,very negative
proximity sensor working properly one basic feature know missed,very negative
best product price made china,very negative
good except finger print easy work good phone super,neutral
good product mi value money every mi product camera good battery life excellent feature work properly feature provided mobile quite good price range,neutral
purchased week one better phone normal user price range battery backup awesome sound quality nice camera performance nice also thanks amazon delivering two day,neutral
within range device best spec look wise well,neutral
found box mi 8a handset adapter usb type c cable sim eject tool get user guide warranty card,very negative
prompt delivery amazon mass good phone regular normal user please dont expect much luckily got 3gb 64b version,very negative
phone finger security smooth processor keep hang stuck recommend model,neutral
fingerprint reader video opening mobile really disappointing redmi silly thing video open happening mobile received,very negative
back camera bad front camera quite good comparing back camera battery good give day backup normal use overall give 5i recommend buy phone budget 9k purchase phone,neutral
phone look feel fell like rupee made india look good matte finish back pirchased father an happy,neutral
though redmi advertises make india product received made china also finger print reader otherwise till set working overall average,neutral
good phone budget,neutral
good smart phonecamera goodprice okbattery backup goodapp management ok gooddisplay good,neutral
good good battery life let see long stay way,neutral
price good configuration really impressed phone look working ability contain basic feature requires daily base quality,neutral
worst mobile got hardware issue within 13days buying please waste hard earned money 3rd class product worst experience,
display averagecamera quality averagebattery performance good 5000mah day life,neutral
touch smooth battery life good bought mom love overall camera quality price reasonable,neutral
good,neutral
buy electronic item amazon phone battery working buied phone month earlier battery working know worst experience buying phone amazon,very negative
gave gift dad used mobile day phone performance really good worth camera battery life display big size suggest mobile gaming photographyfinally thank redmi,neutral
day stopped working got switched unable switch disappointed unable download invoice amazon say order detail section found,very negative
bought nani maa first android mobile superb,neutral
good phone budget specially recent price hike due increased gst havent expected could play pubg mobile gb gb varient amazed pubg running smoothly according price,very negative
dosen finger sensor face lock good work night also effectively also good battery power light weight overall good thing low prise,neutral
power adapter working box defective product know replace adapter frustrated disappointed quality,neutral
think phone good price got r sale also camera work really well budget phone,neutral
price product good camera quality good sound also clear good battery longer unbelievable price last one white light blue coloure combination ohhhhh love superb,neutral
received defective product lock button working properly phone come 3gb ram started hanging within day purchase heavy apps running background also headphone jack work adequately please money,neutral
redmi 8a dul super mobile battery big nice camera quality super nice prodect super charger fast like mobil reting five star amazon good service nice,neutral
valuable product pricegood camera quality battery backupand display size goodlarge phone small price,very negative
set show good work bad please send immediately warranty paper go service centre check sound heard speaker talk office friend others property,neutral
fingerprint sensor net connectivity mobile issue checked vodafone also used sim device working fine phone internet slow,neutral
exlent product feture also goodseller performence packing good cemra quality better happy,neutral
tried product today covid pandemic generally open packet hr charger working initially thought issue power point replace,neutral
awesome phone r used day experienced anything bad yet play game upto 1gb ease rear camera okay front camera one best segment sound quality call quality good,very negative
faulty product dispatched audio volume default silent without even touching device request return honoured stuck faulty product writing amazon product,very negative
nice cheap price range strong fast look nice,neutral
satisfied till date purchased month back,very negative
good expected little slow,neutral
awsome product redmi 8a dual day used best feature range camera average good 8x zooming performance nice best selfie phone mega pixel,positive
uncle received mobile happy hear presented liked mobile muchyou kind heart thank much uncle present gave left big smile face,neutral
bad product fast charging phone claimed manufacturer able charge took three hour charge disappointed product made india sticker,very negative
exchange product still facing issue faced earlier call voice clearly audible recipient used type network stll voice clear,very negative
speaker sound good performance good airtel sim network good wify fastcamera good,neutral
