review,sentiment
best phone price pointjust go blindly purchased samsung m30s gamechanger samsung one small brother m30s feature 14k,positive
samsung thinking sending smartphone worst ever seen think even check smartphone one phone front camera totally useless r facing problem able return thisafter long process finally got replacement phone working properly overall good phone,very negative
average phone comaprison company phone camera ok great image look darker samsung onmax earlier camera better phone batter backup getting day speed good getting hang screensize big u need operate hand difficult one hand rest feature samsung phone got slow motion camera qr code scannor addition model trust samsung bought hope phone work longer leriod finger crossed,neutral
looking phone mom requirement exact order priority non chinese2 good battery life3 decent display4 performs reasonable well5 decent cameraand review buy exact reason battery beast cannot drain day charge day camera average best using poco click much better image even though year old camera comparison come lot bloatware preinstalled samsung mostly removable display stunning amoled feel much better get bright comfortable use direct sunlight perfect phone raw performance priority perfect non gamer patriotics far best phone samsung value money,very negative
posting review upon using device day camera ok would like mention megapixels work really quality camera money pay okay bare display pretty decent battery monster yet take time fully charge 3hrs needed search charger whole day really looking budget friendly phone go,very negative
satisfied samsung galaxy m21 charging problem fast charging connected charger connected every time look time time charging battery back well 6k mah fingerprint fast every time touch also working well every time sometimes playing youtube light dropped automatically make disappointed slight hanging problem negligible camera quality good display also good software update available make change need batter others phone mi user find back dated many feature like old though useful feature time advance feature also available phone however matter best fighting chinese product,neutral
one choosen buy chinese brand feature lesser price available popular chinese brand surprised see camera performance even low light battery nothing mention 6000mah software smooth gamer heavy user phone faced lagging far even gb memory card installed hitting issue far charge fast reasonably could little faster display resolution one best compare competitor signal reception need little improvement,very negative
write crisp overall value money wifi calling breakthrough technology even case network enjoy hassle free incoming outgoing call one thing negative record wifi call neither automatically manually small thing hope fix soon,very negative
display 10build 10camera 10battery 10ui o 10chipset performance heating performance signal strength call quality 10value money 10recommended surely go ahead going play pubg full time,neutral
gonna long review buckle pro display super amoled fhd display need say always display great battery 6000mah surely last day even heavy usage ui come android one ui box clean user friendly add unlike chinese phone camera not mindblowing fairly decent mp camera capture good detail samsung branding the phone quite light weight ergonomic samsung branding go long way con charging come watt charger fast enough 6000mah battery take around hour charge completely performance the exynos disappoint daily use hardcore gamers fall short overall would say m21 good midranger would recommend case,very negative
great smartphone doubt look really good screen impressive afterall samsung amoled camera according clean ui lot feature battery huge phone lightweight keeping mind 6000mah surely need screen guard back cover start using bought mother love got 11k exchange old galaxy on7 prime samsung chinese brand day,neutral
phone good choice price segment tick box great buy unless care heating gaming posting review week use performance multitasking fast lag faced anywhere ui fast customizable sleek ui camera primary camera good wide angle portrait lens average edge detection sometimes good selfie camera work fine design design good build quality mark plastic heating issue phone get warm slightly selfie camera region even normal usage get hot minimal gaming using camera even short time brightness high even whem charging mobile get heated battery battery backup great hr usage including hour gaming battery drop charging take hr approximately gaming performance gaming phone best segment could manage game average quality biometrics fingerprint reader face unlock fast face issue display super amoled screen display awesome software update run february version security yet received update speaker speaker loud quality average calling call quality average mic good talk bit loud person hear clearly accessory note get cover headphone mobile,neutral
samsung galaxy m21 best budget smartphone display outstanding performance stable oneui highly optimized battery amazing fast charging fast better longer battery life fast charging kill battery faster overall recommended smartphone budget user planning heavy game,neutral
con despite mah battery hardly give day backup using call taking 3hrs full charge noticed twice sim card detected sometimes finger print scanner work image video quality good using wide angle sensor video stabilization sound quality mark polycarbonate metal quality look like cheap pro awesome display ui also good think got defective mobile overall satisfied mobile return requested get replacement post review use replaced unit,neutral
superb smartphone purchased samsung smartphones bcoz dont wanna purchase chinese smartphon boycott chinese product nice smartphone big battery good camera samsung introduce smartphones powerful processor like snapdragon 720g 730g thing good like come super amoled display mah power full battery although samsung could provide atleast watt charger instead watt good way nice phone purchased 64gb internal 4gb ram variant rps price increased l available 4gb ram gb internal variant samsung increase price,neutral
fluid responsive optimized although miss call recording focus lock video lack gesture othe lot feature highly capable display good fingerprint scanner fast battery life good fast charger also work fine highly recommended important point chinese,neutral
mi user since decade time searching non chinese brand searching almost 2months found charming device amazing respect e bigger battery life best camera superfast processor good looking thanks samsung amazing device amazon timely delivery,neutral
using new m21 6b gb day found average camera quality low 4x zoom image get highly blurred battery stay hour moderate usage phone bulky rest feature ok getting gb samsung phone 15k fine using last year far better user performance,neutral
awesome monster samsung love piece superb feature great feature following pro con device found pro samsung hardware quality always exceptional remember using samsung galaxy s3 i9300 still match quality m21 s3 price also reasonable given feature could bit low huge super amoled screen screen ratio 1080x2340 pixel resolution awesome colour resolution good mp camera come awesome feature like slow motion super slow motion time lapse portrait food photography night panorama pro mode also includes qr code scanner bixby vision video quality also awesome front selfie camera also excellent self capture feature palm gesture front camera also used face recognition unlocking phone excellent feature tripke camera wide mode depth mode normal mode battery mah lithium polymer battery give monsterous backup even though use feature phone battery stay whole day long watt quick charging enables quick charge phone use day long processor storage ram bought 6gb 128gb version sufficient storage memory ram copeup rigourous use let game video application monster never slows samsung exynos octacore processor superb mali g72 mp3 gpu let play favourite game fun software android one ui excellent combination making phone literally virtual assistant samsung galaxy apps added advantage apart hardware quality phone light weight slim though long due screen size bit neccessary better viewing experience loud speaker good headphone support dolby atmos customizable sound profile give amazing sound effect using headphone feature include usb type c a gps glonass bd fingerprint sensor accelerometer gyro proximity compass dual 4g lte standby screen cast inbuilt dual sim support seperate memory card ecpansion slot gb card support important made india con needed day nfc support digital payment nfc earphone box though samsung say headphone user specific still would say headphone must included one best summarize would say definitely go great price 15k 6gb 128gb model great purchase excellent feature love monster definitely go,neutral
s10 screen went faulty month purchase lockdown period service center closed needed good phone trainer work depends samsung buyer year chose higher version m21 compromise however surprise everything s10 could better battery backup compared s10 thing fancy feature like dex wireless charging functionally better phone much useful s10 bought another lower end one elderly mother could watch program ott platform use whatsapp without worrying battery draining also enjoy decently big screen size enough watch movie play game good phone price range everytime feel like fixing s10 screen push thought co could get another m21 repair cost good purchase add considering chinese phone around price close eye buy m21 whether looking first second third phone,very negative
2020i one loyal customer amazon last year right daily need washing machine purchased amazon shocked time experience fraud amazon done mentioned review dated samsung phone bought major issue volume hence opted replacement got notification replacement possible per instruction today wanted opt replacement window say return window closed 9th complete intentional fraud customer 2020so purchased samsung wanted buy indian product disheartening inform received faulty product full volume unable hear anything trying listen whatsapp message headphone hardly audible also continuously getting notification sound background phone loss understand major fault ignored quality assurance team please buy product,very negative
purchased phone used galaxy m30 great satisfaction started liking new feature samsung galaxy m21 mid range smartphone samsung powerpunch feature purchased phone percent cost samsung m30 feature older phone much lesser price samsung galaxy m21 specificationsbody glass front polycarbonate back side frame little heavy though manageablescreen inch fhd attractive display adjustable display rear camera primary 48mp f aperture ultra wide angle 8mp f aperture 5mp depth sensor led flash 2160p 30fps video recordingfront camera 20mp f aperture overall awesome featured camera budget phone chipset exynos octa core cpu mali g72 mp3 gpu work fine various game memory 64gb 128gb ufs dedicated microsd slot 1tb expansionos android samsung one ui 2battery 000mah 15w chargingconnectivity dual sim bluetooth wi fi b g n ac usb c 5mm audio jackmisc rear mounted fingerprint reader fm radio available dolby atmos inbuilt give wonderful music experience headphone though give headphone phone wonderful product price range download unlimited game apps without lag playing game also issue got wonderfully crafted camera picture come good pretty good battery life mh formidable feature forget charging outside move without worry charging awesome performance game display good colour quite catchy good buy really wonderful phone monster strongly recommended buy,neutral
planning buy midrange phone 13k 14k go camera quality awesome rating battery life everything goof phone except taking long time charged phone soft use mobile battery discharge day almost better quality mid range phone processor also fine respect ram internal memory lag playing heavy game application planning buy mid range phone prefer s amoled disply,negative
first want say processor think ai based giving sufficient performance daily job gamer playing non stop gaming without giving rest device sorry ui given give lot freedom edit like superuser hardware software perfectly optimise every thing hand samsung battery life mentioned monster network issue faced also jio sim perfectly network setting see network mode default set lte 3g 2g problem change lte jio 4g network support 3g 2g network device fell lte signal become weaker automatically change network lower suitable one suggest user type issue using 4g sim change setting lte get great superb camera like built quality company price cutting giving amoled display get easily scratch surrounding recommendation use case temper glass immediately buy product charging speed slower compare huge battery ok missing network speed indicator resolve third party app every company giving one samsung hope update one next update finally best budget company provide case mobile,very negative
using last one week feedback pro best thing ui almost like standard android ui2 unnecessary apps even pre installed apps allows uninstall them3 battery life good normal usage giving backup around day charging time take around 2hours camera ok something like 48mp6 heating problems7 face recognitionis fine even recognizes complete darkness8 sim slot volta enabledcons headphone socket bottom phone matter using headphone cannot place anywhere headphone connected bottom handset2 charger cable length short compared brands3 setting struggled lot turn off vibration notification based weightage pro con go product,very negative
name tarachand sharma pali district rajasthan buying samsung phone battery running trying return day far getting answer policy show going product nervous rubbish phone total loss deal advice people buy phone whatever product buying amazon site buy lot item defect everything even return,very negative
hello first smartphone amazon never used android phone ordered phone samsung galaxy m21 sale last month august initially clicked pic phone picture quality pretty good clicked pic flash blue tiny pic thought may lighting effect later tried clicking pic day light night indoor outdoor still faced issue service center said camera faulty cannot exchange phone though repair skeptical camera work properly repair may sometime work know later issue also problem speaker microphone voice clear talking take responsibility must check product selling overall purchase waste moneysamsung good brand take responsibility customer facing issue customer service service center worst didnt see single happy customer got good resolution,neutral
read review phone severe heating issue sincerely hoped case device review look feel like mid high end device bit slippery might get back flip cover2 chose mom due low sar rating people pointed resulted low network strength case device network strength remains unchanged previous handset3 battery life remains biggest plus point last day easily moderate heavy usage day two battery seem like mah however day adapts considerable difference one see last longer low moderate heating issue mother prefers flip cover anyways easily masked case camera quality average make sure change setting highest quality image default setting low quality caused lot people comment image quality poor resolution perfect bezel remain low possible closest get highest resolution phone range chose 4gb gb variant due negligible gaming need serf purpose perfectly lag browsing app change samsung device hassle bloatware come pre added like sof xiaomi oppo vivo decent mid range device last year normal life cell phone day,very negative
phone good issue merging conference call hang call hold disconnect call camera nothing great battery good fast charging normal charging time almost finger print reader work finger sweat lot blotwares software update latest software update gb consists payu money app blotware apps recomending factory reset uninstall blotwares blotware apps allowed uninstall disable manually samsung keyboard simply refuse show sometimes even typing mode microphone give echo effect receiver make call chrome app hang wifi ghz 5ghz tends disconnect internet automatically signal strength low even dual sim capability phone recommended use one sim performace phone term network hardware feature limited using duel sim,very negative
purchased seeing thebrand samsung overi dont want purchaseoppovivoredmimimore word action speak keeping slogan watsup facebookstatus like boycott chinese product nothing happens howas name given monster performance also like monster excellent term camera qualityawesome term battery life overall value moneyreview writing afterused monthsin budget really biggestpride monster akydaneel kumar yadav,very negative
liked phone battery back awesome yes take approx houston full charge camea also goodthis best phone range entire market scared buying fan samsung mobile thank god phone met n exceeded expectation,neutral
purchased samsung m21 month ago simply impressed performance battery battery capacity mah highly reliable last day full charge data phone reach charge minute fully charged marathon camera personally impressed camera performance budget r far would rate samsung m21 one best phone available market apart triple camera phone come multiple camera feature would certainly engage user speed performance speed phone really good slow even open application time gb inbuilt memory expandable upto gb ensures phone always available load seamless experience video call message business application like m team outlook office etc make phone fit business segment overall go samsung m21 looking performance feature price worthy,very negative
must think twice buying samsung let take example samsung m21 mobile speaker sound quality bad bass response call quality bad3 time able download app show searching wi fi even mobile data clear cache file google play store play service app get rid problem time time never face problem mi vivo mobile cache got automatically deleted download build quality bad samsung unnecessarily hiked price mobile ui samsung mobile user friendly like mi true display battery camera good rest faltu,very negative
samsung phone overall quality durability guaranteed performance good phone hang battery capacity big mah charging fast screen absolute beauty must say amazing colour contrast low point phone camera performance dark condition bad good either average performance also wide angle camera distorts image hope software update fix issue,neutral
dear sir madam purchased samsung m21 dated via amazon india online purchase delivered dated 12aug phone working properly unable open pattern lock next day small blue pink color dot left side screen contacted samsung service centre mathura provided service order number phone neither damaged pressed weight charging money resolve issue rational customer neither damaged phone put heavy weight purchased phone r within day problem raised device damaged side part requested please look matter resolve soon possible faith customer remains esteemed organization first time purchased samsung phone problem raised,very negative
since lost first day using due internet connection issue started using 4th day battery life best day battery second day usage intermittent use internet good 6th day around battery available end day charge sleeping 7th day battery remaining next day morning return window closed repenting buying phone,neutral
great battery moderate usage last day amazing screen clarity gorilla glass wonderful speaker soft touch great look fast charging loaded essential apps including microsoft office humongous gb ram gb storage fast processorone drawback option record photo video lower resolution 4mp vga thank samsung thank amazon,neutral
worst phone ever bought bought july july tumb mark screen went service center denied change screen said mistakenly press warranty possible press want screen repair charge thousand something irritating first time bought samsung mobile mobile service worst recommend colleague friend buy samsung product please buy,very negative
bought phone 14k bought hard case screen guard 1k overall 15k got good phone lesser feature got camera rest good price important know wont get back cover price since plastic back better buy back cover preferably hard case protection,very negative
best display best camera best battery price range back look cheap polycarbonate material apply cover easily hide disadvantage super amoled display amazing love pro amazing camera picture quality big mah battery super amoled display clean user interface con cheap polycarbonate body gorilla glass protection missing gg protection given processor could better,negative
best budget phone recent time samsung proved brand brand always mah batteryexcellent cameradolby atmos feature full hd screenamoled screenall undoubtedly beast battery backup pubg gamersit run smoothly smooth extreme option fyi big gamer review,neutral
good phone day day use superb camera quality good battery life awesome screen display quality sometimes little frame drop notice able good gaming like pubg lag noticable frame drop game play heating issue problem stratus using apps sometimes big issuethe best phone person could geti highly recommend phone,neutral
selrfi u take picture appears full dull like old phone photo clear u feel 20mp seems mp photo even worst refund also checked thay r telling camera fault let see wil update shortly really disppointed ful waste money plzz dont buy battery also dont look like mah full waste monley display also good rather feel lcd good ist time tried samsung brand money wasted hell photo coming dark dull waste monrly plzzz friend least u dont waste money plzzzz sensor manufacturer apparture size r giving worst low light get dark photo dont waste mony,
well feel bad writing review phone expectation battery drain relatively quickly take bit time get fully charged fingerprint reader good sensitive camera decent quality click clear image samsung seriously work ui improvement feel using outdated ui honest ordered want order chinese phone overall star rating end,very negative
good option normal user buy mobile gaming gaming bad playing high graphical game like pubg call duty may lag camera awesome day light low light visibility good display smartphone beat samsung galaxy m21 battery good dont seems 6000mah drain like mah fast charging good would take hr charge to100 design good plastic design dont look like premium heavy gamer go realme preference camera design go redmi note pro comparing realme redmi note pro choose m21 super amoled screen huge battery life m21 cheaper smartphones,neutral
well phone screen battery camera every hardware aspect way good price love watching video screen single day use need charge even camera good using two month issue volta volta sign often stop showing sometimes connection jump lte 2g show 4g unless restarted flight mode switched first thought sim operator problem called informed device problem googled turn lot many people using various sim operator facing issue although seems software bug hope rectify future update also fingerprint scanner get smudgy work often play game phone processor hold gaming user interface smooth though,neutral
review using day phone feel good hand priced reasonable rate screen good sound clear con camera quality bad back camera claimed mp photo low light poor quality selfie camera quality also bad give star camera o camera better samsung give le mp good quality image video playback good video shot mobile hang lot initially got problem slow charging speed even fast charge mode amazon care guided trouble shoot ask drain full battery charging mobile helped speed charging improved mobile tower signal low compared brand network place also video play back stored video poor overall good mobile compared samsung m30s competitor brand samsung lover like phone recommend go mi note pro note pro budget,very negative
first hat amazon delivery even stormy weather delivered next day order packaging could better though believe phone box placed cardboard box wrapped bubble wrap plastic phone absolute delight look use super amoled display phone come ton preloaded apps many removed though camera set ups rear front nice though image come little bit warmer tone speaker sound quality loud clear battery back marvelous medium streaming experience great get dolby atmos sound headphone network reception great emhced wifi calling phone little bit overpriced may justified samoled display,neutral
phone awesome due weather humid condition fingerprint reader never worked expected use pin unlock camera battery life awesome moderate user mine battery never gone day usage wide angle night camera awesome problem might one individual phone quite big heavy use hand need use long duration need uninstall put sleep lot bloatware application might useful others get whatever want playstore rest phone good justify price tag every angle samsung given glass back panel wireless charging phone equal s10 comparison,very negative
one month usage posted review camera average2 battery excellent display amazing expected4 performance normal daily usage lag noticed built quality samsung device built quality solid device ad ad recommendation noticed need disable discover option setting bloatware preinstalled apps present uninstalled overall experience excellent looking perfect device normal usage definitely go,neutral
bought phone mother phone used gaming load ram processor quite high since lot apps run background mother close use phone working fine complaint till date m21 good phone samsung segment processing ram usage phone processing good also amount memory used apps o decent point time would gb available basic apps installed response phone app launch navigation pretty decent neither fast slow camera camera quality competitive segment complaint sensor face recognition bit slow fingerprint recognition fast screen screen awesome colour depth detail battery life battery life amazing since mah battery charging time also quite efficient build quality phone build quality finish good overall rating,neutral
samsung m21 awesome phone battery life good one charge run one half day normal useage fingerprint sensor fast super amoled screen really nice rear camera shot nice picture also front camera good processor good phone run smooth yes game lover found one con one week useage battery take hour charge zero 15watt charger enoughoverall phone real monster,neutral
writing review using phone day first samsung phone utterly disappointed performance go review buying phone found mixed answer guess overlooked people concern posted go facing ever since bought battery take hour completely charge go mentioned spec fast charging phone back also take hour completely charge phone width make look ugly putting tampered glass back cover look extra thick frequent lagging chance pubg gamer phone definitely u heat one match lag like hell pubg run time better old moto g5 nokia realme c2 camera quality average get mp feeling sure good thing phone finger print senser kindly consider point u think buying phone,very negative
almost month since got monster 5k mention pro con pros1 good brand reasonable price amazing camera daily user battery backup good ergonomically designed easy hold hand dolby atmos integrated con battery backup expected 6000mah battery phone speed drastically decreased day usage 14watt fast charger provided take around hour juice much poly carb back cover look cheap conclusion thing make happy buying device chinese brand performance average looking better performance please go redmi,neutral
using phone last one week best budget phone 15k huge battery last one half day moderate usage three time old phonei normal user camera good well one problem take time full recharge hour something adjust atleast going chinese phone,very negative
processor good one hang lot shooting video screen get extremely hot camera could better phone screen quality battery life good rest justifying price would say thatit could priced10000 rupee buy heavy usage even play game work quality game play get hanged hot able play video properly shoot good normal average usage good technical people,very negative
hi using phone last one month feel like reviewing 1st fingerprint scanner good truly feel wow feeling using even sometimes respond 1st attempt also may dust sometimes star 2nd battery life easily give u hour battery life give u feel like mah battery feeling feel like around mah give 53rd camera quality going pixel ppi factor detail simply click photo bright condition give rich photo look good detailing also bad yes nothing extraordinary video also decent yeah slightly lack stability give 44th heating issue yes u use streaming around hr constantly heat frankly mid range smartphones heat least last yr experience say yes snapdragon would performed little better case gamer cant share experience short must say quite happy buyer overall performance according necessity performs well mentioned point device pro con,neutral
awesome budget friendly smartphone samsung best display range amoled far better lcd u cutout amoled better punch hole lcd software take full advantage amoled dark mode perfect display binge watcher performance good enough normal user phone heat gaming far easier counterpart performance issue user coming battery life beast last day casual user giving upto 11hours screen time even hour zoom call daily zoom call plus causal usage one cannot kill phone day nice student looking battery beast last full day online class phone live upto competitor camera department sure 48mp primary lens photo come saturated struggle low light condition give enough natural light pic come pretty good software field unbeatable case samsung one ui one best custom skin already good enough android fan samsung apps sometimes like samsung calender clock calculator better google alternative also phone get major software update till android future proof beast overall give smartphone checking necessary box good smartphone price range,neutral
using redmi note pro almost year bought m21 exchange offer amazon exchange offer awesome dont think local retailer would able give exchange amount amazon week usage feel phone pretty good day day basic function would like compare redmi note pro performance wise thought redmi note slightly better dont see significant difference redmi m21 overall performance phone decent price pay fan game cant comment performance phone play game think cannot used playing game pubg redmi note pro 4000mah battery whilst m21 6000mah however see battery life phone almost moderage usage disappointing m21 6000mah battery highlight phone one would expect battery life m21 sadly thats case saying battery life bad would get life get phone 4000mah however thats expect 6000mah battery one important thing would like mention m21 notitifications work pretty weel m21 m21 samsung phone matter talking apps outlook skype business etc notification skype never work redmi outlook work someties sometimes doesnt working fine official apps m21 may relevant everyone person keep checking phone outlook skype message matter lot also noted issue apps redmi phone guy familiar mygate never used get e intercomm call mygate redmi also realme would say come user interface user experience samsung defeat chine made phone available market another point want add samsung galaxy ear bud using redmi phone never used work used face frequent voice cut earphone galaxy work like charm galaxy ear bud designed galaxy phone case anyone planning buy get samsung else waste money,negative
samsung low cost phone meant compete xiaomi others make great product offer amoled screen price along sufficient memory decent performance beware one thing paid extra r prime exclusive day price dropped next day sale opened amazon thanks good product great price please try avoid short changing loyal prime customer else may find u ignoring prime exclusive day altogether make pointless,very negative
use phone write reviewfinger print face detection battery life processor normal charging phone charge hour 100and fast charging take hour heating problem kbhi hoti hai lekin bhaut zara see mi phone jaisa heat nhi hota haii recommend phone u buy phone bestit really monsterthanks samsung,very negative
got m21 21m using since brilliant pro amazing displaygreat camera day light ample artificial light photosgreat battery good ram managementfeature packedcons bad low light photosall great phone price asked edit month using battery life amazing providing hour screen time day moderate use camera amazing bokeh effect ultra wide photography pro mode etc working perfectly fine even compare old oneplus phone problem low light photo bad display screen quality top notch,neutral
like received package box inside outer plastic package bubble wrap torn sticker prevents box opening also torn thought would return product thought giving benifit doubt switched phone surprise android starting first time kept phone keep incidence aside would given five star rating big screen body ratio hard hold phone without activating function near screen edge pro first time old nokia feature phone day charging phone twice week super amoled display really crisp efficient3 smooth running smooth charging4 heating good camera feature,neutral
device great handling daily task smoothly gaming also play high end game like pubg long time mean play pubg smartphone shorter time like minute full battery start lagging much play competitively end want gaming smartphone buy want good smartphone daily driver go without second thought battery screen quality software optimisation make good smartphone price range,very negative
wanted try samsung make first time bought mobile phone overall found battery backup display quality good face call related issue either voice data speaker phone seems bit faced issue conversing speaker see clear panel gap screen properly sticked panel never faced price range 13k compared mi xiaomi want replace due hassle process replacement overall ok ok phone,very negative
everybody would provided review phone great received today update use important thing note preloaded apps uninstalled deleted unfortunately problem lot custom ui phone hope samsung listen buyer atleast give feature uninstall app instance want facebook app phone want many irritating app samsung keep phone samsung please take feedback otherwise great one star le rating preloaded apps,very negative
writing product review using almost day first thing like device super amoled display best quality display build quality fine come gorilla glass protection better put case glass screen protector avoid scratch believe want scratch beautiful super amoled display samsung ui better ad phone well optimized clean junk file free ram storage every day midnight processor handle every day task quite easily heating issue massive 6000mah battery generally take half hr charging 15watt fast charger bundled inside box battery easily give half day usage initially calliberates battery usage charging speed get worried ram management done nicely surprised see youtube video start left night little thing like device samsung keyboard samsung switch cleaner ui etc audio headphone quite impressive dolby atmos audio effect spent much time camera yet brief exposure find working fine shutter speed fast quickly save image different shooting mode image quality fine well detailed lot people complained network reception issue assure network reception fine actually switch certain chinese phone notice slight network drop samsung optimized phone emit le radiation ethic chinese manufacturer notice network issue contact network operator solve issue initially facing trouble internet connectivity bsnl 3g network finally solved network operator issue phone final verdict cannot find made india phone feature price range either samsung galaxy m21 m31 go glad switched samsung brief experience realme device,very negative
bought product inr writing review use month following best feature phone liked 6000mah battery keep wifi turned whole day watch video mobile still phone battery never drained mark 24hrs normal day drain mark 24hrs used heavily drained max upto mark 24hrs 15w type c chargingcharging quite quick compared older phone charger displaysamoled quite cool watch video night quite dark feel like watch cinema hall experience quite well compared older ip screen hurt eye dark soundsound rich call music sound quality good plus dolby atmos sound system effect camera qualityquality good includes latest feature like wide angle super depth night vision etc selfi quality quite good in built caller idi detects spam call quite accurately need depend truecaller kind apps use detect incoming unknown number spam ai used one ui 0time time experience used ai help use setting effectively many good feature enlisted really make stand crowd smartphones ensure regret buying one,negative
love phone think best segment e 15k mark samoled display superb worth money super large battery good charger slow tge camera quality mind blowing capture crisp clear photo front camera super good processor little le powerful competitor good low moderate gaming fabulous job day to day task lag highly recommended one thing might get confused realme 6i m21 got confused gamer care privacy go realme 6i normal user want surf net get crisp quality photo get wonderful samoled display go m21 without hesitation best segment,neutral
camera quality average heating issue display good battery life display consuming much power working get maximum1 day life actually facing heating issue phone called 5times replacement amazon people telling heating level normal per policy end long talk escalated issue agent visit conform guy called asked issue told able come type issue covid situation finally closed issue still facing heating issue use condinusly hr really fed phone replacement policy stopped buying costly product amazon like taking risk,very negative
samsung galaxy m21 good phone ordinary average mobile phone user fingerprint sensor goodcamera quality good price aspect redmi note pro better aspect samsung betterdesign quality good redmi note pro better finish outer bodyram management good better compared redmi note prodisplay samsung always best display samoled compared ip display redmi note prospeaker average redmi better speakerbattery m21 good battery compared phone range e 6000mahgaming ok normal smaller game ample time aspect redmi note pro better gaming phone internet streaming watch movie stream web youtube instagram facebook etc m21 lot better phone range security m21 secure chinese phonesupdates got good update regularly need better camera go m31 higher ordinary user m21 enough choosing phone depends preference need get brand samsung range well compared chinese phone indian user,neutral
title suggests monster term however many feature monstrous pro amazing display look2 slow hyper motion feature impressive super fast finger scanner doesnt hang heat quickely con average camera feature close bokeh effect click good picture back camera okay sunlight worst room light look like mega pixel battery drain fast yes heard right minute normal activity clicking photo gone high price paid extra made china,neutral
great camera excellent screen superb battery dont go chinese phone like redmi note realme 6i etc please compare online phone better rating chinese phone similarly priced plus samsung dont petty tactic stocking flash sale concept boost sale good product doesnt need gimmick anyways chinese phone show better config paper use low quality item dont last year also camera may may 108mp month produce low quality image phone become useless issue case samsung plus samsung phone hang lot old theory chinese company brought make hold true phone work seamlessly,neutral
writing using phone week considering price much hope still able disappoint second samsung phone year samsung disappointed high time samsung must focus midrange phone indian market want avoid chinese product samsung competition bothermy experience mah battery name sake normal internet usage watching couple clip go camera utter disappointment hoping like high end phone really bad hv put lot feature average also slow take considerable number click flip front back camera vice versa ram gb good new phone running apps one one flicker sometimes crash suggestion please skip want buy older family member calling go cheaper one least would save money,very negative
much satisfied product samsung awesome battery awesome camera awesome display performance good easy hand feeling back panel somewhat glossy look great face unlock superb fingerprint scanner super fast n slightest touch unlocks phone rise wake gesture working nicely always display good play certain game n okay playing game n ng social medium charge alternate day bought 4gb gb variant 6gb variant give ease gaming n multi tasking suggest go higher variant want game social medium variant great go,neutral
buy phone amazon third graded product waste money horrible experience amazon,very negative
young generation want buy model suggest check phone within price range heavy user parent light work go camera quality good except wide range lens captured image wide angle distorted little zoom battery enough phone suitable light work,neutral
phone build quality good catch fingerprint easily good quality material used camera camera decent avg say paper 48mp pic zoom clicking get blured tough screen give screen tough good sharp still see colour shade appearing bright battery give rating battery performance expected upto mark paper really look attractive 6000mah use know lite usage without gaming fully charged last 1day max 2hrs next day got screen usage 6hrs bad 6000mah felt like using 4000mah battery battery quality could better atleast price point 16koverall good product fast lag stutter found,neutral
m21 6gb ram gb storage powerful handling multiple task gifted wife birthday since teacher useful preparing power point presentation video lesson using kinemaster apps like team work smoothly shorter word like mini computer camera quality awesome good see recording video slowmotion hyperlapse mode sar value low around hence radiation le jio sim working perfectly call signal quality good,neutral
well writing review day usage display quality outstandingbattery outstandingcamera excellenttemperature slightly heat gamingprocessor greatgaming excellent gaming experience graphic reduced bit uhd mode phone support uhd mode gaming perfectly suitable play game uhd mode case high graphic game advertisement advertisement unlike chinese brand privacy security highly secured compared chinese phone brand,very negative
present samsung mobile brand ot good mi realme best phone india spoaping amazon m21 mobile make ing finishing front camera pesting loss plese believe dear amazon castomer main important never brought mobile online shopping amazon flipkart etc selling bad quality rejected phone always trust want buying phone go dricet shoap brought phone thanks,neutral
order 4th july received 11th july product good original condition without transportation issue pro con experienced pro good sturdy feel though required still got tempered glass course rubberized back case big ram really handy since time system consumes memory e gb system show lag large storage gb also quite useful long run update earlier mobile storage consumed gb remaining gb available use yet transferred photo video older phone would gb gb useful camera find take extremely good picture may professional even semi professional level still good enough capture moment life good quality picture video quality zoom google meet video conferencing meeting giving lecture much better camera even low light picture video quality good con screen sometimes flicker problem pointed earlier buyer also occasionally system seems bit slow screen touch yet fully optimized per requirement sense stopping unwanted apps getting loaded keep running background still looking specification e processor memory graphical processing unit storage lag expected ultra slow motion video could better able capture ultra slow motion video second either find proper setting mobile battery done thorough testing battery view based observation last week one primary reason buy product battery rated mah however battery backup find much le may around mah honor mah give similar backup overall find product worth buying rated,very negative
go want best battery backup best display price range good gamers ui clean smooth love samsung,negative
samsung make excellent phone amoled screen people love use processor touch response buttery smooth everyday task breeze phone bell whistle including compass fm radio dolby atmos low sar etc always display superseded analogue notification light phone super replacement non trustworthy chinese phone finally fingerprint sensor lightning fast humongous battery added advantage camera performance image quality par phone price range,neutral
